# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.468526   0.663802 3105.292365 3.368879e-09 0
  0.468229   0.654799 3105.295248 3.320752e-09 0
  0.468296   0.645210 3105.297717 3.272625e-09 0
  0.468435   0.635540 3105.300775 3.224498e-09 0
  0.468643   0.625770 3105.303192 3.176371e-09 0
  0.468365   0.616663 3105.306196 3.128245e-09 0
  0.468399   0.607137 3105.309555 3.080118e-09 0
  0.468908   0.597000 3105.312708 3.031991e-09 0
  0.468900   0.587534 3105.315895 2.983864e-09 0
  0.468679   0.578333 3105.319121 2.935737e-09 0
  0.469063   0.568375 3105.320945 2.887610e-09 0
  0.468909   0.559087 3105.326221 2.839484e-09 0
  0.469531   0.548893 3105.329454 2.791357e-09 0
  0.469095   0.539931 3105.332604 2.743230e-09 0
  0.469489   0.530013 3105.335556 2.695103e-09 0
  0.469216   0.520848 3105.337608 2.646976e-09 0
  0.469265   0.511328 3105.341012 2.598849e-09 0
  0.469421   0.501692 3105.344115 2.550722e-09 0
  0.469583   0.492056 3105.347140 2.502595e-09 0
  0.469659   0.482513 3105.350696 2.454469e-09 0
  0.469551   0.473161 3105.354113 2.406342e-09 0
  0.469645   0.463605 3105.357209 2.358215e-09 0
  0.470162   0.453641 3105.361024 2.310088e-09 0
  0.470272   0.444083 3105.364698 2.261961e-09 0
  0.470324   0.434586 3105.368107 2.213834e-09 0
  0.470292   0.425164 3105.372045 2.165708e-09 0
  0.470076   0.415905 3105.375685 2.117581e-09 0
  0.470128   0.406402 3105.379692 2.069454e-09 0
  0.470050   0.397013 3105.383736 2.021327e-09 0
  0.469675   0.387854 3105.388429 1.973200e-09 0
  0.469224   0.378741 3105.393290 1.925073e-09 0
  0.468664   0.369681 3105.398975 1.876947e-09 0
  0.467762   0.360834 3105.406024 1.828820e-09 0
  0.464185   0.353754 3105.416467 1.780693e-09 0
  0.455783   0.349933 3105.431667 1.732566e-09 0
  0.441938   0.350282 3105.450703 1.684439e-09 1
  0.427189   0.352178 3105.469061 1.636312e-09 1
  0.412137   0.354595 3105.485486 1.588186e-09 1
  0.396936   0.357225 3105.500658 1.540059e-09 1
  0.380816   0.360798 3105.515295 1.491932e-09 1
  0.364138   0.365208 3105.529448 1.443805e-09 1
  0.348224   0.369400 3105.541785 1.395678e-09 1
  0.331600   0.374616 3105.553701 1.347551e-09 1
  0.314791   0.380643 3105.564457 1.299425e-09 1
  0.298972   0.386078 3105.573604 1.251298e-09 1
  0.282885   0.392381 3105.582343 1.203171e-09 1
  0.266682   0.399680 3105.589798 1.155044e-09 1
  0.250781   0.407374 3105.595895 1.106917e-09 1
  0.235464   0.415094 3105.600291 1.058790e-09 1
  0.220247   0.423621 3105.604196 1.010664e-09 1
  0.206209   0.430943 3105.606846 9.625367e-10 1
  0.192206   0.439246 3105.607951 9.144099e-10 1
  0.178477   0.448140 3105.607539 8.662831e-10 1
  0.165445   0.456565 3105.605738 8.181562e-10 1
  0.152636   0.465754 3105.602736 7.700294e-10 1
  0.140739   0.473470 3105.597207 7.219025e-10 1
  0.128683   0.483277 3105.590851 6.737757e-10 1
  0.117620   0.490915 3105.583518 6.256489e-10 1
  0.106603   0.499886 3105.574239 5.775220e-10 1
  0.095797   0.509806 3105.563601 5.293952e-10 1
  0.085555   0.518954 3105.552787 4.812684e-10 1
  0.075693   0.527835 3105.541015 4.331415e-10 1
  0.066128   0.536858 3105.527066 3.850147e-10 1
  0.057091   0.544127 3105.513138 3.368879e-10 1
  0.048155   0.552737 3105.496996 2.887610e-10 1
  0.039623   0.559592 3105.479283 2.406342e-10 0
  0.031270   0.567199 3105.460992 1.925073e-10 0
  0.023088   0.575243 3105.436598 1.443805e-10 0
  0.015188   0.582429 3105.408899 9.625367e-11 0
  0.007362   0.593938 3105.355679 4.812684e-11 0
  0.007448   0.595697 3105.339238 4.812684e-11 0
