# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.587674   9.620540 3104.264273 5.263873e-08 0
  0.586590   9.500513 3104.283041 5.188675e-08 0
  0.585381   9.382205 3104.296207 5.113477e-08 0
  0.584318   9.261033 3104.311637 5.038278e-08 0
  0.583190   9.140440 3104.327804 4.963080e-08 0
  0.582236   9.016656 3104.347529 4.887882e-08 0
  0.581342   8.891559 3104.369069 4.812684e-08 0
  0.580670   8.762777 3104.389272 4.737486e-08 0
  0.579938   8.634570 3104.408148 4.662287e-08 0
  0.579623   8.499925 3104.426872 4.587089e-08 0
  0.578774   8.372757 3104.451686 4.511891e-08 0
  0.578062   8.243439 3104.469366 4.436693e-08 0
  0.577347   8.113788 3104.484175 4.361494e-08 0
  0.576187   7.989880 3104.504581 4.286296e-08 0
  0.575747   7.855687 3104.525625 4.211098e-08 0
  0.574528   7.731829 3104.542510 4.135900e-08 0
  0.573191   7.608910 3104.562253 4.060702e-08 0
  0.571856   7.485482 3104.577896 3.985504e-08 0
  0.570317   7.364002 3104.597795 3.910306e-08 0
  0.567447   7.258972 3104.613936 3.835107e-08 0
  0.565054   7.146796 3104.627453 3.759909e-08 0
  0.562471   7.036016 3104.641201 3.684711e-08 0
  0.560123   6.921309 3104.656216 3.609513e-08 0
  0.558287   6.799370 3104.672523 3.534315e-08 0
  0.555736   6.685245 3104.688748 3.459116e-08 0
  0.553482   6.566567 3104.702962 3.383918e-08 0
  0.551393   6.444970 3104.717384 3.308720e-08 0
  0.548989   6.326098 3104.729167 3.233522e-08 0
  0.548172   6.188149 3104.744208 3.158324e-08 0
  0.546910   6.054741 3104.758747 3.083125e-08 0
  0.545861   5.918428 3104.772121 3.007927e-08 0
  0.544399   5.785944 3104.786910 2.932729e-08 0
  0.542707   5.655123 3104.803728 2.857531e-08 0
  0.540918   5.524471 3104.822935 2.782333e-08 0
  0.539054   5.393750 3104.841076 2.707134e-08 0
  0.537529   5.258794 3104.859179 2.631936e-08 0
  0.534763   5.134831 3104.883348 2.556738e-08 0
  0.532397   5.006083 3104.900696 2.481540e-08 0
  0.528747   4.887937 3104.915015 2.406342e-08 0
  0.526071   4.759187 3104.933591 2.331144e-08 0
  0.523007   4.632605 3104.953598 2.255945e-08 0
  0.517442   4.525930 3104.987562 2.180747e-08 0
  0.484768   4.662595 3105.058405 2.105549e-08 1
  0.446267   4.885001 3105.114650 2.030351e-08 1
  0.408781   5.136337 3105.153555 1.955153e-08 1
  0.373706   5.402715 3105.182212 1.879955e-08 1
  0.341273   5.679741 3105.202899 1.804756e-08 1
  0.311948   5.954910 3105.215241 1.729558e-08 1
  0.284648   6.242368 3105.222370 1.654360e-08 1
  0.259683   6.531494 3105.226919 1.579162e-08 1
  0.236585   6.827791 3105.226420 1.503964e-08 1
  0.215757   7.112568 3105.223879 1.428765e-08 1
  0.196732   7.389859 3105.213994 1.353567e-08 1
  0.179153   7.664127 3105.198302 1.278369e-08 1
  0.162732   7.941200 3105.190569 1.203171e-08 1
  0.147477   8.214928 3105.167819 1.127973e-08 1
  0.133197   8.489276 3105.154787 1.052775e-08 1
  0.120199   8.735283 3105.130735 9.775764e-09 1
  0.107850   8.986563 3105.101577 9.023782e-09 1
  0.095995   9.255078 3105.086915 8.271800e-09 1
  0.085251   9.474146 3105.069775 7.519818e-09 1
  0.074926   9.701714 3105.046657 6.767836e-09 1
  0.065140   9.919212 3105.018490 6.015855e-09 1
  0.056052  10.086679 3104.999186 5.263873e-09 1
  0.047104  10.287919 3104.992314 4.511891e-09 1
  0.038490  10.491868 3104.957740 3.759909e-09 0
  0.030533  10.580869 3104.940696 3.007927e-09 0
  0.022721  10.663932 3104.980045 2.255945e-09 0
  0.015013  10.759447 3104.932440 1.503964e-09 0
  0.007645  10.562720 3105.025096 7.519818e-10 0
  0.007533  10.717233 3105.182166 7.519818e-10 0
