# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.184166  96.115371 1574.557294 3.307626e-08 0
  0.183860  94.900273 1574.529770 3.260374e-08 0
  0.183338  93.785192 1574.906565 3.213122e-08 0
  0.182846  92.656707 1575.176203 3.165871e-08 0
  0.182456  91.467196 1575.503690 3.118619e-08 0
  0.181877  90.369874 1575.730216 3.071367e-08 0
  0.181158  89.330806 1576.021468 3.024115e-08 0
  0.180934  88.045224 1576.230788 2.976864e-08 0
  0.180493  86.861060 1576.318479 2.929612e-08 0
  0.178960  86.189324 1576.550487 2.882360e-08 0
  0.178208  85.134732 1576.747021 2.835108e-08 0
  0.177371  84.109594 1576.970393 2.787856e-08 0
  0.176219  83.228309 1576.995712 2.740605e-08 0
  0.175338  82.202312 1577.111294 2.693353e-08 0
  0.174150  81.309287 1577.295461 2.646101e-08 0
  0.172838  80.463969 1577.453583 2.598849e-08 0
  0.171853  79.456306 1577.457415 2.551597e-08 0
  0.170699  78.508066 1577.641681 2.504345e-08 0
  0.169310  77.656860 1577.881809 2.457094e-08 0
  0.167935  76.786036 1578.146329 2.409842e-08 0
  0.166474  75.944295 1578.285902 2.362590e-08 0
  0.165193  74.994784 1578.644546 2.315338e-08 0
  0.163601  74.181686 1578.924701 2.268087e-08 0
  0.162578  73.095191 1579.133155 2.220835e-08 0
  0.161223  72.138548 1579.403370 2.173583e-08 0
  0.160029  71.092838 1579.757528 2.126331e-08 0
  0.158950  69.991452 1579.922396 2.079079e-08 0
  0.157659  68.956216 1580.193091 2.031827e-08 0
  0.157286  67.514021 1580.398224 1.984576e-08 0
  0.156143  66.388712 1580.593410 1.937324e-08 0
  0.154684  65.380461 1580.779417 1.890072e-08 0
  0.154417  63.858248 1580.886003 1.842820e-08 0
  0.153226  62.700009 1581.096771 1.795569e-08 0
  0.152721  61.247129 1581.395957 1.748317e-08 0
  0.152188  59.797736 1581.727802 1.701065e-08 0
  0.151762  58.302645 1581.979957 1.653813e-08 0
  0.150990  56.923132 1582.278051 1.606561e-08 0
  0.150658  55.372929 1582.509674 1.559310e-08 0
  0.149928  53.950078 1582.842062 1.512058e-08 0
  0.149287  52.485547 1583.203226 1.464806e-08 0
  0.148150  51.176542 1583.629372 1.417554e-08 0
  0.147574  49.665290 1584.005588 1.370302e-08 0
  0.145337  48.688571 1584.397307 1.323050e-08 0
  0.143367  47.596413 1584.750378 1.275799e-08 0
  0.136015  48.312665 1585.092470 1.228547e-08 1
  0.126156  50.089368 1585.388262 1.181295e-08 1
  0.116362  52.138884 1585.609831 1.134043e-08 1
  0.104528  55.626203 1585.817577 1.086791e-08 1
  0.095182  58.436811 1585.951280 1.039540e-08 1
  0.086796  61.172349 1586.071680 9.922879e-09 1
  0.078400  64.499278 1586.205450 9.450361e-09 1
  0.070882  67.778761 1586.196271 8.977843e-09 1
  0.063758  71.385899 1586.223623 8.505325e-09 1
  0.057249  75.085997 1586.292822 8.032806e-09 1
  0.051470  78.604137 1586.382180 7.560288e-09 1
  0.046689  81.224714 1586.911012 7.087770e-09 1
  0.041275  85.763276 1587.212786 6.615252e-09 1
  0.036959  88.947115 1586.897874 6.142735e-09 1
  0.032562  93.190602 1586.796392 5.670216e-09 1
  0.028507  97.577734 1586.683660 5.197698e-09 1
  0.025066 100.860929 1587.655919 4.725180e-09 1
  0.022031 103.301475 1588.036351 4.252662e-09 1
  0.019068 106.086013 1587.445673 3.780144e-09 1
  0.015609 113.368408 1588.843675 3.307626e-09 1
  0.013353 113.625399 1589.084448 2.835108e-09 1
  0.010534 120.024286 1589.024806 2.362590e-09 1
  0.008162 123.568367 1594.061312 1.890072e-09 1
  0.005830 130.045860 1596.683982 1.417554e-09 0
  0.003155 160.179690 1600.211734 9.450361e-10 0
  0.001283 160.183707 1658.116895 4.725180e-10 0
  0.000158 1499.906528 1923.121330 4.725180e-10 0
