# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.152590  13.725099 1585.440423 3.943119e-09 0
  0.152116  13.570887 1585.473177 3.886789e-09 0
  0.152057  13.378955 1585.533456 3.830459e-09 0
  0.151940  13.192521 1585.584967 3.774128e-09 0
  0.151823  13.005439 1585.643106 3.717798e-09 0
  0.151779  12.812397 1585.688212 3.661468e-09 0
  0.151430  12.644324 1585.731204 3.605138e-09 0
  0.151190  12.466040 1585.795251 3.548807e-09 0
  0.150975  12.285998 1585.841987 3.492477e-09 0
  0.150978  12.086861 1585.919513 3.436147e-09 0
  0.150802  11.902951 1585.982413 3.379816e-09 0
  0.150636  11.717759 1586.031455 3.323486e-09 0
  0.150297  11.545280 1586.069874 3.267156e-09 0
  0.150350  11.341749 1586.130690 3.210826e-09 0
  0.150198  11.154113 1586.186143 3.154495e-09 0
  0.150181  10.956032 1586.248086 3.098165e-09 0
  0.150252  10.751903 1586.300471 3.041835e-09 0
  0.150162  10.558512 1586.375221 2.985504e-09 0
  0.149183  10.427608 1586.437141 2.929174e-09 0
  0.149378  10.213397 1586.507055 2.872844e-09 0
  0.149390  10.012557 1586.568429 2.816514e-09 0
  0.149489   9.805652 1586.633187 2.760184e-09 0
  0.148366   9.678268 1586.696275 2.703853e-09 0
  0.148759   9.452236 1586.734457 2.647523e-09 0
  0.148516   9.265815 1586.789490 2.591193e-09 0
  0.147989   9.096445 1586.849913 2.534862e-09 0
  0.147508   8.923557 1586.901380 2.478532e-09 0
  0.147070   8.746397 1586.962326 2.422202e-09 0
  0.146651   8.567412 1587.021165 2.365871e-09 0
  0.145901   8.406491 1587.075720 2.309541e-09 0
  0.145616   8.218050 1587.108509 2.253211e-09 0
  0.145852   7.999130 1587.158725 2.196881e-09 0
  0.145700   7.802155 1587.207373 2.140550e-09 0
  0.144781   7.645188 1587.250088 2.084220e-09 0
  0.144994   7.426946 1587.311907 2.027890e-09 0
  0.144376   7.252167 1587.355158 1.971560e-09 0
  0.144042   7.060515 1587.418373 1.915229e-09 0
  0.143809   6.863813 1587.483049 1.858899e-09 0
  0.143092   6.688100 1587.566604 1.802569e-09 0
  0.139161   6.659440 1587.688627 1.746239e-09 0
  0.132534   6.763861 1587.845617 1.689908e-09 1
  0.126162   6.873144 1587.951496 1.633578e-09 1
  0.118928   7.039198 1588.069278 1.577248e-09 1
  0.111560   7.238377 1588.154939 1.520917e-09 1
  0.104215   7.462204 1588.231061 1.464587e-09 1
  0.096405   7.756691 1588.306044 1.408257e-09 1
  0.089642   8.008819 1588.367664 1.351927e-09 1
  0.082555   8.334598 1588.414242 1.295596e-09 1
  0.076198   8.637453 1588.460592 1.239266e-09 1
  0.069608   9.024474 1588.536932 1.182936e-09 1
  0.063944   9.357568 1588.495640 1.126605e-09 1
  0.057163   9.943436 1588.556265 1.070275e-09 1
  0.051848  10.386518 1588.583317 1.013945e-09 1
  0.046930  10.837239 1588.626228 9.576147e-10 1
  0.042319  11.311656 1588.602051 9.012844e-10 1
  0.037720  11.897431 1588.629422 8.449541e-10 1
  0.033992  12.322257 1588.639314 7.886238e-10 1
  0.030371  12.806476 1588.640903 7.322936e-10 1
  0.027060  13.267544 1588.631759 6.759633e-10 1
  0.023745  13.859316 1588.674912 6.196330e-10 1
  0.020984  14.257313 1588.711708 5.633027e-10 1
  0.018301  14.713338 1588.718589 5.069725e-10 1
  0.015914  15.039773 1588.711116 4.506422e-10 1
  0.013468  15.543842 1588.926723 3.943119e-10 1
  0.010725  16.737753 1588.887260 3.379816e-10 1
  0.008654  17.281492 1589.081790 2.816514e-10 1
  0.006722  17.767369 1589.647071 2.253211e-10 0
  0.004661  19.235327 1590.121613 1.689908e-10 0
  0.002655  21.796207 1593.004768 1.126605e-10 0
  0.000825  33.957266 1599.492186 5.633027e-11 0
  0.000587  -4.441157 1625.489083 5.633027e-11 0
