# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.000500 724.823630 1833.918837 7.503411e-10 0
  0.000714 -22.663712 1187.167608 1.500682e-09 0
  0.001785 -179.847047 1422.199051 2.251023e-09 0
  0.004665 142.410582 1594.592486 3.001364e-09 0
  0.010614 190.658043 1592.845063 3.751706e-09 1
  0.013494 179.606746 1588.414692 4.502047e-09 1
  0.016458 172.131636 1588.842491 5.252388e-09 1
  0.019594 165.226818 1588.341789 6.002729e-09 1
  0.022715 160.327720 1587.226705 6.753070e-09 1
  0.025898 156.271383 1587.118998 7.503411e-09 1
  0.029722 149.776374 1586.347417 8.253752e-09 1
  0.033349 145.629940 1586.282147 9.004094e-09 1
  0.038579 136.377787 1586.287286 9.754435e-09 1
  0.043197 131.169606 1585.904071 1.050478e-08 1
  0.048740 124.554190 1585.720844 1.125512e-08 1
  0.054741 118.292373 1585.570026 1.200546e-08 1
  0.060820 113.122269 1585.392413 1.275580e-08 1
  0.067722 107.563596 1585.361239 1.350614e-08 1
  0.074634 103.021521 1585.352429 1.425648e-08 1
  0.083097  97.395553 1585.371747 1.500682e-08 1
  0.091864  92.509878 1585.187048 1.575716e-08 1
  0.101918  87.354963 1584.924620 1.650750e-08 1
  0.112137  83.003577 1584.583052 1.725785e-08 1
  0.123145  78.862708 1584.442135 1.800819e-08 1
  0.134328  75.314938 1584.105797 1.875853e-08 1
  0.143127  73.517000 1583.556208 1.950887e-08 0
  0.146084  74.797685 1583.083601 2.025921e-08 0
  0.148204  76.461240 1582.490993 2.100955e-08 0
  0.149141  78.693990 1581.936850 2.175989e-08 0
  0.149926  80.981736 1581.339625 2.251024e-08 0
  0.151005  83.078995 1580.978165 2.326058e-08 0
  0.151992  85.206456 1580.421897 2.401092e-08 0
  0.153317  87.105987 1580.048403 2.476126e-08 0
  0.154311  89.163026 1579.868461 2.551160e-08 0
  0.155848  90.883258 1579.604055 2.626194e-08 0
  0.156891  92.861148 1579.234181 2.701228e-08 0
  0.158872  94.252638 1578.786048 2.776262e-08 0
  0.160222  95.982714 1578.427059 2.851296e-08 0
  0.162316  97.240331 1577.936639 2.926330e-08 0
  0.164749  98.258435 1577.601662 3.001364e-08 0
  0.166829  99.461333 1577.154995 3.076399e-08 0
  0.168798 100.696037 1576.890382 3.151433e-08 0
  0.170375 102.138322 1576.667660 3.226467e-08 0
  0.172095 103.470088 1576.430791 3.301501e-08 0
  0.174567 104.324216 1576.152507 3.376535e-08 0
  0.175441 106.109186 1575.977306 3.451569e-08 0
  0.177503 107.158135 1575.744879 3.526603e-08 0
  0.178892 108.586173 1575.643480 3.601637e-08 0
  0.180077 110.123233 1575.331800 3.676671e-08 0
  0.180808 111.919224 1574.784059 3.751706e-08 0
  0.180790 114.166271 1574.544454 3.826740e-08 0
  0.181860 115.722671 1574.054099 3.901774e-08 0
  0.182602 117.468294 1573.706554 3.976808e-08 0
  0.183172 119.310755 1573.473598 4.051842e-08 0
  0.183413 121.363105 1573.023164 4.126876e-08 0
  0.183809 123.300423 1572.898317 4.201910e-08 0
  0.184279 125.183118 1572.731161 4.276945e-08 0
  0.184962 126.911063 1572.389907 4.351979e-08 0
  0.185056 129.031494 1572.268781 4.427013e-08 0
  0.185594 130.834537 1572.421188 4.502047e-08 0
  0.185970 132.748588 1572.500716 4.577081e-08 0
  0.186073 134.852507 1572.377027 4.652115e-08 0
  0.186545 136.681038 1572.307787 4.727149e-08 0
  0.186707 138.727551 1572.493349 4.802183e-08 0
  0.187307 140.446472 1572.537481 4.877217e-08 0
  0.187333 142.587617 1572.546422 4.952251e-08 0
  0.187861 144.341948 1572.529969 5.027286e-08 0
  0.187723 146.603874 1572.513178 5.102320e-08 0
  0.188037 148.512025 1572.482944 5.177354e-08 0
  0.189013 149.886103 1572.409521 5.252388e-08 0
  0.188703 150.132817 1572.329143 5.252388e-08 0
