# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.178804  69.669188 1578.087874 2.277821e-08 0
  0.177763  69.076357 1578.019780 2.245281e-08 0
  0.176237  68.663827 1578.100870 2.212741e-08 0
  0.175461  67.952609 1578.248391 2.180200e-08 0
  0.174967  67.127462 1578.389134 2.147660e-08 0
  0.173941  66.501071 1578.409530 2.115120e-08 0
  0.172935  65.857516 1578.565648 2.082580e-08 0
  0.171963  65.194988 1578.700314 2.050039e-08 0
  0.171458  64.350303 1578.749057 2.017499e-08 0
  0.170560  63.642065 1579.005652 1.984958e-08 0
  0.169633  62.943769 1579.094659 1.952418e-08 0
  0.168826  62.187015 1579.360965 1.919878e-08 0
  0.167558  61.595996 1579.607596 1.887338e-08 0
  0.166189  61.035029 1579.726637 1.854797e-08 0
  0.165547  60.193769 1579.978276 1.822257e-08 0
  0.164392  59.537583 1580.045494 1.789717e-08 0
  0.163191  58.883299 1580.219037 1.757176e-08 0
  0.162237  58.129845 1580.500404 1.724636e-08 0
  0.161857  57.169313 1580.674121 1.692096e-08 0
  0.161168  56.309973 1580.815755 1.659555e-08 0
  0.160251  55.522240 1580.931467 1.627015e-08 0
  0.159845  54.546921 1581.164076 1.594475e-08 0
  0.158745  53.805494 1581.330478 1.561935e-08 0
  0.158260  52.844143 1581.545408 1.529394e-08 0
  0.157258  52.047390 1581.816581 1.496854e-08 0
  0.156582  51.142486 1581.781525 1.464314e-08 0
  0.155773  50.263895 1581.856642 1.431773e-08 0
  0.156118  49.012029 1581.962803 1.399233e-08 0
  0.154721  48.303718 1582.088957 1.366693e-08 0
  0.154321  47.273654 1582.278645 1.334153e-08 0
  0.154044  46.202752 1582.474591 1.301612e-08 0
  0.153665  45.153933 1582.778661 1.269072e-08 0
  0.153674  43.999998 1582.897351 1.236532e-08 0
  0.152661  43.121315 1583.148269 1.203991e-08 0
  0.152203  42.084290 1583.330516 1.171451e-08 0
  0.151943  40.988226 1583.413110 1.138911e-08 0
  0.151683  39.879436 1583.648452 1.106370e-08 0
  0.150715  38.952027 1583.930081 1.073830e-08 0
  0.150175  37.908622 1584.172288 1.041290e-08 0
  0.149156  36.971892 1584.462108 1.008749e-08 0
  0.148981  35.823005 1584.699778 9.762091e-09 0
  0.148259  34.784123 1585.136564 9.436688e-09 0
  0.147181  33.845566 1585.311705 9.111285e-09 0
  0.146133  32.866891 1585.556730 8.785882e-09 0
  0.143571  32.210392 1585.856654 8.460480e-09 0
  0.136105  32.668872 1586.185123 8.135076e-09 1
  0.125739  33.958409 1586.348184 7.809673e-09 1
  0.115711  35.361050 1586.585592 7.484270e-09 1
  0.105914  36.958310 1586.711706 7.158867e-09 1
  0.096573  38.686766 1586.940827 6.833464e-09 1
  0.087213  40.806860 1586.970600 6.508061e-09 1
  0.078848  42.874432 1587.169096 6.182658e-09 1
  0.070928  45.159513 1587.192263 5.857255e-09 1
  0.063603  47.562014 1587.281002 5.531852e-09 1
  0.056645  50.263878 1587.313886 5.206449e-09 1
  0.050799  52.544894 1587.412303 4.881046e-09 1
  0.045193  55.128992 1587.188980 4.555643e-09 1
  0.040180  57.558952 1587.754670 4.230240e-09 1
  0.035239  60.598992 1587.387586 3.904836e-09 1
  0.031151  62.826014 1587.951094 3.579434e-09 1
  0.027213  65.394287 1587.627881 3.254031e-09 1
  0.023534  68.040795 1588.227149 2.928627e-09 1
  0.020058  70.947988 1589.183015 2.603224e-09 1
  0.017190  72.461370 1588.664397 2.277821e-09 1
  0.014041  76.021063 1589.571605 1.952418e-09 1
  0.011071  80.353700 1590.370035 1.627015e-09 1
  0.008803  80.700291 1593.041981 1.301612e-09 1
  0.006078  87.830231 1592.654563 9.762091e-10 0
  0.003853  92.234307 1595.370469 6.508061e-10 0
  0.001362 126.802973 1611.297834 3.254030e-10 0
  0.001198 138.503211 1639.739909 3.254030e-10 0
