# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.190971 181.214168 1572.576127 6.399994e-08 0
  0.191063 178.501539 1572.536276 6.307241e-08 0
  0.190046 176.818026 1572.432853 6.214487e-08 0
  0.189989 174.229718 1572.385346 6.121734e-08 0
  0.190035 171.546843 1572.445553 6.028980e-08 0
  0.189736 169.174378 1572.357095 5.936227e-08 0
  0.188779 167.374461 1572.284283 5.843473e-08 0
  0.188805 164.694399 1572.256737 5.750719e-08 0
  0.188111 162.636380 1572.061869 5.657966e-08 0
  0.188307 159.796877 1572.237270 5.565212e-08 0
  0.187097 158.154337 1572.096311 5.472459e-08 0
  0.187149 155.429938 1571.966081 5.379705e-08 0
  0.186665 153.140325 1572.039330 5.286952e-08 0
  0.186373 150.685419 1572.185143 5.194198e-08 0
  0.186033 148.271201 1572.041850 5.101445e-08 0
  0.185491 145.997510 1571.982570 5.008691e-08 0
  0.184681 143.919507 1571.968962 4.915938e-08 0
  0.184884 141.041852 1572.117221 4.823184e-08 0
  0.184007 138.990696 1572.155661 4.730430e-08 0
  0.183505 136.627577 1572.419424 4.637677e-08 0
  0.182740 134.456023 1572.612459 4.544923e-08 0
  0.182868 131.602668 1573.112617 4.452170e-08 0
  0.181877 129.566284 1573.478902 4.359416e-08 0
  0.181073 127.375682 1573.736432 4.266663e-08 0
  0.180214 125.173007 1574.435883 4.173909e-08 0
  0.179353 122.990659 1574.877901 4.081156e-08 0
  0.177696 121.328683 1575.054142 3.988402e-08 0
  0.175934 119.686758 1575.339113 3.895649e-08 0
  0.174131 118.049872 1575.524944 3.802895e-08 0
  0.171991 116.594766 1575.837450 3.710142e-08 0
  0.169716 115.207583 1576.052653 3.617388e-08 0
  0.167686 113.594971 1576.519374 3.524634e-08 0
  0.164468 112.779253 1576.810073 3.431881e-08 0
  0.162174 111.265025 1577.356551 3.339127e-08 0
  0.159312 110.121390 1577.810950 3.246374e-08 0
  0.157599 108.134870 1578.270069 3.153620e-08 0
  0.155772 106.179439 1578.769491 3.060867e-08 0
  0.154172 104.030006 1579.226390 2.968113e-08 0
  0.152582 101.840748 1579.474649 2.875360e-08 0
  0.151852  99.000155 1580.060679 2.782606e-08 0
  0.150027  96.860643 1580.628887 2.689853e-08 0
  0.148986  94.176618 1581.109327 2.597099e-08 0
  0.147737  91.547351 1581.899916 2.504345e-08 0
  0.144611  90.049680 1582.772175 2.411592e-08 0
  0.138019  90.756443 1583.301986 2.318838e-08 1
  0.126785  94.869391 1583.662289 2.226085e-08 1
  0.115394  99.898151 1584.030703 2.133331e-08 1
  0.105326 104.713001 1584.122432 2.040578e-08 1
  0.094477 111.427967 1584.405631 1.947824e-08 1
  0.085304 117.529069 1584.867773 1.855071e-08 1
  0.077258 123.313129 1584.879757 1.762317e-08 1
  0.068849 131.097134 1584.873047 1.669564e-08 1
  0.062121 137.227680 1584.918187 1.576810e-08 1
  0.055985 143.307182 1585.233839 1.484057e-08 1
  0.049749 151.204775 1585.338086 1.391303e-08 1
  0.044364 158.267982 1585.042392 1.298549e-08 1
  0.039553 164.832328 1585.205250 1.205796e-08 1
  0.035148 171.221647 1585.567062 1.113043e-08 1
  0.031126 177.211160 1586.895604 1.020289e-08 1
  0.027260 183.987955 1586.891552 9.275354e-09 1
  0.022968 196.459725 1584.033715 8.347819e-09 1
  0.020397 196.649524 1586.672564 7.420283e-09 1
  0.017387 201.922596 1586.518816 6.492748e-09 1
  0.014195 211.957337 1588.746673 5.565213e-09 1
  0.011479 218.443169 1591.005774 4.637677e-09 1
  0.008578 233.802968 1595.001199 3.710141e-09 1
  0.005796 259.571120 1594.973775 2.782606e-09 0
  0.003918 253.178896 1616.870123 1.855071e-09 0
  0.001558 306.650434 1667.480427 9.275354e-10 0
  0.000701 707.143441 1617.800134 9.275354e-10 0
