# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.005634   5.052712 3779.381392 2.953238e-10 0
  0.013685   4.141281 3779.596761 5.906475e-10 0
  0.021541   3.879961 3779.190669 8.859713e-10 0
  0.028497   3.974579 3779.406283 1.181295e-09 0
  0.037892   3.758264 3779.398169 1.476619e-09 1
  0.045230   3.777662 3779.437757 1.771943e-09 1
  0.055723   3.574660 3779.519813 2.067266e-09 1
  0.063907   3.565411 3779.539286 2.362590e-09 1
  0.077470   3.308810 3779.526245 2.657914e-09 1
  0.088605   3.213434 3779.571878 2.953238e-09 1
  0.101686   3.081026 3779.589154 3.248561e-09 1
  0.115412   2.959058 3779.651781 3.543885e-09 1
  0.130754   2.831834 3779.650158 3.839209e-09 1
  0.148969   2.676695 3779.662835 4.134533e-09 1
  0.169978   2.513488 3779.669949 4.429857e-09 1
  0.190519   2.392005 3779.668802 4.725180e-09 1
  0.214404   2.258380 3779.668382 5.020504e-09 1
  0.242136   2.117306 3779.661838 5.315828e-09 1
  0.275786   1.962227 3779.654966 5.611152e-09 1
  0.310380   1.834795 3779.633313 5.906475e-09 1
  0.351518   1.700643 3779.605964 6.201799e-09 1
  0.393304   1.591305 3779.568148 6.497123e-09 1
  0.436159   1.499439 3779.525408 6.792447e-09 1
  0.473063   1.440221 3779.467765 7.087770e-09 0
  0.481427   1.477961 3779.440251 7.383094e-09 0
  0.484639   1.527364 3779.418354 7.678418e-09 0
  0.483056   1.591691 3779.403036 7.973741e-09 0
  0.482232   1.653580 3779.390186 8.269066e-09 0
  0.485264   1.701820 3779.373940 8.564389e-09 0
  0.486860   1.754899 3779.361861 8.859713e-09 0
  0.489003   1.805174 3779.342175 9.155037e-09 0
  0.489820   1.860527 3779.327839 9.450361e-09 0
  0.490638   1.915503 3779.314039 9.745684e-09 0
  0.491486   1.969956 3779.294816 1.004101e-08 0
  0.491378   2.028619 3779.283183 1.033633e-08 0
  0.493303   2.078330 3779.267694 1.063166e-08 0
  0.493343   2.136001 3779.255589 1.092698e-08 0
  0.493477   2.193301 3779.257115 1.122230e-08 0
  0.494563   2.245926 3779.245201 1.151763e-08 0
  0.495552   2.298729 3779.226670 1.181295e-08 0
  0.496615   2.351388 3779.216259 1.210827e-08 0
  0.496399   2.409719 3779.202892 1.240360e-08 0
  0.496624   2.466021 3779.190846 1.269892e-08 0
  0.496456   2.524212 3779.178154 1.299425e-08 0
  0.496316   2.582338 3779.166425 1.328957e-08 0
  0.497475   2.633563 3779.154078 1.358489e-08 0
  0.498757   2.683780 3779.136816 1.388022e-08 0
  0.498486   2.742387 3779.120034 1.417554e-08 0
  0.499851   2.792029 3779.109614 1.447086e-08 0
  0.500709   2.844134 3779.099524 1.476619e-08 0
  0.499997   2.905114 3779.087416 1.506151e-08 0
  0.500530   2.959008 3779.080093 1.535684e-08 0
  0.501104   3.012319 3779.064991 1.565216e-08 0
  0.501638   3.066000 3779.055520 1.594748e-08 0
  0.502050   3.120043 3779.037605 1.624281e-08 0
  0.501191   3.182414 3779.029604 1.653813e-08 0
  0.502139   3.233018 3779.015162 1.683346e-08 0
  0.501997   3.290720 3779.002918 1.712878e-08 0
  0.505086   3.326801 3778.983054 1.742410e-08 0
  0.505133   3.383042 3778.969823 1.771943e-08 0
  0.503549   3.450238 3778.956045 1.801475e-08 0
  0.503168   3.509416 3778.940177 1.831007e-08 0
  0.505355   3.550589 3778.924391 1.860540e-08 0
  0.504573   3.612686 3778.917409 1.890072e-08 0
  0.504458   3.669799 3778.899965 1.919604e-08 0
  0.504780   3.723672 3778.874886 1.949137e-08 0
  0.505567   3.774549 3778.864123 1.978669e-08 0
  0.506800   3.821542 3778.852053 2.008202e-08 0
  0.506794   3.877717 3778.835615 2.037734e-08 0
  0.507241   3.930463 3778.819888 2.067266e-08 0
  0.508105   3.923954 3778.816990 2.067266e-08 0
