# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.007811   3.137401 3779.476223 2.559473e-10 0
  0.014826   3.342539 3779.434462 5.118945e-10 0
  0.022615   3.273995 3779.593022 7.678419e-10 0
  0.029502   3.355157 3779.500567 1.023789e-09 0
  0.039573   3.131974 3779.518601 1.279736e-09 1
  0.050159   2.964949 3779.502171 1.535684e-09 1
  0.060971   2.845991 3779.510669 1.791631e-09 1
  0.072248   2.744122 3779.548116 2.047578e-09 1
  0.084021   2.654908 3779.575924 2.303525e-09 1
  0.098749   2.510188 3779.593444 2.559473e-09 1
  0.112161   2.431167 3779.599850 2.815420e-09 1
  0.129724   2.293115 3779.604858 3.071367e-09 1
  0.148407   2.171320 3779.621022 3.327314e-09 1
  0.169478   2.047485 3779.640685 3.583262e-09 1
  0.193900   1.917690 3779.643828 3.839209e-09 1
  0.219896   1.803665 3779.639933 4.095156e-09 1
  0.249181   1.691003 3779.629243 4.351104e-09 1
  0.281560   1.584597 3779.620212 4.607051e-09 1
  0.320679   1.468042 3779.600051 4.862998e-09 1
  0.359842   1.376413 3779.571528 5.118945e-09 1
  0.402081   1.292178 3779.533802 5.374893e-09 1
  0.446005   1.219115 3779.486141 5.633027e-09 1
  0.474981   1.196731 3779.437972 5.890068e-09 0
  0.481428   1.235609 3779.415116 6.147110e-09 0
  0.485210   1.277551 3779.394780 6.404151e-09 0
  0.483237   1.334744 3779.382191 6.661192e-09 0
  0.482125   1.389506 3779.370253 6.918233e-09 0
  0.483687   1.436425 3779.356827 7.175274e-09 0
  0.485800   1.481413 3779.342879 7.432315e-09 0
  0.488315   1.524881 3779.331742 7.689356e-09 0
  0.490244   1.569350 3779.313437 7.946396e-09 0
  0.489462   1.623006 3779.301286 8.203438e-09 0
  0.491662   1.666247 3779.285880 8.460480e-09 0
  0.492134   1.715329 3779.272273 8.717520e-09 0
  0.492899   1.763228 3779.260461 8.974561e-09 0
  0.492752   1.814248 3779.247508 9.231602e-09 0
  0.492955   1.864046 3779.235492 9.488643e-09 0
  0.493959   1.910675 3779.224261 9.745684e-09 0
  0.495485   1.954983 3779.211284 1.000273e-08 0
  0.496476   2.001233 3779.198517 1.025977e-08 0
  0.495808   2.054195 3779.187071 1.051681e-08 0
  0.497488   2.097393 3779.179838 1.077385e-08 0
  0.496341   2.152465 3779.176516 1.103089e-08 0
  0.496165   2.203302 3779.167287 1.128793e-08 0
  0.498145   2.244512 3779.157772 1.154497e-08 0
  0.496617   2.301469 3779.145327 1.180201e-08 0
  0.496980   2.349957 3779.135383 1.205905e-08 0
  0.497618   2.396848 3779.121072 1.231610e-08 0
  0.498372   2.443330 3779.112662 1.257314e-08 0
  0.499328   2.488498 3779.103668 1.283018e-08 0
  0.500552   2.531886 3779.085168 1.308722e-08 0
  0.500795   2.580637 3779.076381 1.334426e-08 0
  0.500920   2.629708 3779.068631 1.360130e-08 0
  0.501668   2.675340 3779.056982 1.385834e-08 0
  0.501903   2.723712 3779.046755 1.411538e-08 0
  0.500961   2.778498 3779.034906 1.437242e-08 0
  0.501786   2.823595 3779.025359 1.462946e-08 0
  0.502769   2.867484 3779.011082 1.488650e-08 0
  0.502002   2.921637 3779.006076 1.514355e-08 0
  0.502779   2.966482 3778.992585 1.540059e-08 0
  0.503007   3.014575 3778.977119 1.565763e-08 0
  0.503427   3.061680 3778.969187 1.591467e-08 0
  0.503778   3.108763 3778.952283 1.617171e-08 0
  0.505244   3.149196 3778.943423 1.642875e-08 0
  0.504432   3.203541 3778.930398 1.668579e-08 0
  0.505090   3.248689 3778.918803 1.694283e-08 0
  0.505532   3.295009 3778.903597 1.719988e-08 0
  0.506117   3.340340 3778.886121 1.745692e-08 0
  0.505733   3.392349 3778.881695 1.771396e-08 0
  0.506251   3.427463 3778.869536 1.791631e-08 0
  0.505358   3.384393 3778.884424 1.765927e-08 0
