# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.006770  33.107696 3088.336998 3.141370e-09 0
  0.012787  34.821109 3086.167634 6.282740e-09 0
  0.019626  34.270279 3085.522941 9.424110e-09 0
  0.026119  34.354480 3085.372983 1.256548e-08 0
  0.033347  33.628125 3084.975396 1.570685e-08 0
  0.040977  32.848010 3085.038920 1.884822e-08 1
  0.048446  32.413543 3084.898747 2.198959e-08 1
  0.056378  31.833190 3084.932905 2.513096e-08 1
  0.064887  31.115025 3084.784894 2.827233e-08 1
  0.073389  30.568106 3084.832679 3.141370e-08 1
  0.082425  29.938937 3084.821875 3.455507e-08 1
  0.092067  29.239899 3084.767065 3.769644e-08 1
  0.102201  28.535572 3084.784269 4.083781e-08 1
  0.113414  27.692406 3084.789546 4.397918e-08 1
  0.125163  26.885318 3084.797236 4.712055e-08 1
  0.137534  26.098139 3084.786937 5.026192e-08 1
  0.150467  25.345768 3084.818769 5.340329e-08 1
  0.165517  24.396477 3084.839031 5.654466e-08 1
  0.180586  23.603098 3084.793881 5.968603e-08 1
  0.197173  22.755206 3084.800850 6.282740e-08 1
  0.215466  21.864434 3084.808640 6.596877e-08 1
  0.235309  20.974183 3084.788590 6.911014e-08 1
  0.257205  20.060846 3084.769136 7.225151e-08 1
  0.280866  19.169526 3084.758380 7.539288e-08 1
  0.307766  18.223035 3084.736061 7.853425e-08 1
  0.337009  17.307425 3084.711628 8.167562e-08 1
  0.368842  16.421851 3084.657918 8.481699e-08 1
  0.403369  15.572227 3084.590448 8.795836e-08 1
  0.433627  15.001614 3084.454573 9.109973e-08 0
  0.437517  15.380702 3084.308794 9.424110e-08 0
  0.440986  15.768750 3084.173699 9.738247e-08 0
  0.455681  15.753142 3084.065024 1.005238e-07 0
  0.460162  16.087660 3083.979249 1.036652e-07 0
  0.462886  16.477767 3083.903066 1.068066e-07 0
  0.465119  16.793873 3083.855603 1.093792e-07 0
  0.462417  16.405883 3083.918276 1.062378e-07 0
