# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.473937   6.174654 3084.165847 4.149846e-08 0
  0.473593   6.090805 3084.179350 4.090562e-08 0
  0.473554   6.002961 3084.198503 4.031279e-08 0
  0.472445   5.928583 3084.216257 3.971995e-08 0
  0.473116   5.831776 3084.236452 3.912712e-08 0
  0.473110   5.743477 3084.257003 3.853428e-08 0
  0.472555   5.661821 3084.272537 3.794145e-08 0
  0.471977   5.580193 3084.286183 3.734861e-08 0
  0.471664   5.495232 3084.302350 3.675578e-08 0
  0.471274   5.411076 3084.317646 3.616294e-08 0
  0.470557   5.330459 3084.334788 3.557011e-08 0
  0.470855   5.238307 3084.350887 3.497727e-08 0
  0.470121   5.157530 3084.368905 3.438444e-08 0
  0.469376   5.076700 3084.383346 3.379160e-08 0
  0.468818   4.993570 3084.396960 3.319877e-08 0
  0.468408   4.908688 3084.411074 3.260593e-08 0
  0.467627   4.827464 3084.427016 3.201310e-08 0
  0.467575   4.738605 3084.441909 3.142026e-08 0
  0.466855   4.656396 3084.453384 3.082743e-08 0
  0.466524   4.570069 3084.466957 3.023459e-08 0
  0.465458   4.490744 3084.478095 2.964176e-08 0
  0.464574   4.409258 3084.492302 2.904892e-08 0
  0.463704   4.327429 3084.502277 2.845609e-08 0
  0.462655   4.246878 3084.512416 2.786325e-08 0
  0.462066   4.161821 3084.522036 2.727042e-08 0
  0.461311   4.077995 3084.532196 2.667758e-08 0
  0.459893   3.999674 3084.541843 2.608474e-08 0
  0.458636   3.919392 3084.557787 2.549191e-08 0
  0.458159   3.832235 3084.572834 2.489908e-08 0
  0.456792   3.752178 3084.588296 2.430624e-08 0
  0.456568   3.662427 3084.604678 2.371340e-08 0
  0.455057   3.582727 3084.620753 2.312057e-08 0
  0.454060   3.498374 3084.642727 2.252774e-08 0
  0.453577   3.409988 3084.662195 2.193490e-08 0
  0.452649   3.324579 3084.683097 2.134206e-08 0
  0.450903   3.244748 3084.703510 2.074923e-08 0
  0.449935   3.158761 3084.725314 2.015639e-08 0
  0.448872   3.073134 3084.745842 1.956356e-08 0
  0.447368   2.990079 3084.763862 1.897072e-08 0
  0.445881   2.906274 3084.782597 1.837789e-08 0
  0.444740   2.819713 3084.801528 1.778505e-08 0
  0.437344   2.769081 3084.864560 1.719222e-08 0
  0.430847   2.714373 3084.920885 1.659938e-08 0
  0.406609   2.770398 3085.006977 1.600655e-08 1
  0.373914   2.902845 3085.081616 1.541371e-08 1
  0.340951   3.063185 3085.137213 1.482088e-08 1
  0.309187   3.243842 3085.179813 1.422804e-08 1
  0.280139   3.431677 3085.211583 1.363521e-08 1
  0.254197   3.617812 3085.234973 1.304237e-08 1
  0.229730   3.821291 3085.254520 1.244954e-08 1
  0.208553   4.008849 3085.275905 1.185670e-08 1
  0.188763   4.207910 3085.285787 1.126387e-08 1
  0.170576   4.411533 3085.288556 1.067103e-08 1
  0.154360   4.604158 3085.289553 1.007820e-08 1
  0.139782   4.785231 3085.286878 9.485362e-09 1
  0.125613   4.992219 3085.283234 8.892527e-09 1
  0.113567   5.153588 3085.280998 8.299692e-09 1
  0.101871   5.334929 3085.283456 7.706857e-09 1
  0.090920   5.517612 3085.266810 7.114021e-09 1
  0.081098   5.670438 3085.259554 6.521186e-09 1
  0.071416   5.853845 3085.254702 5.928351e-09 1
  0.062837   5.987663 3085.241347 5.335516e-09 1
  0.054193   6.171354 3085.249402 4.742681e-09 1
  0.046839   6.247729 3085.229526 4.149846e-09 1
  0.039234   6.393157 3085.240404 3.557011e-09 0
  0.031781   6.577169 3085.251756 2.964176e-09 0
  0.025301   6.609201 3085.228021 2.371341e-09 0
  0.018695   6.707566 3085.279804 1.778505e-09 0
  0.012504   6.685603 3085.335107 1.185670e-09 0
  0.006518   6.413731 3085.379669 5.928351e-10 0
  0.006526   6.366209 3085.734195 5.928351e-10 0
