# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.006475   8.189544 3768.012122 1.049493e-09 0
  0.010659  10.428541 3766.265188 2.098986e-09 0
  0.022461   7.637281 3767.193663 3.148479e-09 0
  0.026296   8.897348 3766.763728 4.197973e-09 0
  0.038134   7.693047 3766.525213 5.247466e-09 1
  0.046598   7.557423 3766.798207 6.294771e-09 1
  0.056579   7.269483 3766.682665 7.344812e-09 1
  0.067602   6.954859 3766.861385 8.394852e-09 1
  0.082023   6.433100 3766.638334 9.444892e-09 1
  0.094368   6.233215 3766.711908 1.049493e-08 1
  0.107463   6.016973 3766.866302 1.154497e-08 1
  0.125770   5.608373 3766.782809 1.259501e-08 1
  0.145246   5.265640 3766.798458 1.364505e-08 1
  0.165161   4.985404 3766.762391 1.469509e-08 1
  0.191153   4.616829 3766.776388 1.574513e-08 1
  0.221572   4.247112 3766.744790 1.679517e-08 1
  0.254570   3.927158 3766.707663 1.784521e-08 1
  0.297117   3.563493 3766.687080 1.889525e-08 1
  0.345106   3.236786 3766.643135 1.994529e-08 1
  0.405322   2.897922 3766.574748 2.099533e-08 1
  0.463380   2.657536 3766.484284 2.204537e-08 0
  0.475899   2.716182 3766.429601 2.309541e-08 0
  0.482652   2.801857 3766.392269 2.414545e-08 0
  0.484075   2.914955 3766.350701 2.519549e-08 0
  0.481192   3.056091 3766.328552 2.624553e-08 0
  0.486618   3.141272 3766.281650 2.729557e-08 0
  0.486356   3.265608 3766.258564 2.834561e-08 0
  0.484948   3.396383 3766.233092 2.939565e-08 0
  0.485672   3.511780 3766.195665 3.044569e-08 0
  0.488994   3.608881 3766.168511 3.149573e-08 0
  0.487614   3.739161 3766.129796 3.254577e-08 0
  0.486599   3.868548 3766.101848 3.359581e-08 0
  0.489630   3.966163 3766.122669 3.464585e-08 0
  0.489979   4.081746 3766.086863 3.569589e-08 0
  0.492020   4.184966 3766.062332 3.674593e-08 0
  0.489704   4.324179 3766.022639 3.779597e-08 0
  0.492422   4.420205 3765.990380 3.884601e-08 0
  0.494050   4.524433 3765.951530 3.989605e-08 0
  0.494428   4.640047 3765.913154 4.094609e-08 0
  0.496533   4.739015 3765.876635 4.199613e-08 0
  0.495630   4.866802 3765.847489 4.304617e-08 0
  0.495334   4.988291 3765.813387 4.409621e-08 0
  0.497244   5.087689 3765.783168 4.514625e-08 0
  0.499536   5.182567 3765.762368 4.619629e-08 0
  0.502717   5.266612 3765.736214 4.724633e-08 0
  0.505331   5.355538 3765.703188 4.829638e-08 0
  0.505452   5.471043 3765.677653 4.934641e-08 0
  0.508925   5.549204 3765.648972 5.039646e-08 0
  0.509940   5.653790 3765.625527 5.144649e-08 0
  0.513478   5.730011 3765.618919 5.249653e-08 0
  0.514157   5.836625 3765.602776 5.354658e-08 0
  0.522977   5.848526 3765.542185 5.459661e-08 0
  0.523141   5.957847 3765.510406 5.561931e-08 0
  0.527285   6.022482 3765.508800 5.665841e-08 0
  0.528743   6.115318 3765.484178 5.769751e-08 0
  0.529970   6.210498 3765.446397 5.873662e-08 0
  0.529797   6.323048 3765.422352 5.977572e-08 0
  0.532471   6.401199 3765.415002 6.081482e-08 0
  0.534594   6.484105 3765.388545 6.185392e-08 0
  0.533615   6.605577 3765.374060 6.289302e-08 0
  0.534409   6.704091 3765.341660 6.393213e-08 0
  0.536960   6.781047 3765.318290 6.497123e-08 0
  0.536247   6.899105 3765.308290 6.601033e-08 0
  0.536920   6.998658 3765.289365 6.704943e-08 0
  0.539110   7.077974 3765.262241 6.808854e-08 0
  0.539441   7.182181 3765.253111 6.912764e-08 0
  0.540912   7.270100 3765.236446 7.016674e-08 0
  0.542766   7.352411 3765.215081 7.120584e-08 0
  0.545565   7.421475 3765.194538 7.224494e-08 0
  0.542909   7.565307 3765.181291 7.328405e-08 0
  0.543164   7.578546 3765.164430 7.344812e-08 0
  0.543495   7.467550 3765.185426 7.240901e-08 0
