# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.003141  80.455786 6768.253678 2.100080e-09 0
  0.006547  77.597598 6768.746459 4.200160e-09 0
  0.010359  73.564291 6769.148488 6.300240e-09 1
  0.013982  72.665079 6769.970995 8.400321e-09 1
  0.017655  71.946574 6769.848575 1.050040e-08 1
  0.021501  70.893227 6769.808062 1.260048e-08 1
  0.025783  68.970945 6770.378672 1.470056e-08 1
  0.030206  67.278199 6770.357032 1.680064e-08 1
  0.034723  65.843353 6770.444074 1.890072e-08 1
  0.039770  63.872721 6770.496470 2.100080e-08 1
  0.044623  62.622642 6770.793396 2.310088e-08 1
  0.050355  60.537283 6771.071384 2.520096e-08 1
  0.056249  58.695782 6771.055990 2.730104e-08 1
  0.062486  56.899861 6771.067491 2.940112e-08 1
  0.069087  55.140946 6771.193943 3.150120e-08 1
  0.076140  53.360571 6771.238514 3.360128e-08 1
  0.083333  51.797506 6771.267316 3.570136e-08 1
  0.091397  50.003148 6771.321039 3.780144e-08 1
  0.099875  48.297099 6771.383845 3.990152e-08 1
  0.109806  46.236602 6771.448510 4.200160e-08 1
  0.119939  44.440899 6771.495433 4.410168e-08 1
  0.131568  42.438099 6771.553853 4.620176e-08 1
  0.143928  40.551463 6771.601705 4.830184e-08 1
  0.157590  38.637514 6771.615092 5.040192e-08 1
  0.172300  36.801032 6771.583476 5.250201e-08 1
  0.188697  34.941543 6771.553584 5.460208e-08 1
  0.206509  33.145601 6771.486494 5.670216e-08 1
  0.225733  31.436758 6771.396953 5.880224e-08 1
  0.244274  30.063532 6771.174886 6.090232e-08 0
  0.248090  30.625206 6770.947659 6.300240e-08 0
  0.251112  31.275126 6770.763729 6.510248e-08 0
  0.255009  31.791747 6770.567629 6.720256e-08 0
  0.257477  32.475886 6770.382981 6.930264e-08 0
  0.259912  33.151264 6770.209744 7.140272e-08 0
  0.262338  33.813540 6770.035673 7.350280e-08 0
  0.265104  34.421120 6769.874934 7.560288e-08 0
  0.267574  35.058214 6769.750574 7.770296e-08 0
  0.269660  35.720333 6769.550352 7.980305e-08 0
  0.267772  36.852822 6768.894972 8.190313e-08 0
  0.261239  38.640806 6767.689456 8.400321e-08 0
  0.250289  41.260431 6766.029668 8.610329e-08 0
  0.234101  45.170843 6764.023562 8.820337e-08 0
  0.211117  51.385102 6761.929250 9.030344e-08 0
  0.183204  60.819858 6760.209886 9.240353e-08 0
  0.155075  73.696253 6759.488474 9.450361e-08 0
  0.133656  87.429453 6759.396663 9.660369e-08 0
  0.116180 102.709418 6759.400688 9.870377e-08 0
  0.091380 132.029103 6765.312821 1.008038e-07 0
  0.125850  96.952111 6748.696742 1.029039e-07 0
  0.055564  52.868914 6853.920177 1.050040e-07 0
  0.076427  56.522802 6771.647866 1.071041e-07 0
  0.283551  39.118891 6761.898695 1.092042e-07 0
  0.201956  56.521422 6747.384648 1.093792e-07 0
  0.044520  58.389607 6889.682512 1.072791e-07 0
