# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.044520  58.389607 6889.682512 1.072791e-07 0
  0.077016  55.560276 6771.537854 1.051790e-07 0
  0.281170  39.384771 6765.050123 1.030789e-07 0
  0.227171  49.860750 6756.781656 1.009789e-07 0
  0.119733  99.901896 6757.996115 9.887877e-08 0
  0.088670 110.423377 6790.315016 9.677869e-08 0
  0.138409  42.050220 6771.841313 9.467861e-08 0
  0.277252  37.089633 6769.307874 9.257853e-08 0
  0.264136  40.213819 6765.989787 9.047846e-08 0
  0.235568  44.931948 6764.033477 8.837837e-08 0
  0.214558  48.623858 6764.276518 8.627829e-08 0
  0.217488  46.817868 6765.362443 8.417821e-08 0
  0.231194  42.942286 6766.485467 8.207813e-08 0
  0.244589  39.550040 6767.692472 7.997805e-08 0
  0.258096  36.494016 6768.947240 7.787797e-08 0
  0.265801  34.488058 6769.850357 7.577789e-08 0
  0.262825  33.880624 6770.015913 7.367781e-08 0
  0.260081  33.255927 6770.188530 7.157773e-08 0
  0.257680  32.577758 6770.345360 6.947765e-08 0
  0.255161  31.907207 6770.540870 6.737757e-08 0
  0.251391  31.375935 6770.736882 6.527749e-08 0
  0.248530  30.712764 6770.910634 6.317741e-08 0
  0.243972  30.250210 6771.130311 6.107733e-08 0
  0.227517  31.327434 6771.367455 5.897725e-08 1
  0.207653  33.093675 6771.488945 5.687717e-08 1
  0.189516  34.915928 6771.537468 5.477709e-08 1
  0.172988  36.785243 6771.559741 5.267701e-08 1
  0.158213  38.622381 6771.597096 5.057693e-08 1
  0.144354  40.569691 6771.563241 4.847685e-08 1
  0.131914  42.480525 6771.566866 4.637677e-08 1
  0.120414  44.425730 6771.474576 4.427669e-08 1
  0.110006  46.331611 6771.423110 4.217661e-08 1
  0.100484  48.204700 6771.405824 4.007653e-08 1
  0.091702  50.053573 6771.336076 3.797645e-08 1
  0.083663  51.835725 6771.280972 3.587637e-08 1
  0.076502  53.381171 6771.333007 3.377629e-08 1
  0.069416  55.161753 6771.173452 3.167621e-08 1
  0.062638  57.094214 6771.180494 2.957613e-08 1
  0.056644  58.640030 6770.934947 2.747605e-08 1
  0.050773  60.439742 6770.918610 2.537597e-08 1
  0.045256  62.195684 6770.807108 2.327589e-08 1
  0.039932  64.133984 6770.726482 2.117581e-08 1
  0.034987  65.935387 6770.488012 1.907573e-08 1
  0.030482  67.362625 6770.493916 1.697565e-08 1
  0.026041  69.088848 6770.225266 1.487557e-08 1
  0.021736  71.095933 6770.170443 1.277549e-08 1
  0.017930  72.007280 6769.608914 1.067541e-08 1
  0.014121  73.457479 6769.460537 8.575327e-09 1
  0.010591  73.961490 6769.321565 6.475247e-09 1
  0.006814  77.610962 6767.786638 4.375167e-09 0
  0.003563  77.238100 6767.659374 2.275087e-09 0
  0.003431  73.993228 6768.843702 2.100080e-09 0
  0.003031  83.813501 6768.577492 2.100080e-09 0
