# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.216385  34.472454 6769.077801 1.068017e-07 0
  0.274041  34.761398 6760.251800 1.042241e-07 0
  0.146268  70.191853 6753.831201 1.016466e-07 0
  0.091134  99.029233 6779.518313 9.906909e-08 0
  0.256004  31.181695 6768.876447 9.649157e-08 0
  0.266361  34.993792 6764.288548 9.391405e-08 0
  0.214758  43.549047 6762.641300 9.133653e-08 0
  0.195147  46.532705 6764.620814 8.875902e-08 0
  0.227056  38.955890 6765.217602 8.618149e-08 0
  0.238541  35.917649 6766.317456 8.360397e-08 0
  0.253362  32.733654 6767.590123 8.102645e-08 0
  0.260168  30.862357 6768.786941 7.844893e-08 0
  0.240749  32.359800 6768.880918 7.587141e-08 1
  0.221034  34.049561 6768.935941 7.329389e-08 1
  0.203279  35.721646 6768.988162 7.071637e-08 1
  0.187117  37.392680 6769.052240 6.813885e-08 1
  0.172390  39.051954 6769.105085 6.556133e-08 1
  0.159193  40.626880 6769.142620 6.298381e-08 1
  0.146785  42.257758 6769.206271 6.040629e-08 1
  0.135133  43.943419 6769.211777 5.782877e-08 1
  0.124779  45.468188 6769.255393 5.525125e-08 1
  0.114773  47.126119 6769.172122 5.267373e-08 1
  0.106035  48.513173 6769.295866 5.009621e-08 1
  0.097728  49.929147 6769.377523 4.751869e-08 1
  0.089601  51.504075 6769.295907 4.494117e-08 1
  0.081820  53.167057 6769.248673 4.236365e-08 1
  0.074917  54.532964 6769.158254 3.978613e-08 1
  0.068426  55.838588 6769.231965 3.720861e-08 1
  0.062285  57.093581 6769.384888 3.463109e-08 1
  0.056672  58.078498 6769.239424 3.205357e-08 1
  0.051140  59.186514 6769.277011 2.947605e-08 1
  0.045602  60.569107 6769.270207 2.689853e-08 1
  0.040320  61.939311 6769.123963 2.432101e-08 1
  0.035349  63.163593 6769.120150 2.174349e-08 1
  0.030600  64.315995 6769.150673 1.916597e-08 1
  0.025767  66.091641 6768.476566 1.658845e-08 1
  0.021668  66.395204 6768.917496 1.401092e-08 1
  0.017397  67.483792 6768.704900 1.143341e-08 1
  0.013509  67.311387 6768.468254 8.855885e-09 1
  0.009301  69.314550 6768.230364 6.278365e-09 0
  0.005297  71.732768 6769.013834 3.700844e-09 0
  0.003494  75.706990 6767.858445 2.577520e-09 0
  0.003631  72.878044 6767.027322 2.577520e-09 0
