# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.249785  62.795929 1594.205568 1.891166e-08 0
  0.249363  62.003253 1594.318738 1.864149e-08 0
  0.248503  61.315707 1594.461431 1.837133e-08 0
  0.247975  60.542873 1594.563368 1.810116e-08 0
  0.247486  59.757096 1594.669050 1.783099e-08 0
  0.246611  59.060511 1594.773689 1.756083e-08 0
  0.245657  58.377171 1594.916645 1.729066e-08 0
  0.244529  57.729967 1595.055991 1.702049e-08 0
  0.243460  57.063359 1595.168365 1.675033e-08 0
  0.242171  56.440570 1595.355780 1.648016e-08 0
  0.240557  55.887893 1595.541274 1.620999e-08 0
  0.238925  55.332177 1595.689889 1.593983e-08 0
  0.237852  54.640650 1595.764328 1.566966e-08 0
  0.236432  54.020300 1595.894293 1.539949e-08 0
  0.234897  53.419611 1596.003093 1.512933e-08 0
  0.233507  52.776787 1596.175877 1.485916e-08 0
  0.232115  52.127946 1596.340114 1.458899e-08 0
  0.230399  51.543561 1596.504467 1.431883e-08 0
  0.228899  50.903109 1596.620571 1.404866e-08 0
  0.227495  50.232112 1596.752715 1.377849e-08 0
  0.225854  49.604803 1596.879859 1.350833e-08 0
  0.224729  48.857134 1596.938345 1.323816e-08 0
  0.223749  48.068648 1597.048712 1.296800e-08 0
  0.222994  47.227014 1597.135055 1.269783e-08 0
  0.222134  46.401007 1597.221168 1.242766e-08 0
  0.221372  45.548953 1597.274169 1.215750e-08 0
  0.220036  44.806920 1597.331971 1.188733e-08 0
  0.219311  43.933956 1597.339332 1.161716e-08 0
  0.218442  43.082919 1597.345278 1.134700e-08 0
  0.217698  42.200047 1597.394071 1.107683e-08 0
  0.216532  41.392919 1597.418531 1.080666e-08 0
  0.215880  40.480138 1597.425767 1.053650e-08 0
  0.214756  39.647899 1597.466167 1.026633e-08 0
  0.213785  38.779603 1597.520232 9.996163e-09 0
  0.212503  37.958334 1597.599667 9.725996e-09 0
  0.210916  37.181267 1597.691010 9.455830e-09 0
  0.209730  36.322904 1597.786066 9.185663e-09 0
  0.208242  35.506998 1597.851723 8.915496e-09 0
  0.206747  34.680124 1597.903375 8.645330e-09 0
  0.204673  33.934664 1598.028237 8.375163e-09 0
  0.203105  33.095842 1598.058787 8.104997e-09 0
  0.197205  32.945996 1598.217217 7.834830e-09 0
  0.183904  34.110423 1598.389545 7.564664e-09 1
  0.170333  35.514490 1598.532839 7.294497e-09 1
  0.156975  37.110754 1598.645172 7.024331e-09 1
  0.144546  38.752002 1598.756672 6.754164e-09 1
  0.132351  40.631243 1598.831862 6.483997e-09 1
  0.121076  42.564467 1598.915601 6.213831e-09 1
  0.110902  44.448877 1599.008476 5.943664e-09 1
  0.101003  46.587153 1599.098975 5.673498e-09 1
  0.092118  48.648410 1599.191441 5.403331e-09 1
  0.084159  50.588452 1599.174667 5.133165e-09 1
  0.076574  52.670836 1599.336802 4.862998e-09 1
  0.069631  54.706819 1599.364318 4.592831e-09 1
  0.063128  56.792391 1599.479978 4.322665e-09 1
  0.057173  58.789234 1599.475723 4.052498e-09 1
  0.051656  60.730694 1599.441595 3.782332e-09 1
  0.046545  62.584981 1599.531833 3.512165e-09 1
  0.041440  64.886323 1599.733683 3.241999e-09 1
  0.036719  67.126598 1599.895548 2.971832e-09 1
  0.032470  69.009810 1600.026494 2.701666e-09 1
  0.028332  71.180773 1599.912654 2.431499e-09 1
  0.024727  72.494240 1600.305493 2.161333e-09 1
  0.021163  74.114340 1600.697796 1.891166e-09 1
  0.017565  76.544118 1600.667722 1.620999e-09 1
  0.014673  76.357352 1600.880926 1.350833e-09 1
  0.011097  80.762271 1601.596055 1.080666e-09 1
  0.008430  79.689634 1603.322311 8.104997e-10 1
  0.005038  88.934816 1604.360329 5.403331e-10 0
  0.002284  95.861291 1615.175059 2.701666e-10 0
  0.001799 121.191791 1601.399445 2.701666e-10 0
