# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.002188 281.830202 1615.554876 7.465129e-10 0
  0.005519 222.769649 1608.492025 1.493026e-09 0
  0.008806 210.225204 1603.604362 2.239539e-09 1
  0.012421 199.139091 1604.763655 2.986051e-09 1
  0.015519 199.010727 1600.999211 3.732564e-09 1
  0.019469 190.564003 1600.937688 4.479077e-09 1
  0.023601 183.405677 1600.982270 5.225590e-09 1
  0.027264 181.406061 1599.411632 5.972103e-09 1
  0.031882 174.564023 1599.365310 6.718616e-09 1
  0.036267 170.508516 1599.848212 7.465129e-09 1
  0.040943 166.136537 1599.338955 8.211641e-09 1
  0.046189 160.657291 1598.945872 8.958154e-09 1
  0.051740 155.374847 1598.872348 9.704667e-09 1
  0.057754 149.903582 1598.375474 1.045118e-08 1
  0.064798 143.146793 1598.577598 1.119769e-08 1
  0.071540 138.301351 1598.428066 1.194421e-08 1
  0.078838 133.337644 1598.529448 1.269072e-08 1
  0.086854 128.155821 1598.238892 1.343723e-08 1
  0.096081 122.277814 1598.220155 1.418374e-08 1
  0.105920 116.757093 1598.079921 1.493026e-08 1
  0.116583 111.379438 1597.940196 1.567677e-08 1
  0.128427 105.920289 1597.784079 1.642328e-08 1
  0.141300 100.641159 1597.705563 1.716980e-08 1
  0.155338  95.525515 1597.566184 1.791631e-08 1
  0.170684  90.558895 1597.367413 1.866282e-08 1
  0.186515  86.185321 1597.165419 1.940933e-08 1
  0.200431  83.285365 1596.942756 2.015585e-08 0
  0.205618  84.188354 1596.794995 2.090236e-08 0
  0.209478  85.594479 1596.514516 2.164887e-08 0
  0.212706  87.195746 1596.400679 2.239538e-08 0
  0.215112  89.095274 1596.291201 2.314190e-08 0
  0.217668  90.887027 1596.252937 2.388841e-08 0
  0.220527  92.517908 1596.101592 2.463492e-08 0
  0.223092  94.229138 1595.889354 2.538144e-08 0
  0.226433  95.573358 1595.576011 2.612795e-08 0
  0.230600  96.527741 1595.270514 2.687446e-08 0
  0.234445  97.582859 1594.957729 2.762098e-08 0
  0.237672  98.859168 1594.666649 2.836749e-08 0
  0.241537  99.841571 1594.232420 2.911400e-08 0
  0.244689 101.081034 1593.868507 2.986051e-08 0
  0.246048 103.035437 1593.535064 3.060703e-08 0
  0.248069 104.688629 1593.217501 3.135354e-08 0
  0.250071 106.325541 1592.835469 3.210005e-08 0
  0.251960 107.984408 1592.393781 3.284657e-08 0
  0.254059 109.527739 1591.892611 3.359308e-08 0
  0.255549 111.305587 1591.574676 3.433959e-08 0
  0.256320 113.374702 1591.561899 3.508611e-08 0
  0.257664 115.191312 1591.298887 3.583262e-08 0
  0.258686 117.125646 1591.099437 3.657913e-08 0
  0.258542 119.567440 1591.401187 3.732564e-08 0
  0.258416 122.024093 1591.584618 3.807216e-08 0
  0.258932 124.177966 1591.536977 3.881867e-08 0
  0.259337 126.366861 1591.578105 3.956518e-08 0
  0.259686 128.576283 1591.721241 4.031169e-08 0
  0.259876 130.866450 1591.734107 4.105821e-08 0
  0.260217 133.074761 1591.645949 4.180472e-08 0
  0.260693 135.205553 1591.499022 4.255123e-08 0
  0.261357 137.230927 1591.169118 4.329774e-08 0
  0.262237 139.126864 1591.041245 4.404426e-08 0
  0.263318 140.904602 1590.910936 4.479077e-08 0
  0.263649 143.074171 1590.734353 4.553728e-08 0
  0.262833 145.866674 1590.900452 4.628380e-08 0
  0.263674 147.751649 1590.778249 4.703031e-08 0
  0.262531 150.747709 1590.913822 4.777682e-08 0
  0.263622 152.473909 1590.677371 4.852334e-08 0
  0.264990 154.020016 1590.147201 4.926985e-08 0
  0.266157 155.668816 1589.761061 5.001636e-08 0
  0.266864 157.573126 1589.613478 5.076287e-08 0
  0.267724 159.377056 1589.535739 5.150939e-08 0
  0.269008 160.915089 1589.246518 5.225590e-08 0
  0.269081 160.871210 1589.181650 5.225590e-08 0
