# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.259130  80.229573 1592.009189 2.484548e-08 0
  0.258438  79.294626 1592.084277 2.449054e-08 0
  0.257585  78.403091 1592.235354 2.413561e-08 0
  0.256891  77.457672 1592.439815 2.378067e-08 0
  0.255511  76.712411 1592.700283 2.342574e-08 0
  0.254605  75.818887 1592.961228 2.307080e-08 0
  0.253573  74.957254 1593.153462 2.271587e-08 0
  0.252592  74.070904 1593.416429 2.236093e-08 0
  0.251482  73.218091 1593.605092 2.200600e-08 0
  0.250165  72.416008 1593.808701 2.165106e-08 0
  0.249255  71.489040 1593.989377 2.129613e-08 0
  0.248396  70.541401 1594.125581 2.094119e-08 0
  0.247534  69.586949 1594.258055 2.058625e-08 0
  0.246770  68.597866 1594.424868 2.023132e-08 0
  0.246061  67.587136 1594.640258 1.987638e-08 0
  0.245028  66.663104 1594.697897 1.952145e-08 0
  0.243505  65.856732 1594.922120 1.916651e-08 0
  0.241138  65.269790 1595.195833 1.881158e-08 0
  0.239223  64.551316 1595.441424 1.845664e-08 0
  0.237699  63.718981 1595.562222 1.810171e-08 0
  0.235927  62.937335 1595.734113 1.774677e-08 0
  0.234263  62.116036 1595.917552 1.739184e-08 0
  0.232164  61.398240 1596.102936 1.703690e-08 0
  0.230066  60.668006 1596.253163 1.668196e-08 0
  0.228457  59.795935 1596.374253 1.632703e-08 0
  0.226545  58.987521 1596.558285 1.597209e-08 0
  0.224934  58.091726 1596.671829 1.561716e-08 0
  0.223140  57.226842 1596.813284 1.526222e-08 0
  0.222293  56.110550 1596.876402 1.490729e-08 0
  0.220960  55.101758 1597.042015 1.455235e-08 0
  0.219765  54.053272 1597.086549 1.419742e-08 0
  0.218751  52.948286 1597.036439 1.384248e-08 0
  0.217633  51.853482 1597.073681 1.348755e-08 0
  0.216455  50.762302 1597.147849 1.313261e-08 0
  0.215524  49.605403 1597.147855 1.277768e-08 0
  0.214014  48.566469 1597.194106 1.242274e-08 0
  0.212669  47.475646 1597.275008 1.206780e-08 0
  0.210787  46.488158 1597.419906 1.171287e-08 0
  0.208570  45.558520 1597.559120 1.135793e-08 0
  0.207518  44.362381 1597.575111 1.100300e-08 0
  0.204269  43.609662 1597.710643 1.064806e-08 0
  0.201801  42.670901 1597.854970 1.029313e-08 0
  0.189433  43.887519 1598.054979 9.938191e-09 1
  0.174762  45.875373 1598.212862 9.583256e-09 1
  0.160862  47.995666 1598.344812 9.228321e-09 1
  0.147444  50.349832 1598.483457 8.873385e-09 1
  0.134619  52.942754 1598.595382 8.518450e-09 1
  0.123049  55.506175 1598.767371 8.163515e-09 1
  0.112395  58.129807 1598.828037 7.808580e-09 1
  0.102203  61.022258 1598.859848 7.453644e-09 1
  0.093640  63.429874 1598.960708 7.098708e-09 1
  0.084605  66.694509 1599.032506 6.743773e-09 1
  0.077608  68.882335 1599.087991 6.388838e-09 1
  0.070324  71.793899 1599.120267 6.033902e-09 1
  0.063994  74.253365 1599.298267 5.678967e-09 1
  0.057869  76.981725 1599.388298 5.324031e-09 1
  0.052508  79.187780 1599.386711 4.969096e-09 1
  0.047043  82.073749 1599.233090 4.614160e-09 1
  0.042226  84.396321 1599.700335 4.259225e-09 1
  0.037624  86.832438 1599.609310 3.904290e-09 1
  0.033405  88.907574 1599.804653 3.549354e-09 1
  0.028978  92.242684 1599.722888 3.194419e-09 1
  0.025002  95.027214 1600.277734 2.839484e-09 1
  0.021331  97.463569 1600.490890 2.484548e-09 1
  0.017703 100.660454 1600.679374 2.129613e-09 1
  0.014706 100.972630 1600.408555 1.774677e-09 1
  0.011231 105.767729 1601.484766 1.419742e-09 1
  0.008192 108.754578 1602.234887 1.064806e-09 1
  0.005247 112.995949 1606.042583 7.098709e-10 0
  0.002343 126.396667 1611.375381 3.549354e-10 0
  0.002031 145.871263 1607.300174 3.549354e-10 0
