# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.019486  24.100055 1694.140214 2.470875e-09 0
  0.039325  23.875442 1694.489305 4.941751e-09 0
  0.059840  23.543501 1694.664974 7.412627e-09 0
  0.080708  23.276711 1694.757926 9.883502e-09 0
  0.102849  22.832824 1694.781659 1.235438e-08 0
  0.125118  22.522984 1694.781057 1.482525e-08 1
  0.147980  22.217072 1694.799199 1.729613e-08 1
  0.172396  21.794913 1694.820940 1.976700e-08 1
  0.197642  21.387321 1694.816693 2.223788e-08 1
  0.224626  20.909026 1694.817629 2.470876e-08 1
  0.252658  20.448038 1694.823229 2.717963e-08 1
  0.282593  19.944088 1694.803360 2.965051e-08 1
  0.314746  19.398932 1694.782021 3.212138e-08 1
  0.350719  18.748354 1694.768777 3.459226e-08 1
  0.388068  18.154243 1694.738782 3.706313e-08 1
  0.426729  17.610103 1694.700471 3.953401e-08 1
  0.467901  17.064339 1694.672708 4.200489e-08 1
  0.514052  16.445972 1694.640171 4.447576e-08 1
  0.563222  15.844098 1694.595059 4.694663e-08 1
  0.616110  15.246344 1694.557959 4.941751e-08 1
  0.673957  14.634591 1694.513695 5.188838e-08 1
  0.736642  14.026823 1694.465662 5.435926e-08 1
  0.803301  13.447497 1694.414195 5.683014e-08 1
  0.875987  12.867811 1694.360335 5.930101e-08 1
  0.954886  12.296401 1694.301659 6.177189e-08 1
  1.037873  11.765656 1694.239351 6.424276e-08 1
  1.124856  11.273262 1694.170306 6.671364e-08 1
  1.207346  10.891968 1694.098683 6.918451e-08 1
  1.252878  10.871163 1694.039136 7.165539e-08 0
  1.284705  10.967435 1693.980507 7.412627e-08 0
  1.300451  11.195877 1693.929270 7.659714e-08 0
  1.324850  11.344138 1693.871191 7.906802e-08 0
  1.342914  11.541204 1693.806524 8.153889e-08 0
  1.353045  11.802104 1693.761643 8.400977e-08 0
  1.368355  12.013171 1693.701953 8.648064e-08 0
  1.381075  12.242562 1693.638362 8.895151e-08 0
  1.393516  12.470345 1693.578232 9.142239e-08 0
  1.406038  12.693308 1693.516143 9.389327e-08 0
  1.417322  12.923663 1693.456994 9.636414e-08 0
  1.442223  13.025078 1693.337932 9.883503e-08 0
  1.459051  13.197754 1693.269916 1.013059e-07 0
  1.472552  13.395798 1693.211315 1.037768e-07 0
  1.487370  13.577898 1693.133511 1.062477e-07 0
  1.493631  13.835735 1693.085475 1.087185e-07 0
  1.495501  13.902414 1693.073796 1.093792e-07 0
  1.489757  13.639988 1693.118507 1.069083e-07 0
