# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.190799 185.136076 1576.045822 5.225590e-08 0
  0.189597 183.647787 1575.873997 5.150939e-08 0
  0.189713 180.875171 1575.877335 5.076287e-08 0
  0.189522 178.395371 1575.860118 5.001636e-08 0
  0.189368 175.875886 1575.734297 4.926985e-08 0
  0.188587 173.927805 1575.497107 4.852334e-08 0
  0.188194 171.607939 1575.526735 4.777682e-08 0
  0.188161 168.957894 1575.310592 4.703031e-08 0
  0.187553 166.810183 1575.425624 4.628380e-08 0
  0.187124 164.497144 1575.406134 4.553728e-08 0
  0.186716 162.150055 1575.568435 4.479077e-08 0
  0.186264 159.836512 1575.519302 4.404426e-08 0
  0.186077 157.287253 1575.285065 4.329774e-08 0
  0.185730 154.861837 1575.177115 4.255123e-08 0
  0.185394 152.417976 1575.117372 4.180472e-08 0
  0.184720 150.241786 1575.049776 4.105821e-08 0
  0.184272 147.863203 1575.132429 4.031169e-08 0
  0.183995 145.346867 1575.022410 3.956518e-08 0
  0.183619 142.889347 1575.122936 3.881867e-08 0
  0.182981 140.626777 1575.269782 3.807216e-08 0
  0.182998 137.859754 1575.252855 3.732564e-08 0
  0.182334 135.585208 1575.442230 3.657913e-08 0
  0.181955 133.078967 1575.928968 3.583262e-08 0
  0.181430 130.689102 1576.241819 3.508611e-08 0
  0.180718 128.404274 1576.658521 3.433959e-08 0
  0.180517 125.742936 1577.196592 3.359308e-08 0
  0.179331 123.767807 1577.561534 3.284657e-08 0
  0.178086 121.792287 1578.035392 3.210005e-08 0
  0.176274 120.193586 1578.268836 3.135354e-08 0
  0.174565 118.487895 1578.323938 3.060703e-08 0
  0.172070 117.268451 1578.468219 2.986051e-08 0
  0.170135 115.621025 1578.868100 2.911400e-08 0
  0.168128 114.007685 1579.109364 2.836749e-08 0
  0.165712 112.615946 1579.490594 2.762098e-08 0
  0.162883 111.468380 1579.947416 2.687446e-08 0
  0.160946 109.673824 1580.406595 2.612795e-08 0
  0.159214 107.697406 1580.854031 2.538144e-08 0
  0.156931 106.040825 1581.393198 2.463492e-08 0
  0.155345 103.885304 1581.775451 2.388841e-08 0
  0.153456 101.884432 1582.023554 2.314190e-08 0
  0.152471  99.215282 1582.491664 2.239538e-08 0
  0.151847  96.283581 1583.117788 2.164887e-08 0
  0.150667  93.703965 1583.536201 2.090236e-08 0
  0.149030  91.327499 1584.169796 2.015585e-08 0
  0.147764  88.677678 1584.954447 1.940933e-08 0
  0.145184  86.779799 1585.710230 1.866282e-08 0
  0.138349  87.433918 1586.391592 1.791631e-08 1
  0.126789  91.462772 1586.816673 1.716980e-08 1
  0.116011  95.623334 1587.218760 1.642328e-08 1
  0.104516 101.331710 1587.504702 1.567677e-08 1
  0.093812 107.533325 1587.678444 1.493026e-08 1
  0.084585 113.302395 1587.916725 1.418374e-08 1
  0.075808 119.768673 1588.243915 1.343723e-08 1
  0.067748 126.608532 1587.901910 1.269072e-08 1
  0.060331 133.791915 1588.183976 1.194421e-08 1
  0.053786 140.697882 1588.515211 1.119769e-08 1
  0.046921 150.553010 1588.396829 1.045118e-08 1
  0.041449 158.266731 1587.987244 9.704667e-09 1
  0.037092 163.225802 1588.718851 8.958154e-09 1
  0.032585 170.341957 1588.770485 8.211641e-09 1
  0.028429 177.492893 1589.196325 7.465129e-09 1
  0.024837 182.799503 1591.164540 6.718616e-09 1
  0.020988 192.350541 1590.736630 5.972103e-09 1
  0.017679 199.806595 1591.078530 5.225590e-09 1
  0.015036 201.361824 1591.678072 4.479077e-09 1
  0.012021 209.879135 1593.266928 3.732564e-09 1
  0.008979 224.783108 1595.664658 2.986051e-09 1
  0.006677 226.709547 1598.950196 2.239539e-09 0
  0.003648 276.277687 1607.614054 1.493026e-09 0
  0.001658 304.366044 1614.471186 7.465129e-10 0
  0.001670 300.692405 1605.101190 7.465129e-10 0
