# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.200050 270.628073 1572.948758 7.997258e-08 0
  0.198824 268.397543 1573.605989 7.883012e-08 0
  0.197889 265.755617 1574.260729 7.768765e-08 0
  0.197455 262.425043 1574.668807 7.654519e-08 0
  0.196542 259.705497 1575.101685 7.540272e-08 0
  0.195876 256.639908 1575.444957 7.426026e-08 0
  0.194646 254.286908 1575.736474 7.311779e-08 0
  0.193926 251.245190 1575.849710 7.197532e-08 0
  0.193631 247.637946 1575.629167 7.083286e-08 0
  0.193089 244.321601 1575.527433 6.969039e-08 0
  0.192140 241.491328 1575.784205 6.854793e-08 0
  0.191841 237.835503 1575.944059 6.740546e-08 0
  0.191264 234.520231 1575.601300 6.626300e-08 0
  0.190765 231.073598 1575.356277 6.512053e-08 0
  0.190237 227.628554 1575.619389 6.397807e-08 0
  0.189749 224.143159 1575.653483 6.283560e-08 0
  0.189114 220.815895 1575.289139 6.169314e-08 0
  0.188526 217.390932 1575.163565 6.055067e-08 0
  0.187946 213.943372 1575.003154 5.940820e-08 0
  0.187519 210.293919 1575.027845 5.826574e-08 0
  0.186774 206.998499 1574.798214 5.712327e-08 0
  0.186298 203.363337 1574.763216 5.598081e-08 0
  0.186071 199.449613 1574.732391 5.483834e-08 0
  0.185431 195.968364 1574.567272 5.369588e-08 0
  0.184571 192.690060 1574.350956 5.255341e-08 0
  0.184013 189.063026 1574.214198 5.141095e-08 0
  0.183316 185.565410 1573.955812 5.026848e-08 0
  0.182613 182.018348 1574.051415 4.912602e-08 0
  0.182142 178.244018 1574.044703 4.798355e-08 0
  0.181812 174.276863 1574.461708 4.684109e-08 0
  0.180989 170.793968 1574.813386 4.569862e-08 0
  0.180269 167.153195 1575.481032 4.455616e-08 0
  0.179630 163.461978 1575.848142 4.341369e-08 0
  0.178071 160.523264 1576.477669 4.227122e-08 0
  0.175976 158.046798 1576.987810 4.112876e-08 0
  0.173142 156.202022 1577.107458 3.998629e-08 0
  0.170336 154.214545 1577.460349 3.884383e-08 0
  0.167020 152.634925 1577.928688 3.770136e-08 0
  0.163878 150.830203 1578.517044 3.655890e-08 0
  0.160601 149.092384 1579.103414 3.541643e-08 0
  0.155812 148.706403 1579.781840 3.427397e-08 0
  0.153997 145.402199 1580.744577 3.313150e-08 0
  0.151668 142.594017 1581.153404 3.198903e-08 0
  0.150492 138.502055 1582.126665 3.084657e-08 0
  0.148242 135.391832 1583.022404 2.970410e-08 0
  0.145906 132.224986 1584.167502 2.856164e-08 0
  0.139178 133.102358 1585.109208 2.741917e-08 1
  0.127136 139.711068 1585.646969 2.627671e-08 1
  0.115083 147.679325 1585.952719 2.513424e-08 1
  0.103728 156.416729 1586.298507 2.399177e-08 1
  0.093401 165.479284 1586.400417 2.284931e-08 1
  0.084061 174.691503 1586.528308 2.170684e-08 1
  0.075339 184.669721 1586.730250 2.056438e-08 1
  0.067436 194.862456 1587.069742 1.942191e-08 1
  0.060143 205.676816 1587.108274 1.827945e-08 1
  0.053693 215.979361 1587.608777 1.713698e-08 1
  0.048202 224.587117 1587.552997 1.599452e-08 1
  0.042502 236.519117 1587.817248 1.485205e-08 1
  0.038103 243.572748 1586.726005 1.370959e-08 1
  0.033386 254.742850 1588.501359 1.256712e-08 1
  0.029209 264.776794 1588.634609 1.142465e-08 1
  0.025076 277.584585 1588.717348 1.028219e-08 1
  0.021503 287.730866 1589.906459 9.139724e-09 1
  0.018464 293.202946 1590.991285 7.997258e-09 1
  0.014955 310.293804 1591.804656 6.854793e-09 1
  0.012389 312.098361 1595.921921 5.712327e-09 1
  0.009343 331.106540 1595.782106 4.569862e-09 1
  0.006325 366.631653 1604.637905 3.427396e-09 0
  0.004093 377.499089 1618.064359 2.284931e-09 0
  0.001910 388.355137 1680.156425 1.142465e-09 0
  0.001768 435.009211 1659.104583 1.142465e-09 0
