# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.185442 133.468797 1575.726702 3.690453e-08 0
  0.185819 131.295456 1575.668816 3.637733e-08 0
  0.185638 129.515762 1576.021301 3.585012e-08 0
  0.185347 127.813993 1575.711184 3.532291e-08 0
  0.185073 126.093079 1575.563750 3.479570e-08 0
  0.184283 124.714920 1575.560282 3.426849e-08 0
  0.184164 122.874926 1575.592461 3.374129e-08 0
  0.183731 121.239617 1575.633639 3.321408e-08 0
  0.183883 119.214597 1575.790588 3.268687e-08 0
  0.183409 117.591503 1576.094029 3.215967e-08 0
  0.183129 115.844435 1576.154240 3.163246e-08 0
  0.182662 114.200069 1576.437160 3.110525e-08 0
  0.182363 112.447986 1576.715136 3.057804e-08 0
  0.181595 110.977560 1576.921653 3.005083e-08 0
  0.181450 109.110859 1577.334849 2.952363e-08 0
  0.181205 107.308912 1577.671056 2.899642e-08 0
  0.180844 105.573305 1577.777552 2.846921e-08 0
  0.180021 104.080361 1578.235534 2.794200e-08 0
  0.179467 102.434595 1578.583244 2.741480e-08 0
  0.178017 101.281502 1578.943218 2.688759e-08 0
  0.176889  99.935363 1579.071982 2.636038e-08 0
  0.175717  98.591627 1579.101547 2.583317e-08 0
  0.174237  97.393738 1579.332735 2.530597e-08 0
  0.172174  96.510899 1579.425884 2.477876e-08 0
  0.170923  95.146126 1579.591209 2.425155e-08 0
  0.169505  93.856605 1579.729796 2.372434e-08 0
  0.168010  92.581811 1579.992793 2.319714e-08 0
  0.166282  91.416409 1580.278631 2.266993e-08 0
  0.164359  90.331459 1580.629624 2.214272e-08 0
  0.162836  89.000591 1581.059135 2.161551e-08 0
  0.161324  87.644407 1581.447581 2.108830e-08 0
  0.159591  86.384173 1581.743552 2.056110e-08 0
  0.158111  84.957086 1582.016212 2.003389e-08 0
  0.157241  83.178709 1582.272756 1.950668e-08 0
  0.156015  81.560928 1582.620912 1.897947e-08 0
  0.154753  79.945010 1582.874252 1.845227e-08 0
  0.153437  78.332229 1582.987470 1.792506e-08 0
  0.153072  76.195178 1583.361897 1.739785e-08 0
  0.152415  74.199259 1583.791624 1.687064e-08 0
  0.151512  72.307815 1584.203365 1.634344e-08 0
  0.150763  70.328091 1584.490002 1.581623e-08 0
  0.149756  68.429821 1584.923879 1.528902e-08 0
  0.149221  66.291670 1585.521765 1.476181e-08 0
  0.147798  64.538620 1586.092637 1.423461e-08 0
  0.145538  63.117241 1586.585320 1.370740e-08 0
  0.141735  62.300691 1587.271983 1.318019e-08 0
  0.131669  64.414902 1587.570763 1.265298e-08 1
  0.120823  67.274903 1587.882052 1.212578e-08 1
  0.110090  70.629042 1588.157400 1.159857e-08 1
  0.100057  74.185391 1588.360766 1.107136e-08 1
  0.087970  80.369959 1588.443612 1.054415e-08 1
  0.079491  84.492898 1588.649262 1.001694e-08 1
  0.071020  89.598367 1588.811522 9.489737e-09 1
  0.063796  94.209284 1588.895387 8.962529e-09 1
  0.057170  98.948993 1588.872492 8.435322e-09 1
  0.050848 104.297082 1588.924420 7.908114e-09 1
  0.045238 109.417647 1588.983229 7.380907e-09 1
  0.040106 114.597909 1589.388388 6.853700e-09 1
  0.035857 118.326956 1589.373683 6.326491e-09 1
  0.031208 124.624451 1589.486134 5.799284e-09 1
  0.027463 128.742346 1589.815211 5.272076e-09 1
  0.023745 134.015347 1590.140183 4.744869e-09 1
  0.020519 137.855001 1589.659256 4.217661e-09 1
  0.017346 142.690109 1589.824556 3.690453e-09 1
  0.014113 150.290697 1591.393750 3.163246e-09 1
  0.011486 153.914267 1592.578326 2.636038e-09 1
  0.008772 161.218444 1593.997456 2.108830e-09 1
  0.006143 172.617972 1596.878955 1.581623e-09 0
  0.003816 184.958502 1603.837974 1.054415e-09 0
  0.001430 244.677997 1623.111830 5.272076e-10 0
  0.001082 316.403060 1586.260016 5.272076e-10 0
