# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.159818  45.229632 1584.466326 1.071916e-08 0
  0.159541  44.660263 1584.547351 1.056603e-08 0
  0.159277  44.085355 1584.664719 1.041290e-08 0
  0.158526  43.643438 1584.738985 1.025977e-08 0
  0.158440  43.014464 1584.856512 1.010664e-08 0
  0.157788  42.538060 1584.958233 9.953505e-09 0
  0.157482  41.965749 1585.006589 9.800375e-09 0
  0.156855  41.474338 1585.095981 9.647244e-09 0
  0.157064  40.762251 1585.147465 9.494112e-09 0
  0.156023  40.371587 1585.242119 9.340981e-09 0
  0.156058  39.700483 1585.352395 9.187850e-09 0
  0.155895  39.080499 1585.413019 9.034720e-09 0
  0.155172  38.595805 1585.537567 8.881589e-09 0
  0.155342  37.889504 1585.624802 8.728458e-09 0
  0.155160  37.267726 1585.742924 8.575327e-09 0
  0.154973  36.645085 1585.910161 8.422196e-09 0
  0.154648  36.054912 1586.047058 8.269066e-09 0
  0.154418  35.439533 1586.195781 8.115935e-09 0
  0.154100  34.842629 1586.335814 7.962804e-09 0
  0.153929  34.211367 1586.440244 7.809673e-09 0
  0.153553  33.621904 1586.568175 7.656542e-09 0
  0.153292  33.005777 1586.680941 7.503411e-09 0
  0.153098  32.373971 1586.754722 7.350280e-09 0
  0.152812  31.758057 1586.857762 7.197150e-09 0
  0.152342  31.177734 1586.972598 7.044019e-09 0
  0.151905  30.588240 1587.064599 6.890888e-09 0
  0.151812  29.926059 1587.179756 6.737757e-09 0
  0.151940  29.219523 1587.338893 6.584626e-09 0
  0.151190  28.682531 1587.465771 6.431495e-09 0
  0.150917  28.049401 1587.612461 6.278365e-09 0
  0.150768  27.391293 1587.778583 6.125234e-09 0
  0.150404  26.772270 1587.906513 5.972103e-09 0
  0.150139  26.129338 1588.091160 5.818972e-09 0
  0.149843  25.490709 1588.295855 5.665841e-09 0
  0.149269  24.898369 1588.464114 5.512710e-09 0
  0.149384  24.189401 1588.596335 5.359580e-09 0
  0.148331  23.659315 1588.839419 5.206449e-09 0
  0.147578  23.084467 1589.000350 5.053318e-09 0
  0.146649  22.525086 1589.190301 4.900187e-09 0
  0.145854  21.942964 1589.312428 4.747056e-09 0
  0.144935  21.365012 1589.521994 4.593925e-09 0
  0.142353  21.025543 1589.755958 4.440794e-09 0
  0.134483  21.490880 1589.959184 4.287663e-09 1
  0.126768  21.988064 1590.102410 4.134533e-09 1
  0.118071  22.734610 1590.228836 3.981402e-09 1
  0.109997  23.465326 1590.348042 3.828271e-09 1
  0.101630  24.381926 1590.461399 3.675140e-09 1
  0.093759  25.329767 1590.511399 3.522009e-09 1
  0.084551  26.864860 1590.641291 3.368879e-09 1
  0.077216  28.081934 1590.710723 3.215748e-09 1
  0.069990  29.507499 1590.721737 3.062617e-09 1
  0.063776  30.763014 1590.744505 2.909486e-09 1
  0.057356  32.404763 1590.855978 2.756355e-09 1
  0.051677  33.967792 1590.963194 2.603224e-09 1
  0.046593  35.460317 1590.963212 2.450094e-09 1
  0.041864  36.999683 1590.813045 2.296963e-09 1
  0.037704  38.335466 1591.106590 2.143832e-09 1
  0.033041  40.629753 1590.961226 1.990701e-09 1
  0.029520  41.977866 1590.903966 1.837570e-09 1
  0.026082  43.550514 1590.995027 1.684439e-09 1
  0.022815  45.261005 1591.104850 1.531308e-09 1
  0.019900  46.701904 1591.205748 1.378178e-09 1
  0.017030  48.507306 1591.368770 1.225047e-09 1
  0.014394  50.218527 1591.118172 1.071916e-09 1
  0.011803  52.492253 1591.145276 9.187851e-10 1
  0.009424  54.774501 1591.764007 7.656542e-10 1
  0.007297  56.566947 1592.894610 6.125234e-10 1
  0.005259  58.716616 1595.351949 4.593925e-10 0
  0.003004  68.745191 1594.937062 3.062617e-10 0
  0.001421  63.802565 1612.419599 1.531308e-10 0
  0.000602 170.722380 1621.745115 1.531308e-10 0
