# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.001105 264.087944 1627.349229 4.315009e-10 0
  0.002952 183.786225 1597.094348 8.630017e-10 0
  0.005871 149.186450 1596.781776 1.294503e-09 0
  0.008480 137.483111 1593.610469 1.726003e-09 1
  0.010826 134.700184 1590.978335 2.157504e-09 1
  0.013597 128.848726 1591.089779 2.589005e-09 1
  0.016414 124.525874 1591.424653 3.020506e-09 1
  0.019621 119.031893 1590.564474 3.452007e-09 1
  0.023329 112.650875 1590.522096 3.883508e-09 1
  0.026680 109.434896 1589.889402 4.315008e-09 1
  0.030629 104.869899 1589.992070 4.746509e-09 1
  0.035003 100.106440 1589.905808 5.178010e-09 1
  0.039393  96.361882 1589.630339 5.609511e-09 1
  0.044294  92.290532 1589.757240 6.041012e-09 1
  0.049640  88.235903 1589.562826 6.472513e-09 1
  0.055349  84.409581 1589.431009 6.904013e-09 1
  0.062287  79.694560 1589.396779 7.335514e-09 1
  0.068926  76.254548 1589.311620 7.767015e-09 1
  0.077008  72.043789 1589.145506 8.198516e-09 1
  0.085442  68.349046 1589.017108 8.630016e-09 1
  0.094581  64.832436 1588.843953 9.061518e-09 1
  0.104400  61.529910 1588.745622 9.493018e-09 1
  0.114888  58.456274 1588.478663 9.924519e-09 1
  0.125126  56.006775 1588.221925 1.035602e-08 1
  0.135409  53.910423 1587.950150 1.078752e-08 1
  0.144834  52.418951 1587.479670 1.121902e-08 0
  0.146691  53.746013 1587.082523 1.165052e-08 0
  0.148067  55.218438 1586.587318 1.208202e-08 0
  0.149297  56.719122 1586.093182 1.251352e-08 0
  0.149813  58.473063 1585.636821 1.294503e-08 0
  0.150996  59.948876 1585.211067 1.337653e-08 0
  0.151535  61.661812 1584.949606 1.380803e-08 0
  0.151942  63.418979 1584.610218 1.423953e-08 0
  0.152959  64.906512 1584.271408 1.467103e-08 0
  0.153379  66.632222 1583.994366 1.510253e-08 0
  0.153980  68.268908 1583.688601 1.553403e-08 0
  0.154364  69.989424 1583.512009 1.596553e-08 0
  0.155588  71.316008 1583.309025 1.639703e-08 0
  0.156753  72.649516 1583.024882 1.682853e-08 0
  0.157666  74.080634 1582.796375 1.726003e-08 0
  0.158833  75.374971 1582.552931 1.769153e-08 0
  0.159467  76.906236 1582.332217 1.812304e-08 0
  0.160951  78.011639 1582.037935 1.855454e-08 0
  0.162163  79.229529 1581.733923 1.898604e-08 0
  0.163426  80.403686 1581.434113 1.941754e-08 0
  0.164735  81.537349 1581.208466 1.984904e-08 0
  0.166146  82.602397 1580.950779 2.028054e-08 0
  0.167781  83.538015 1580.637245 2.071204e-08 0
  0.169320  84.503254 1580.401926 2.114354e-08 0
  0.170435  85.663356 1580.235133 2.157504e-08 0
  0.171932  86.616098 1579.983330 2.200654e-08 0
  0.172603  87.969602 1579.975961 2.243804e-08 0
  0.174291  88.794779 1579.772241 2.286955e-08 0
  0.175488  89.852297 1579.664975 2.330105e-08 0
  0.176437  91.024243 1579.507308 2.373255e-08 0
  0.178043  91.843577 1579.373335 2.416405e-08 0
  0.178881  93.044990 1579.326093 2.459555e-08 0
  0.179748  94.221387 1579.120731 2.502705e-08 0
  0.180534  95.428130 1578.809303 2.545855e-08 0
  0.180917  96.840016 1578.522514 2.589005e-08 0
  0.181665  98.049315 1578.329582 2.632155e-08 0
  0.182121  99.406313 1578.017522 2.675305e-08 0
  0.182422 100.843025 1577.771718 2.718455e-08 0
  0.182873 102.190809 1577.503957 2.761605e-08 0
  0.182975 103.729244 1577.203566 2.804755e-08 0
  0.183301 105.138292 1576.994679 2.847905e-08 0
  0.183833 106.422871 1576.826327 2.891056e-08 0
  0.183582 108.158104 1576.554169 2.934206e-08 0
  0.184133 109.420518 1576.382785 2.977356e-08 0
  0.184515 110.775419 1576.106108 3.020506e-08 0
  0.184473 110.803007 1576.198557 3.020506e-08 0
