# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.001504 582.380212 1672.023373 1.298878e-09 0
  0.003319 510.440558 1623.389568 2.597755e-09 0
  0.006609 391.965141 1605.043153 3.896633e-09 0
  0.008917 392.855742 1596.388032 5.195511e-09 1
  0.011734 373.686784 1592.033284 6.494388e-09 1
  0.015100 348.850459 1592.468460 7.793266e-09 1
  0.017904 343.212049 1590.184084 9.092144e-09 1
  0.021228 330.802780 1587.325122 1.039102e-08 1
  0.024977 316.404555 1587.867549 1.168990e-08 1
  0.028806 304.832244 1587.323946 1.298878e-08 1
  0.033167 291.229814 1586.867957 1.428765e-08 1
  0.037473 281.197166 1585.654005 1.558653e-08 1
  0.042410 269.139165 1586.289657 1.688541e-08 1
  0.047763 257.321769 1587.276502 1.818429e-08 1
  0.053445 246.428137 1586.638419 1.948317e-08 1
  0.059884 234.582950 1586.002263 2.078204e-08 1
  0.066744 223.540489 1586.773700 2.208092e-08 1
  0.074568 211.904392 1586.191641 2.337980e-08 1
  0.083130 200.618563 1585.673891 2.467867e-08 1
  0.092615 189.473095 1585.943966 2.597755e-08 1
  0.103341 178.311253 1585.657019 2.727643e-08 1
  0.114591 168.444472 1585.354269 2.857531e-08 1
  0.126582 159.423462 1584.755541 2.987419e-08 1
  0.139039 151.405486 1584.501718 3.117306e-08 1
  0.146094 150.166286 1583.393189 3.247194e-08 0
  0.148371 153.796383 1582.095477 3.377082e-08 0
  0.150891 157.044142 1580.860899 3.506970e-08 0
  0.152690 160.910274 1580.124917 3.636858e-08 0
  0.155930 163.190076 1579.466910 3.766745e-08 0
  0.158844 165.732605 1578.680700 3.896633e-08 0
  0.162761 167.127662 1578.042451 4.026521e-08 0
  0.166522 168.634363 1577.260520 4.156409e-08 0
  0.169692 170.626919 1576.907870 4.286296e-08 0
  0.173158 172.287065 1576.470833 4.416184e-08 0
  0.176695 173.791996 1576.226069 4.546072e-08 0
  0.178899 176.587767 1575.616603 4.675960e-08 0
  0.179914 180.484124 1574.887461 4.805848e-08 0
  0.180270 184.989949 1574.356225 4.935735e-08 0
  0.181184 188.893760 1574.011299 5.065623e-08 0
  0.181551 193.357817 1573.584625 5.195511e-08 0
  0.182429 197.237892 1573.280456 5.325399e-08 0
  0.183343 201.003637 1573.594656 5.455287e-08 0
  0.183735 205.387234 1573.524642 5.585174e-08 0
  0.184499 209.275670 1573.842891 5.715062e-08 0
  0.185071 213.388036 1574.032317 5.844950e-08 0
  0.186101 216.933700 1574.189778 5.974837e-08 0
  0.186576 221.094770 1574.341973 6.104725e-08 0
  0.187411 224.789671 1574.675312 6.234613e-08 0
  0.187475 229.432853 1574.481412 6.364501e-08 0
  0.187998 233.444084 1574.818636 6.494388e-08 0
  0.189140 236.687923 1575.049933 6.624276e-08 0
  0.189505 240.879887 1575.105599 6.754164e-08 0
  0.190312 244.489550 1574.918096 6.884052e-08 0
  0.190731 248.548610 1575.037740 7.013940e-08 0
  0.191104 252.658265 1575.278792 7.143827e-08 0
  0.191815 256.310428 1575.384837 7.273715e-08 0
  0.192959 259.350321 1575.394548 7.403603e-08 0
  0.192983 263.875173 1575.332386 7.533491e-08 0
  0.193782 267.330833 1574.991709 7.663378e-08 0
  0.195398 269.610392 1574.937169 7.793266e-08 0
  0.196105 273.124517 1574.598391 7.923154e-08 0
  0.196772 276.668963 1574.027942 8.053042e-08 0
  0.197573 279.988362 1573.782496 8.182929e-08 0
  0.198848 282.619802 1572.887971 8.312817e-08 0
  0.199698 285.811569 1572.379005 8.442705e-08 0
  0.200626 288.862795 1572.169069 8.572593e-08 0
  0.201372 292.156284 1571.859795 8.702480e-08 0
  0.202339 295.104279 1571.313062 8.832368e-08 0
  0.203048 298.398809 1570.797957 8.962257e-08 0
  0.204441 300.657437 1570.861260 9.092144e-08 0
  0.204479 300.603239 1570.853998 9.092144e-08 0
