# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.195769 241.015679 1575.954429 7.032534e-08 0
  0.194607 238.996437 1575.894101 6.932069e-08 0
  0.194438 235.735804 1575.824312 6.831604e-08 0
  0.193690 233.161760 1575.863949 6.731140e-08 0
  0.193091 230.386055 1576.204855 6.630675e-08 0
  0.192781 227.268210 1576.069944 6.530210e-08 0
  0.192123 224.535052 1575.964535 6.429745e-08 0
  0.191620 221.604025 1575.864268 6.329281e-08 0
  0.191111 218.662541 1575.852931 6.228816e-08 0
  0.190791 215.491737 1575.901101 6.128351e-08 0
  0.190569 212.197930 1576.076743 6.027886e-08 0
  0.190356 208.901345 1575.950644 5.927421e-08 0
  0.189061 206.767138 1575.727199 5.826957e-08 0
  0.189113 203.146613 1575.401643 5.726492e-08 0
  0.188247 200.486603 1575.375151 5.626027e-08 0
  0.188126 197.024690 1575.445746 5.525562e-08 0
  0.187859 193.731689 1575.032637 5.425098e-08 0
  0.186929 191.076886 1574.869968 5.324633e-08 0
  0.186702 187.684093 1574.949761 5.224168e-08 0
  0.186024 184.732226 1575.176601 5.123703e-08 0
  0.185604 181.542281 1574.875327 5.023239e-08 0
  0.185166 178.319617 1574.732690 4.922774e-08 0
  0.184552 175.259445 1574.539035 4.822309e-08 0
  0.183839 172.256490 1574.579752 4.721844e-08 0
  0.183109 169.271862 1574.382940 4.621380e-08 0
  0.182494 166.140813 1574.267373 4.520915e-08 0
  0.182027 162.836141 1574.505363 4.420450e-08 0
  0.181955 159.190704 1574.734993 4.319985e-08 0
  0.181028 156.254801 1575.259411 4.219520e-08 0
  0.180611 152.892195 1575.608618 4.119056e-08 0
  0.179900 149.734736 1576.082298 4.018591e-08 0
  0.179175 146.564806 1576.662172 3.918126e-08 0
  0.177795 143.923020 1577.066383 3.817661e-08 0
  0.175401 142.041316 1577.498628 3.717196e-08 0
  0.172609 140.458957 1577.651859 3.616732e-08 0
  0.170067 138.581302 1577.962685 3.516267e-08 0
  0.167023 137.053687 1578.454233 3.415802e-08 0
  0.163435 135.931399 1579.027552 3.315337e-08 0
  0.160475 134.245960 1579.529235 3.214873e-08 0
  0.157808 132.234092 1580.123033 3.114408e-08 0
  0.155315 130.017522 1580.701106 3.013943e-08 0
  0.153208 127.405998 1581.264753 2.913478e-08 0
  0.151768 124.164505 1581.879278 2.813014e-08 0
  0.150494 120.722318 1582.581658 2.712549e-08 0
  0.148433 117.828434 1583.505557 2.612084e-08 0
  0.146337 114.890090 1584.557568 2.511619e-08 0
  0.140622 114.784321 1585.555351 2.411155e-08 0
  0.128787 120.210092 1585.911568 2.310690e-08 1
  0.116838 126.754318 1586.341130 2.210225e-08 1
  0.105659 133.830430 1586.561442 2.109760e-08 1
  0.094958 141.818831 1587.008747 2.009295e-08 1
  0.085434 149.818658 1586.781419 1.908831e-08 1
  0.076503 158.442140 1587.510194 1.808366e-08 1
  0.068372 167.537065 1587.066987 1.707901e-08 1
  0.061088 176.474493 1587.059415 1.607436e-08 1
  0.054540 185.296213 1587.456461 1.506972e-08 1
  0.048289 195.370583 1587.457114 1.406507e-08 1
  0.042830 204.565014 1587.180482 1.306042e-08 1
  0.037826 213.748245 1588.441573 1.205577e-08 1
  0.033329 222.439705 1588.719637 1.105112e-08 1
  0.028947 232.852354 1588.475301 1.004648e-08 1
  0.024961 243.038574 1588.046832 9.041829e-09 1
  0.021476 251.058296 1589.401533 8.037182e-09 1
  0.018017 261.882092 1590.127894 7.032534e-09 1
  0.015250 265.203117 1589.761845 6.027886e-09 1
  0.011933 282.199638 1595.829559 5.023239e-09 1
  0.009322 289.201942 1594.597905 4.018591e-09 1
  0.006182 326.938170 1590.590341 3.013943e-09 0
  0.004254 313.909335 1615.863693 2.009295e-09 0
  0.001628 398.766361 1672.899139 1.004648e-09 0
  0.001062 634.326560 1690.493381 1.004648e-09 0
