# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.001597 267.766324 1633.615485 6.333054e-10 0
  0.002962 276.853223 1596.508145 1.266611e-09 0
  0.006272 204.495425 1605.487289 1.899916e-09 0
  0.008549 199.140415 1596.500506 2.533222e-09 1
  0.011420 187.073187 1592.417218 3.166527e-09 1
  0.014167 181.257286 1593.131803 3.799833e-09 1
  0.017468 171.412216 1591.001878 4.433138e-09 1
  0.020521 166.844706 1590.962764 5.066443e-09 1
  0.024172 159.331362 1589.792238 5.699749e-09 1
  0.027910 153.337006 1588.887069 6.333054e-09 1
  0.031861 147.758701 1589.440960 6.966360e-09 1
  0.036506 140.688481 1589.315773 7.599665e-09 1
  0.041256 134.858946 1588.531230 8.232970e-09 1
  0.046491 128.877823 1588.653166 8.866276e-09 1
  0.052142 123.115532 1588.738235 9.499581e-09 1
  0.058505 117.044633 1588.539525 1.013289e-08 1
  0.065589 110.921957 1588.522414 1.076619e-08 1
  0.075125 102.543975 1588.158474 1.139950e-08 1
  0.083461  97.418293 1588.136156 1.203280e-08 1
  0.092862  92.165816 1587.995471 1.266611e-08 1
  0.103193  87.085228 1587.791705 1.329941e-08 1
  0.114082  82.523530 1587.550805 1.393272e-08 1
  0.125057  78.703238 1587.264845 1.456602e-08 1
  0.136661  75.154870 1586.856567 1.519933e-08 1
  0.144454  74.065805 1586.338515 1.583264e-08 0
  0.147417  75.482981 1585.681915 1.646594e-08 0
  0.148789  77.663421 1585.026311 1.709925e-08 0
  0.149929  79.926807 1584.434466 1.773255e-08 0
  0.150957  82.217067 1583.881740 1.836586e-08 0
  0.152277  84.315554 1583.297897 1.899916e-08 0
  0.152751  86.849935 1582.966148 1.963247e-08 0
  0.153578  89.170791 1582.581102 2.026577e-08 0
  0.154859  91.193483 1582.329260 2.089908e-08 0
  0.156501  92.974658 1581.976962 2.153238e-08 0
  0.157423  95.151320 1581.532192 2.216569e-08 0
  0.159395  96.657427 1581.191912 2.279899e-08 0
  0.161020  98.339374 1580.883231 2.343230e-08 0
  0.162961  99.796405 1580.483762 2.406561e-08 0
  0.164893 101.224979 1579.973808 2.469891e-08 0
  0.167020 102.493582 1579.709180 2.533222e-08 0
  0.169116 103.752936 1579.496614 2.596552e-08 0
  0.170762 105.263826 1579.088905 2.659883e-08 0
  0.172665 106.577697 1578.925351 2.723213e-08 0
  0.174377 107.986371 1578.744609 2.786544e-08 0
  0.176082 109.370820 1578.597234 2.849874e-08 0
  0.177798 110.721250 1578.494878 2.913205e-08 0
  0.179274 112.203691 1578.067161 2.976535e-08 0
  0.180089 114.071816 1577.717434 3.039866e-08 0
  0.180591 116.123925 1577.439337 3.103197e-08 0
  0.181596 117.839273 1577.105237 3.166527e-08 0
  0.181791 120.067589 1576.760150 3.229858e-08 0
  0.181983 122.293766 1576.366224 3.293188e-08 0
  0.182573 124.242143 1576.054879 3.356519e-08 0
  0.182831 126.408367 1575.752769 3.419849e-08 0
  0.183527 128.261136 1575.454234 3.483180e-08 0
  0.183899 130.324661 1575.489310 3.546510e-08 0
  0.184411 132.288333 1575.256749 3.609841e-08 0
  0.184316 134.676876 1575.167815 3.673171e-08 0
  0.184851 136.599593 1575.322297 3.736502e-08 0
  0.185166 138.681453 1575.342920 3.799832e-08 0
  0.185651 140.624294 1575.439370 3.863163e-08 0
  0.185833 142.791063 1575.418403 3.926493e-08 0
  0.186427 144.632115 1575.433256 3.989824e-08 0
  0.186533 146.844752 1575.406114 4.053155e-08 0
  0.186791 148.932027 1575.623012 4.116485e-08 0
  0.187446 150.695109 1575.803642 4.179816e-08 0
  0.187887 152.621024 1575.792954 4.243146e-08 0
  0.188221 154.624479 1575.642479 4.306477e-08 0
  0.188277 156.851696 1575.498600 4.369807e-08 0
  0.188733 158.740227 1575.517601 4.433138e-08 0
  0.188810 158.675809 1575.586836 4.433138e-08 0
