# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.009130   1.126297 1648.954843 1.793818e-10 0
  0.016763   1.164198 1649.172920 3.587637e-10 0
  0.036078   0.864692 1649.219443 5.381455e-10 0
  0.050673   0.822398 1649.236344 7.175274e-10 1
  0.065276   0.797926 1649.253452 8.969092e-10 1
  0.082210   0.760622 1649.263546 1.076291e-09 1
  0.098889   0.737741 1649.272469 1.255673e-09 1
  0.116726   0.714311 1649.280386 1.435055e-09 1
  0.135875   0.690429 1649.282799 1.614437e-09 1
  0.156161   0.667485 1649.286110 1.793819e-09 1
  0.178095   0.643805 1649.289296 1.973200e-09 1
  0.202309   0.618272 1649.291361 2.152582e-09 1
  0.225419   0.601127 1649.293864 2.331964e-09 1
  0.253570   0.575491 1649.297470 2.511346e-09 1
  0.282229   0.553993 1649.299790 2.690728e-09 1
  0.313694   0.531654 1649.301755 2.870110e-09 1
  0.347355   0.510141 1649.303614 3.049491e-09 1
  0.383416   0.489347 1649.305707 3.228873e-09 1
  0.421183   0.470216 1649.307234 3.408255e-09 1
  0.461118   0.452098 1649.308721 3.587637e-09 1
  0.502623   0.435497 1649.309181 3.767019e-09 1
  0.547674   0.418695 1649.308934 3.946401e-09 1
  0.592874   0.404360 1649.308994 4.125782e-09 1
  0.638729   0.391656 1649.309605 4.305164e-09 1
  0.684140   0.380896 1649.310413 4.484546e-09 1
  0.731263   0.370567 1649.309045 4.663928e-09 1
  0.777775   0.361726 1649.305740 4.843310e-09 1
  0.822502   0.354513 1649.299658 5.022692e-09 1
  0.868015   0.347585 1649.290282 5.202074e-09 0
  0.888785   0.351544 1649.284443 5.381456e-09 0
  0.904573   0.357079 1649.280920 5.560837e-09 0
  0.927288   0.359214 1649.272880 5.740219e-09 0
  0.943316   0.364309 1649.266555 5.919601e-09 0
  0.944768   0.375088 1649.265503 6.098983e-09 0
  0.953782   0.382341 1649.261551 6.278365e-09 0
  0.952885   0.393774 1649.260787 6.457746e-09 0
  0.955703   0.403486 1649.258700 6.637128e-09 0
  0.957570   0.413590 1649.257021 6.816510e-09 0
  0.956405   0.425023 1649.256235 6.995892e-09 0
  0.958537   0.434926 1649.254581 7.175274e-09 0
  0.961077   0.444621 1649.252798 7.354656e-09 0
  0.964081   0.454039 1649.250817 7.534037e-09 0
  0.964341   0.464736 1649.249222 7.713419e-09 0
  0.966755   0.474353 1649.247428 7.892801e-09 0
  0.965907   0.485575 1649.245971 8.072183e-09 0
  0.966885   0.495858 1649.244494 8.251565e-09 0
  0.969787   0.505123 1649.242920 8.430947e-09 0
  0.969349   0.516103 1649.241315 8.610328e-09 0
  0.971903   0.525472 1649.239698 8.789710e-09 0
  0.972852   0.535666 1649.237778 8.969092e-09 0
  0.974353   0.545557 1649.236588 9.148474e-09 0
  0.973107   0.556968 1649.235498 9.327856e-09 0
  0.974778   0.566703 1649.234182 9.507238e-09 0
  0.975172   0.577161 1649.232799 9.686619e-09 0
  0.976366   0.587131 1649.231433 9.866001e-09 0
  0.978210   0.596679 1649.230003 1.004538e-08 0
  0.979529   0.606515 1649.228599 1.022477e-08 0
  0.979806   0.616990 1649.227398 1.040415e-08 0
  0.980497   0.627190 1649.226404 1.058353e-08 0
  0.980253   0.637966 1649.224829 1.076291e-08 0
  0.982169   0.647332 1649.223229 1.094229e-08 0
  0.983273   0.657217 1649.222054 1.112167e-08 0
  0.985126   0.666565 1649.220913 1.130106e-08 0
  0.983919   0.677983 1649.220300 1.148044e-08 0
  0.984716   0.688007 1649.218855 1.165982e-08 0
  0.985478   0.698055 1649.217774 1.183920e-08 0
  0.986121   0.708172 1649.216650 1.201858e-08 0
  0.987640   0.717641 1649.215786 1.219797e-08 0
  0.988870   0.727289 1649.215008 1.237735e-08 0
  0.988587   0.738043 1649.214180 1.255673e-08 0
  0.988658   0.737998 1649.213963 1.255673e-08 0
