# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.990026   0.697287 1649.199617 1.205905e-08 0
  0.989112   0.687970 1649.200488 1.188678e-08 0
  0.988713   0.678276 1649.201628 1.171451e-08 0
  0.988309   0.668580 1649.203441 1.154224e-08 0
  0.987233   0.659312 1649.204447 1.136997e-08 0
  0.986955   0.649510 1649.205884 1.119769e-08 0
  0.986289   0.639944 1649.206755 1.102542e-08 0
  0.985069   0.630729 1649.208143 1.085315e-08 0
  0.985337   0.620547 1649.209167 1.068088e-08 0
  0.983753   0.611519 1649.210151 1.050860e-08 0
  0.982273   0.602403 1649.211395 1.033633e-08 0
  0.982522   0.592215 1649.212737 1.016406e-08 0
  0.980940   0.583117 1649.214244 9.991788e-09 0
  0.980787   0.573151 1649.215434 9.819515e-09 0
  0.979487   0.563844 1649.216775 9.647244e-09 0
  0.978562   0.554296 1649.217922 9.474971e-09 0
  0.977185   0.544988 1649.219254 9.302699e-09 0
  0.977450   0.534751 1649.220600 9.130427e-09 0
  0.975883   0.525502 1649.221818 8.958154e-09 0
  0.976620   0.515006 1649.223041 8.785882e-09 0
  0.976212   0.505120 1649.224235 8.613610e-09 0
  0.973889   0.496201 1649.225811 8.441337e-09 0
  0.972225   0.486907 1649.227171 8.269066e-09 0
  0.972506   0.476624 1649.228586 8.096793e-09 0
  0.969905   0.467736 1649.230251 7.924521e-09 0
  0.969809   0.457615 1649.232213 7.752249e-09 0
  0.970271   0.447233 1649.234241 7.579977e-09 0
  0.968837   0.437714 1649.235855 7.407705e-09 0
  0.967570   0.428095 1649.237570 7.235432e-09 0
  0.966590   0.418326 1649.239347 7.063160e-09 0
  0.966334   0.408229 1649.240779 6.890888e-09 0
  0.965733   0.398273 1649.242317 6.718616e-09 0
  0.963916   0.388792 1649.244031 6.546344e-09 0
  0.961969   0.379328 1649.246132 6.374071e-09 0
  0.960505   0.369638 1649.248042 6.201799e-09 0
  0.959767   0.359647 1649.249744 6.029527e-09 0
  0.959687   0.349401 1649.251676 5.857255e-09 0
  0.957539   0.339885 1649.253732 5.684983e-09 0
  0.955572   0.330263 1649.255877 5.512710e-09 0
  0.954021   0.320463 1649.257495 5.340438e-09 0
  0.955033   0.309795 1649.258657 5.168166e-09 0
  0.951526   0.300572 1649.260882 4.995894e-09 0
  0.953345   0.289655 1649.262097 4.823622e-09 0
  0.950338   0.280181 1649.265101 4.651349e-09 0
  0.941365   0.272330 1649.269449 4.479077e-09 0
  0.943623   0.261284 1649.270356 4.306805e-09 0
  0.922793   0.256187 1649.277999 4.134533e-09 0
  0.897910   0.251962 1649.288513 3.962261e-09 0
  0.886155   0.244702 1649.294057 3.789988e-09 0
  0.851942   0.242382 1649.304631 3.617716e-09 0
  0.788754   0.247732 1649.322959 3.445444e-09 1
  0.726304   0.256006 1649.340183 3.273172e-09 1
  0.667682   0.264737 1649.353685 3.100899e-09 1
  0.608503   0.274821 1649.364936 2.928627e-09 1
  0.550754   0.286073 1649.374191 2.756355e-09 1
  0.494744   0.298746 1649.381972 2.584083e-09 1
  0.439958   0.313743 1649.387150 2.411811e-09 1
  0.390145   0.328592 1649.390788 2.239539e-09 1
  0.342920   0.345114 1649.392553 2.067266e-09 1
  0.298675   0.363196 1649.392201 1.894994e-09 1
  0.258638   0.381234 1649.389931 1.722722e-09 1
  0.222215   0.399323 1649.387036 1.550450e-09 1
  0.187436   0.420717 1649.382177 1.378178e-09 1
  0.157288   0.438658 1649.376451 1.205905e-09 1
  0.127705   0.462730 1649.366327 1.033633e-09 1
  0.102032   0.482822 1649.357543 8.613610e-10 1
  0.078173   0.503563 1649.342949 6.890888e-10 1
  0.056564   0.521823 1649.326825 5.168166e-10 1
  0.035321   0.553427 1649.291366 3.445444e-10 0
  0.016795   0.563287 1649.209837 1.722722e-10 0
  0.015136   0.647803 1649.175671 1.722722e-10 0
