# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.101936   5.913420 1648.706088 1.075826e-07 0
  1.099272   5.828691 1648.720591 1.057861e-07 0
  1.097374   5.739658 1648.732243 1.039895e-07 0
  1.092798   5.664039 1648.747988 1.021930e-07 0
  1.090514   5.576202 1648.758673 1.003964e-07 0
  1.087731   5.490390 1648.771462 9.859985e-08 0
  1.084511   5.406295 1648.787210 9.680330e-08 0
  1.081862   5.319006 1648.799818 9.500675e-08 0
  1.078199   5.236151 1648.812184 9.321020e-08 0
  1.073879   5.155744 1648.831116 9.141364e-08 0
  1.070389   5.070957 1648.847098 8.961709e-08 0
  1.067293   4.983778 1648.859552 8.782054e-08 0
  1.065583   4.889634 1648.872939 8.602399e-08 0
  1.062360   4.802018 1648.887124 8.422743e-08 0
  1.060578   4.707623 1648.893288 8.243088e-08 0
  1.057564   4.618053 1648.904902 8.063433e-08 0
  1.056015   4.521803 1648.915326 7.883777e-08 0
  1.052195   4.434762 1648.927523 7.704122e-08 0
  1.049483   4.342555 1648.938523 7.524467e-08 0
  1.047588   4.246507 1648.950810 7.344812e-08 0
  1.043176   4.160175 1648.961909 7.165156e-08 0
  1.037271   4.078840 1648.977985 6.985501e-08 0
  1.030203   4.001146 1648.995734 6.805846e-08 0
  1.018079   3.941923 1649.012952 6.626190e-08 0
  1.010061   3.865551 1649.027377 6.446535e-08 0
  1.003210   3.783537 1649.039189 6.266880e-08 0
  0.998654   3.691891 1649.048240 6.087224e-08 0
  0.992760   3.604162 1649.058908 5.907569e-08 0
  0.988346   3.510142 1649.070148 5.727914e-08 0
  0.983193   3.417838 1649.082263 5.548259e-08 0
  0.977854   3.325202 1649.094941 5.368603e-08 0
  0.970974   3.236611 1649.110356 5.188948e-08 0
  0.959657   3.161349 1649.127023 5.009293e-08 0
  0.938737   3.115774 1649.147004 4.829638e-08 0
  0.872332   3.227666 1649.180931 4.649982e-08 1
  0.793776   3.410238 1649.213009 4.470327e-08 1
  0.718585   3.616042 1649.238782 4.290672e-08 1
  0.651119   3.823881 1649.258924 4.111016e-08 1
  0.590152   4.034655 1649.276385 3.931361e-08 1
  0.533938   4.255736 1649.291415 3.751706e-08 1
  0.482514   4.483882 1649.302346 3.572050e-08 1
  0.432506   4.750776 1649.312502 3.392395e-08 1
  0.391956   4.964631 1649.323651 3.212740e-08 1
  0.353046   5.203648 1649.330978 3.033084e-08 1
  0.319206   5.414510 1649.328256 2.853429e-08 1
  0.287116   5.640604 1649.333491 2.673774e-08 1
  0.258173   5.851532 1649.330318 2.494119e-08 1
  0.231009   6.068540 1649.326806 2.314463e-08 1
  0.206051   6.275431 1649.331400 2.134808e-08 1
  0.182622   6.484731 1649.314646 1.955153e-08 1
  0.160888   6.684280 1649.320123 1.775497e-08 1
  0.139881   6.910270 1649.320039 1.595842e-08 1
  0.121596   7.054337 1649.284481 1.416187e-08 1
  0.103393   7.244019 1649.260722 1.236532e-08 1
  0.084962   7.534314 1649.209841 1.056876e-08 1
  0.069516   7.643345 1649.172486 8.772210e-09 1
  0.053703   7.864078 1649.038489 6.975657e-09 1
  0.039269   7.980938 1648.846990 5.179104e-09 0
  0.024477   8.325608 1648.397353 3.382551e-09 0
  0.011717   9.021463 1647.269876 1.796553e-09 0
  0.009632  11.287117 1647.473107 1.796553e-09 0
