# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.064363   2.734099 1649.013094 4.858076e-08 0
  1.063390   2.697496 1649.015785 4.788675e-08 0
  1.062199   2.661364 1649.020681 4.719274e-08 0
  1.060395   2.626704 1649.023669 4.649873e-08 0
  1.060012   2.588413 1649.028906 4.580471e-08 0
  1.058943   2.551779 1649.033056 4.511071e-08 0
  1.058403   2.513809 1649.036196 4.441670e-08 0
  1.055836   2.480541 1649.040164 4.372268e-08 0
  1.054437   2.444415 1649.043027 4.302867e-08 0
  1.055223   2.403182 1649.047508 4.233466e-08 0
  1.053575   2.367501 1649.049805 4.164065e-08 0
  1.051635   2.332313 1649.054777 4.094664e-08 0
  1.050623   2.295016 1649.056679 4.025263e-08 0
  1.049512   2.257812 1649.061029 3.955862e-08 0
  1.049510   2.218212 1649.064912 3.886461e-08 0
  1.047692   2.182381 1649.068537 3.817060e-08 0
  1.047552   2.142989 1649.072056 3.747659e-08 0
  1.045510   2.107404 1649.076205 3.678257e-08 0
  1.043347   2.071923 1649.080837 3.608857e-08 0
  1.043096   2.032584 1649.083820 3.539455e-08 0
  1.042854   1.993187 1649.087197 3.470054e-08 0
  1.035401   1.967223 1649.099114 3.400653e-08 0
  1.029438   1.938333 1649.106715 3.331252e-08 0
  1.013541   1.927351 1649.126046 3.261851e-08 0
  1.010458   1.892490 1649.131765 3.192450e-08 0
  1.006854   1.857987 1649.136528 3.123049e-08 0
  1.003642   1.822530 1649.139798 3.053648e-08 0
  1.002224   1.783625 1649.143303 2.984247e-08 0
  0.998285   1.749007 1649.147810 2.914846e-08 0
  0.997122   1.709366 1649.151334 2.845444e-08 0
  0.995055   1.671131 1649.155373 2.776044e-08 0
  0.991988   1.634379 1649.160026 2.706642e-08 0
  0.990112   1.595497 1649.164027 2.637241e-08 0
  0.988499   1.556029 1649.168970 2.567840e-08 0
  0.986613   1.516878 1649.173259 2.498439e-08 0
  0.983949   1.478734 1649.177510 2.429038e-08 0
  0.981493   1.440064 1649.182428 2.359637e-08 0
  0.978310   1.402254 1649.187531 2.290236e-08 0
  0.974619   1.364906 1649.192619 2.220835e-08 0
  0.972248   1.325459 1649.198523 2.151434e-08 0
  0.969451   1.286413 1649.203768 2.082033e-08 0
  0.965267   1.248881 1649.210578 2.012631e-08 0
  0.961152   1.210968 1649.217629 1.943230e-08 0
  0.955595   1.174507 1649.224374 1.873829e-08 0
  0.945240   1.143314 1649.233748 1.804428e-08 0
  0.895576   1.159596 1649.255365 1.735027e-08 1
  0.837987   1.189654 1649.278136 1.665626e-08 1
  0.761794   1.254179 1649.301351 1.596225e-08 1
  0.690775   1.323362 1649.320684 1.526824e-08 1
  0.623401   1.400043 1649.335462 1.457423e-08 1
  0.560892   1.482110 1649.348093 1.388022e-08 1
  0.504227   1.566364 1649.357485 1.318621e-08 1
  0.453717   1.649201 1649.364173 1.249220e-08 1
  0.407696   1.733437 1649.368962 1.179818e-08 1
  0.364421   1.825232 1649.371825 1.110417e-08 1
  0.323463   1.927849 1649.371586 1.041016e-08 1
  0.288820   2.015147 1649.371709 9.716152e-09 1
  0.256866   2.103991 1649.370960 9.022141e-09 1
  0.227251   2.195222 1649.374165 8.328130e-09 1
  0.200717   2.278316 1649.369313 7.634119e-09 1
  0.176448   2.356043 1649.360780 6.940109e-09 1
  0.152387   2.455206 1649.349511 6.246098e-09 1
  0.131814   2.523102 1649.343730 5.552087e-09 1
  0.112227   2.592945 1649.331694 4.858076e-09 1
  0.092583   2.693991 1649.314102 4.164065e-09 1
  0.075614   2.748894 1649.298786 3.470054e-09 1
  0.058612   2.836165 1649.259550 2.776043e-09 1
  0.042608   2.921938 1649.169664 2.082033e-09 0
  0.026480   3.131193 1649.048769 1.388022e-09 0
  0.013334   3.022557 1648.660990 6.940109e-10 0
  0.010723   3.869148 1648.526112 6.940109e-10 0
