# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.054267   2.186588 1649.062279 3.870382e-08 0
  1.053942   2.155984 1649.065845 3.815091e-08 0
  1.050858   2.130971 1649.069572 3.759800e-08 0
  1.052069   2.097243 1649.070457 3.704509e-08 0
  1.050330   2.069345 1649.073127 3.649217e-08 0
  1.049743   2.039113 1649.077248 3.593926e-08 0
  1.049644   2.007943 1649.080448 3.538635e-08 0
  1.047912   1.979839 1649.083282 3.483344e-08 0
  1.046456   1.951123 1649.086103 3.428053e-08 0
  1.046759   1.919092 1649.089287 3.372762e-08 0
  1.045240   1.890380 1649.091899 3.317470e-08 0
  1.043286   1.862351 1649.094888 3.262179e-08 0
  1.043553   1.830320 1649.097618 3.206888e-08 0
  1.042161   1.801162 1649.100545 3.151597e-08 0
  1.041206   1.771189 1649.103146 3.096306e-08 0
  1.041145   1.739658 1649.106100 3.041015e-08 0
  1.030920   1.724682 1649.120213 2.985723e-08 0
  1.021997   1.707669 1649.129916 2.930432e-08 0
  1.012065   1.691744 1649.143930 2.875141e-08 0
  1.008394   1.665509 1649.148053 2.819850e-08 0
  1.005050   1.638298 1649.151157 2.764559e-08 0
  1.003317   1.608306 1649.154217 2.709267e-08 0
  1.002352   1.577008 1649.156767 2.653976e-08 0
  0.998796   1.549643 1649.159689 2.598685e-08 0
  0.997068   1.519301 1649.162378 2.543394e-08 0
  0.995895   1.488015 1649.165885 2.488103e-08 0
  0.994113   1.457566 1649.168362 2.432812e-08 0
  0.992226   1.427132 1649.171897 2.377520e-08 0
  0.990007   1.397062 1649.175769 2.322229e-08 0
  0.988547   1.365814 1649.179501 2.266938e-08 0
  0.987022   1.334570 1649.182504 2.211647e-08 0
  0.985360   1.303383 1649.186389 2.156356e-08 0
  0.983840   1.271920 1649.190485 2.101065e-08 0
  0.981706   1.241144 1649.194262 2.045773e-08 0
  0.979645   1.210148 1649.197599 1.990482e-08 0
  0.976829   1.179913 1649.201369 1.935191e-08 0
  0.973289   1.150366 1649.205294 1.879900e-08 0
  0.971571   1.118482 1649.210083 1.824609e-08 0
  0.970075   1.086270 1649.214428 1.769317e-08 0
  0.967171   1.055464 1649.219363 1.714026e-08 0
  0.964613   1.024104 1649.225050 1.658735e-08 0
  0.958501   0.996265 1649.230959 1.603444e-08 0
  0.954634   0.965818 1649.236276 1.548153e-08 0
  0.944609   0.941124 1649.244042 1.492862e-08 0
  0.909375   0.940876 1649.260425 1.437570e-08 0
  0.869024   0.946603 1649.277997 1.382279e-08 1
  0.796543   0.990884 1649.302250 1.326988e-08 1
  0.727410   1.040409 1649.321637 1.271697e-08 1
  0.661135   1.095265 1649.337671 1.216406e-08 1
  0.598439   1.155254 1649.350584 1.161115e-08 1
  0.539500   1.220634 1649.359861 1.105823e-08 1
  0.482676   1.296157 1649.368692 1.050532e-08 1
  0.433583   1.367084 1649.373988 9.952411e-09 1
  0.390230   1.434603 1649.378236 9.399500e-09 1
  0.350863   1.501740 1649.380479 8.846588e-09 1
  0.313655   1.574911 1649.381447 8.293676e-09 1
  0.279463   1.649772 1649.379569 7.740764e-09 1
  0.249285   1.717378 1649.378991 7.187852e-09 1
  0.221246   1.786185 1649.374482 6.634941e-09 1
  0.195178   1.856011 1649.374053 6.082029e-09 1
  0.171674   1.918289 1649.367780 5.529117e-09 1
  0.149471   1.982919 1649.363278 4.976206e-09 1
  0.128448   2.051021 1649.352449 4.423294e-09 1
  0.109300   2.109073 1649.343854 3.870382e-09 1
  0.090723   2.177837 1649.328377 3.317470e-09 1
  0.073923   2.227018 1649.302420 2.764559e-09 1
  0.057510   2.289578 1649.265435 2.211647e-09 1
  0.040980   2.406180 1649.186350 1.658735e-09 0
  0.027001   2.431770 1649.084798 1.105823e-09 0
  0.012969   2.419330 1648.693390 5.529117e-10 0
  0.009152   3.591133 1648.564886 5.529117e-10 0
