# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.009431   3.481567 1648.605242 5.529117e-10 0
  0.021360   2.913595 1649.099763 1.105823e-09 0
  0.040841   2.417994 1649.153209 1.658735e-09 0
  0.056758   2.318065 1649.208081 2.211647e-09 1
  0.073517   2.238897 1649.237398 2.764559e-09 1
  0.090765   2.176575 1649.255839 3.317470e-09 1
  0.110021   2.094998 1649.270477 3.870382e-09 1
  0.129776   2.030054 1649.273932 4.423294e-09 1
  0.149346   1.984472 1649.281806 4.976206e-09 1
  0.172707   1.906812 1649.282323 5.529117e-09 1
  0.197284   1.836148 1649.286829 6.082029e-09 1
  0.224184   1.762768 1649.287356 6.634941e-09 1
  0.253245   1.690508 1649.288917 7.187852e-09 1
  0.284688   1.619444 1649.292792 7.740764e-09 1
  0.318630   1.550333 1649.291836 8.293676e-09 1
  0.357867   1.472338 1649.294749 8.846588e-09 1
  0.397780   1.407416 1649.295502 9.399500e-09 1
  0.444127   1.334706 1649.293943 9.952411e-09 1
  0.493684   1.267413 1649.295409 1.050532e-08 1
  0.551905   1.193401 1649.293237 1.105823e-08 1
  0.612151   1.129747 1649.290657 1.161115e-08 1
  0.674947   1.073428 1649.289642 1.216406e-08 1
  0.739861   1.023745 1649.285221 1.271697e-08 1
  0.807962   0.978107 1649.275838 1.326988e-08 1
  0.878072   0.937129 1649.259100 1.382279e-08 1
  0.916141   0.934360 1649.246933 1.437570e-08 0
  0.944370   0.941353 1649.236029 1.492862e-08 0
  0.955289   0.965197 1649.229092 1.548153e-08 0
  0.958598   0.996266 1649.224937 1.603444e-08 0
  0.964113   1.024717 1649.219927 1.658735e-08 0
  0.966573   1.056184 1649.215109 1.714026e-08 0
  0.969880   1.086538 1649.210210 1.769317e-08 0
  0.972328   1.117686 1649.206905 1.824609e-08 0
  0.975230   1.148117 1649.202165 1.879900e-08 0
  0.976005   1.180957 1649.198359 1.935191e-08 0
  0.979340   1.210563 1649.194807 1.990482e-08 0
  0.982673   1.239973 1649.191596 2.045773e-08 0
  0.984615   1.270972 1649.187906 2.101065e-08 0
  0.985617   1.303095 1649.184560 2.156356e-08 0
  0.988021   1.333255 1649.180891 2.211647e-08 0
  0.989453   1.364609 1649.177227 2.266938e-08 0
  0.990563   1.396328 1649.174169 2.322229e-08 0
  0.992404   1.426919 1649.170148 2.377520e-08 0
  0.994586   1.456902 1649.166690 2.432812e-08 0
  0.995428   1.488755 1649.163939 2.488103e-08 0
  0.996962   1.519497 1649.161943 2.543394e-08 0
  0.999517   1.548559 1649.158547 2.598685e-08 0
  1.001205   1.578842 1649.155415 2.653976e-08 0
  1.002668   1.609383 1649.152849 2.709267e-08 0
  1.005644   1.637369 1649.150239 2.764559e-08 0
  1.007657   1.666779 1649.146998 2.819850e-08 0
  1.010984   1.693865 1649.143054 2.875141e-08 0
  1.013773   1.721689 1649.138545 2.930432e-08 0
  1.029434   1.727230 1649.121068 2.985723e-08 0
  1.035305   1.749463 1649.112405 3.041015e-08 0
  1.036639   1.779019 1649.108414 3.096306e-08 0
  1.042553   1.800465 1649.098947 3.151597e-08 0
  1.042713   1.831825 1649.096035 3.206888e-08 0
  1.044074   1.860978 1649.094409 3.262179e-08 0
  1.045364   1.890186 1649.091211 3.317470e-08 0
  1.046645   1.919335 1649.087365 3.372762e-08 0
  1.046862   1.950394 1649.086138 3.428053e-08 0
  1.047889   1.979911 1649.082819 3.483344e-08 0
  1.049575   2.008108 1649.078919 3.538635e-08 0
  1.049786   2.039073 1649.077366 3.593926e-08 0
  1.050364   2.069307 1649.074466 3.649217e-08 0
  1.051655   2.098080 1649.070848 3.704509e-08 0
  1.054066   2.124525 1649.068297 3.759800e-08 0
  1.052815   2.158328 1649.065638 3.815091e-08 0
  1.054433   2.186248 1649.062905 3.870382e-08 0
  1.054267   2.186588 1649.062279 3.870382e-08 0
