# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.006767   1.048827 1676.188448 7.618259e-09 0
  1.005564   1.035079 1676.190641 7.509427e-09 0
  1.004753   1.020903 1676.192580 7.400595e-09 0
  1.002902   1.007738 1676.195687 7.291763e-09 0
  1.000586   0.994994 1676.198756 7.182930e-09 0
  1.000676   0.979838 1676.200778 7.074098e-09 0
  0.999156   0.966231 1676.202643 6.965266e-09 0
  0.997371   0.952832 1676.205285 6.856433e-09 0
  0.996207   0.938800 1676.208148 6.747602e-09 0
  0.994926   0.924849 1676.210893 6.638769e-09 0
  0.992859   0.911581 1676.213415 6.529937e-09 0
  0.991153   0.897929 1676.216165 6.421104e-09 0
  0.990158   0.883598 1676.218749 6.312272e-09 0
  0.989251   0.869161 1676.221075 6.203440e-09 0
  0.988660   0.854421 1676.223637 6.094608e-09 0
  0.988909   0.838958 1676.225306 5.985775e-09 0
  0.985155   0.826824 1676.228737 5.876943e-09 0
  0.981250   0.814731 1676.232872 5.768111e-09 0
  0.979013   0.801192 1676.236618 5.659279e-09 0
  0.970677   0.792474 1676.242663 5.550446e-09 0
  0.960792   0.784899 1676.249865 5.441614e-09 0
  0.943042   0.783515 1676.260623 5.332781e-09 0
  0.928041   0.779993 1676.270237 5.223949e-09 0
  0.914465   0.775150 1676.278258 5.115117e-09 0
  0.901221   0.769798 1676.286254 5.006285e-09 0
  0.879415   0.771601 1676.297041 4.897452e-09 1
  0.854318   0.776539 1676.309451 4.788620e-09 1
  0.830562   0.780622 1676.321385 4.679788e-09 1
  0.806809   0.784954 1676.332792 4.570956e-09 1
  0.782247   0.790325 1676.344063 4.462124e-09 1
  0.757224   0.796584 1676.354505 4.353291e-09 1
  0.732059   0.803365 1676.364941 4.244459e-09 1
  0.707755   0.809679 1676.374758 4.135627e-09 1
  0.682273   0.817826 1676.384538 4.026794e-09 1
  0.657284   0.825996 1676.393798 3.917962e-09 1
  0.629121   0.838982 1676.403635 3.809130e-09 1
  0.603847   0.849156 1676.412810 3.700297e-09 1
  0.577878   0.861242 1676.421486 3.591465e-09 1
  0.553592   0.871807 1676.429740 3.482633e-09 1
  0.528039   0.885446 1676.437634 3.373801e-09 1
  0.502222   0.900942 1676.445262 3.264968e-09 1
  0.477927   0.915212 1676.452133 3.156136e-09 1
  0.453766   0.930722 1676.458366 3.047304e-09 1
  0.429760   0.947627 1676.464191 2.938471e-09 1
  0.407019   0.963546 1676.468807 2.829639e-09 1
  0.383710   0.982763 1676.473605 2.720807e-09 1
  0.361828   1.000538 1676.476759 2.611975e-09 1
  0.340841   1.017893 1676.479667 2.503142e-09 1
  0.319393   1.039038 1676.480767 2.394310e-09 1
  0.299475   1.057777 1676.481272 2.285478e-09 1
  0.279089   1.080991 1676.480098 2.176646e-09 1
  0.260351   1.100855 1676.478597 2.067813e-09 1
  0.242084   1.121603 1676.475833 1.958981e-09 1
  0.223952   1.145050 1676.472076 1.850149e-09 1
  0.207074   1.165490 1676.465405 1.741316e-09 1
  0.190527   1.187585 1676.461723 1.632484e-09 1
  0.174526   1.209978 1676.454315 1.523652e-09 1
  0.159191   1.231815 1676.448498 1.414820e-09 1
  0.144731   1.250667 1676.442651 1.305987e-09 1
  0.130461   1.271839 1676.436843 1.197155e-09 1
  0.116029   1.300014 1676.429641 1.088323e-09 1
  0.115964   1.300744 1676.422448 1.088323e-09 1
