# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.083364   0.962206 1676.038466 7.038549e-09 0
  1.082587   0.953172 1676.039115 6.967453e-09 0
  1.081740   0.944183 1676.039999 6.896357e-09 0
  1.081110   0.934993 1676.040825 6.825260e-09 0
  1.080112   0.926107 1676.041771 6.754164e-09 0
  1.076312   0.919548 1676.045301 6.683068e-09 0
  1.074877   0.911021 1676.046661 6.611971e-09 0
  1.073531   0.902357 1676.047700 6.540875e-09 0
  1.074411   0.891830 1676.047451 6.469778e-09 0
  1.073203   0.883007 1676.048886 6.398682e-09 0
  1.072234   0.873989 1676.049796 6.327585e-09 0
  1.074796   0.862125 1676.047886 6.256489e-09 0
  1.073012   0.853720 1676.049572 6.185392e-09 0
  1.071561   0.845050 1676.051160 6.114296e-09 0
  1.070679   0.835918 1676.052301 6.043199e-09 0
  1.068239   0.827960 1676.054113 5.972103e-09 0
  1.066241   0.819634 1676.056050 5.901006e-09 0
  1.067034   0.809174 1676.056729 5.829910e-09 0
  1.065521   0.800428 1676.058511 5.758813e-09 0
  1.063286   0.792203 1676.060358 5.687717e-09 0
  1.060438   0.784397 1676.062505 5.616621e-09 0
  1.058808   0.775667 1676.064277 5.545525e-09 0
  1.056870   0.767130 1676.065689 5.474428e-09 0
  1.055711   0.757995 1676.067404 5.403331e-09 0
  1.054218   0.749087 1676.068668 5.332235e-09 0
  1.052696   0.740154 1676.070837 5.261138e-09 0
  1.050099   0.731945 1676.073393 5.190042e-09 0
  1.047957   0.723409 1676.075249 5.118945e-09 0
  1.043087   0.716658 1676.078719 5.047849e-09 0
  1.041688   0.707554 1676.080173 4.976753e-09 0
  1.035493   0.701548 1676.084309 4.905656e-09 0
  1.033010   0.693104 1676.086169 4.834559e-09 0
  1.030587   0.684510 1676.088389 4.763463e-09 0
  1.029279   0.675148 1676.090642 4.692366e-09 0
  1.025562   0.667319 1676.093213 4.621270e-09 0
  1.012367   0.664883 1676.108027 4.550174e-09 0
  1.008322   0.657821 1676.111446 4.479077e-09 0
  1.005152   0.649441 1676.114032 4.407981e-09 0
  1.002928   0.640386 1676.116578 4.336884e-09 0
  0.998369   0.632258 1676.128422 4.265788e-09 0
  0.994997   0.624309 1676.131549 4.194691e-09 0
  0.995044   0.613748 1676.132051 4.123595e-09 0
  0.990050   0.606129 1676.136201 4.052498e-09 0
  0.982156   0.600251 1676.140934 3.981402e-09 0
  0.981756   0.589875 1676.141725 3.910305e-09 0
  0.968847   0.586611 1676.149440 3.839209e-09 0
  0.954683   0.584268 1676.157455 3.768113e-09 0
  0.942209   0.580896 1676.164252 3.697016e-09 0
  0.932395   0.575787 1676.169812 3.625920e-09 0
  0.922187   0.570741 1676.175463 3.554823e-09 0
  0.912926   0.564994 1676.181121 3.483727e-09 0
  0.893570   0.565197 1676.190765 3.412630e-09 0
  0.876936   0.563996 1676.199392 3.341534e-09 0
  0.858319   0.563968 1676.208011 3.270437e-09 0
  0.838597   0.564652 1676.217152 3.199341e-09 1
  0.820483   0.564330 1676.225633 3.128245e-09 1
  0.800840   0.565041 1676.234095 3.057148e-09 1
  0.781481   0.565594 1676.242182 2.986051e-09 1
  0.762014   0.566240 1676.250301 2.914955e-09 1
  0.742533   0.566916 1676.258399 2.843858e-09 1
  0.720617   0.569541 1676.266834 2.772762e-09 1
  0.700952   0.570550 1676.274476 2.701666e-09 1
  0.680359   0.572361 1676.282036 2.630569e-09 1
  0.660025   0.574072 1676.289365 2.559473e-09 1
  0.640442   0.575194 1676.296550 2.488376e-09 1
  0.621448   0.575876 1676.303070 2.417280e-09 1
  0.598616   0.580206 1676.310530 2.346183e-09 1
  0.576651   0.584080 1676.317569 2.275087e-09 1
  0.554454   0.588516 1676.324151 2.203990e-09 1
  0.532904   0.592578 1676.330433 2.132894e-09 1
  0.510872   0.597537 1676.336542 2.061797e-09 1
  0.490009   0.601551 1676.341585 1.990701e-09 1
  0.469525   0.605376 1676.346583 1.919605e-09 1
  0.448262   0.610614 1676.351656 1.848508e-09 1
  0.427863   0.615153 1676.355663 1.777412e-09 1
  0.407493   0.620077 1676.359622 1.706315e-09 1
  0.384615   0.629618 1676.362461 1.635219e-09 1
  0.363232   0.637713 1676.364782 1.564122e-09 1
  0.342821   0.644978 1676.366619 1.493026e-09 1
  0.322634   0.652722 1676.367120 1.421929e-09 1
  0.302036   0.662378 1676.366760 1.350833e-09 1
  0.282641   0.670580 1676.365480 1.279736e-09 1
  0.263810   0.678524 1676.362591 1.208640e-09 1
  0.244097   0.690173 1676.358687 1.137543e-09 1
  0.223548   0.706484 1676.353144 1.066447e-09 1
  0.204889   0.719380 1676.345681 9.953505e-10 1
  0.187068   0.731659 1676.338996 9.242540e-10 1
  0.170381   0.741454 1676.330061 8.531576e-10 1
  0.153617   0.753894 1676.322833 7.820611e-10 1
  0.137401   0.766237 1676.315124 7.109646e-10 1
  0.121602   0.779205 1676.307188 6.398682e-10 1
  0.106601   0.790044 1676.297812 5.687717e-10 1
  0.091880   0.802028 1676.287893 4.976752e-10 1
  0.077947   0.810422 1676.279967 4.265788e-10 1
  0.064004   0.822138 1676.265343 3.554823e-10 1
  0.050055   0.841095 1676.251687 2.843859e-10 1
  0.037009   0.852123 1676.225719 2.132894e-10 0
  0.024246   0.865606 1676.188590 1.421929e-10 0
  0.011717   0.881622 1676.100408 7.109646e-11 0
  0.008980   0.988587 1676.057536 6.015855e-11 0
  0.008830   1.008059 1676.034493 6.015855e-11 0
