# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.008707   1.023272 1675.972856 6.015855e-11 0
  0.019670   0.954324 1676.099289 1.312550e-10 0
  0.033720   0.884154 1676.142101 2.023515e-10 0
  0.046685   0.866487 1676.161191 2.734479e-10 0
  0.060246   0.846336 1676.176059 3.445444e-10 1
  0.074410   0.827038 1676.184457 4.156408e-10 1
  0.088920   0.810603 1676.189426 4.867373e-10 1
  0.103528   0.797970 1676.192149 5.578338e-10 1
  0.118606   0.785295 1676.195057 6.289302e-10 1
  0.134312   0.771873 1676.197091 7.000268e-10 1
  0.151141   0.755591 1676.199388 7.711232e-10 1
  0.168362   0.740784 1676.203842 8.422196e-10 1
  0.186187   0.726405 1676.208339 9.133161e-10 1
  0.204087   0.714232 1676.214107 9.844126e-10 1
  0.222802   0.701186 1676.225297 1.055509e-09 1
  0.242894   0.686436 1676.236972 1.126605e-09 1
  0.262128   0.675845 1676.252575 1.197702e-09 1
  0.281355   0.666984 1676.268455 1.268798e-09 1
  0.299720   0.661128 1676.284987 1.339895e-09 1
  0.319732   0.652816 1676.299270 1.410991e-09 1
  0.339990   0.645149 1676.310247 1.482088e-09 1
  0.358756   0.640961 1676.317433 1.553184e-09 1
  0.379042   0.634579 1676.321160 1.624281e-09 1
  0.400093   0.627565 1676.322151 1.695377e-09 1
  0.422297   0.619516 1676.321833 1.766474e-09 1
  0.442297   0.615312 1676.321197 1.837570e-09 1
  0.462896   0.610674 1676.318739 1.908667e-09 1
  0.482768   0.607337 1676.315503 1.979763e-09 1
  0.504261   0.602322 1676.311639 2.050860e-09 1
  0.525670   0.597812 1676.307364 2.121956e-09 1
  0.544745   0.596207 1676.303134 2.193052e-09 1
  0.566427   0.591953 1676.297937 2.264149e-09 1
  0.587611   0.588514 1676.292289 2.335245e-09 1
  0.608097   0.586000 1676.286581 2.406342e-09 1
  0.629995   0.582311 1676.280051 2.477438e-09 1
  0.651033   0.579666 1676.273512 2.548535e-09 1
  0.671663   0.577525 1676.266852 2.619631e-09 1
  0.692523   0.575333 1676.260112 2.690728e-09 1
  0.712547   0.573925 1676.253065 2.761824e-09 1
  0.731845   0.573179 1676.246164 2.832921e-09 1
  0.750641   0.572840 1676.238889 2.904017e-09 1
  0.770337   0.571833 1676.231108 2.975114e-09 1
  0.789871   0.571020 1676.223368 3.046210e-09 1
  0.808890   0.570606 1676.215633 3.117306e-09 1
  0.829715   0.568917 1676.206769 3.188403e-09 1
  0.846652   0.570017 1676.198908 3.259499e-09 1
  0.866395   0.569129 1676.190061 3.330596e-09 1
  0.885403   0.568793 1676.181152 3.401692e-09 0
  0.903693   0.568931 1676.172107 3.472789e-09 0
  0.921311   0.569489 1676.163525 3.543885e-09 0
  0.927851   0.576993 1676.159451 3.614982e-09 0
  0.937605   0.582202 1676.154516 3.686078e-09 0
  0.948393   0.586659 1676.148733 3.757175e-09 0
  0.961484   0.589580 1676.141826 3.828271e-09 0
  0.975477   0.591871 1676.133788 3.899368e-09 0
  0.981391   0.599168 1676.130149 3.970464e-09 0
  0.985759   0.607208 1676.127308 4.041561e-09 0
  0.993422   0.613093 1676.122637 4.112657e-09 0
  0.993266   0.623828 1676.122035 4.183753e-09 0
  0.995664   0.632900 1676.119805 4.254850e-09 0
  0.998441   0.641687 1676.117872 4.325946e-09 0
  1.001438   0.650282 1676.116086 4.397043e-09 0
  1.000269   0.661563 1676.116186 4.468139e-09 0
  1.002119   0.670855 1676.114793 4.539236e-09 0
  1.003924   0.680136 1676.112678 4.610332e-09 0
  1.004149   0.690469 1676.112165 4.681429e-09 0
  1.005453   0.700048 1676.110903 4.752525e-09 0
  1.005112   0.710760 1676.110331 4.823622e-09 0
  1.006270   0.720408 1676.109170 4.894718e-09 0
  1.007749   0.729799 1676.107848 4.965814e-09 0
  1.008471   0.739717 1676.106878 5.036911e-09 0
  1.010206   0.748871 1676.105261 5.108008e-09 0
  1.012422   0.757632 1676.103739 5.179104e-09 0
  1.013157   0.767475 1676.102639 5.250200e-09 0
  1.014338   0.776962 1676.101510 5.321297e-09 0
  1.015706   0.786281 1676.100905 5.392393e-09 0
  1.016173   0.796283 1676.099987 5.463490e-09 0
  1.017596   0.805517 1676.098882 5.534586e-09 0
  1.019785   0.814113 1676.096822 5.605683e-09 0
  1.021459   0.823088 1676.095009 5.676779e-09 0
  1.021904   0.833030 1676.094761 5.747876e-09 0
  1.021892   0.843343 1676.094616 5.818972e-09 0
  1.022267   0.853335 1676.094232 5.890068e-09 0
  1.023124   0.862913 1676.093684 5.961165e-09 0
  1.023970   0.872485 1676.092522 6.032261e-09 0
  1.025736   0.881249 1676.091565 6.103358e-09 0
  1.026594   0.890769 1676.090357 6.174454e-09 0
  1.067471   0.862779 1676.048669 6.245551e-09 0
  1.075449   0.869851 1676.043526 6.316647e-09 0
  1.076465   0.878844 1676.043010 6.387744e-09 0
  1.077179   0.888035 1676.042835 6.458840e-09 0
  1.078216   0.896949 1676.041896 6.529937e-09 0
  1.076999   0.907722 1676.043345 6.601033e-09 0
  1.078088   0.916590 1676.042382 6.672130e-09 0
  1.079152   0.925444 1676.041405 6.743226e-09 0
  1.077592   0.936540 1676.042527 6.814323e-09 0
  1.081188   0.943176 1676.039432 6.885418e-09 0
  1.082159   0.952061 1676.038868 6.956515e-09 0
  1.083472   0.960626 1676.038392 7.027612e-09 0
  1.083861   0.969997 1676.037586 7.098708e-09 0
  1.083953   0.971405 1676.037639 7.109646e-09 0
  1.083364   0.962206 1676.038466 7.038549e-09 0
