# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.012937  13.541675 1675.291561 1.182936e-09 0
  0.026452  13.187298 1675.907931 2.365871e-09 0
  0.041461  12.669220 1676.122509 3.548807e-09 0
  0.056695  12.359486 1676.195881 4.731743e-09 1
  0.071429  12.263330 1676.229444 5.914679e-09 1
  0.086973  12.086094 1676.238685 7.097614e-09 1
  0.103762  11.818850 1676.262443 8.280550e-09 1
  0.120899  11.592654 1676.278865 9.463486e-09 1
  0.138587  11.377348 1676.258729 1.064642e-08 1
  0.158411  11.059316 1676.281877 1.182936e-08 1
  0.178260  10.810838 1676.280494 1.301229e-08 1
  0.199690  10.527985 1676.285467 1.419523e-08 1
  0.221857  10.265786 1676.275221 1.537816e-08 1
  0.246006   9.970034 1676.291488 1.656110e-08 1
  0.271608   9.675390 1676.295959 1.774404e-08 1
  0.299235   9.367551 1676.303883 1.892697e-08 1
  0.328381   9.069593 1676.314376 2.010991e-08 1
  0.359931   8.761355 1676.319277 2.129284e-08 1
  0.394595   8.435734 1676.313474 2.247578e-08 1
  0.432513   8.101254 1676.304005 2.365872e-08 1
  0.472821   7.781151 1676.289446 2.484165e-08 1
  0.516415   7.463547 1676.272707 2.602459e-08 1
  0.564384   7.139599 1676.251732 2.720752e-08 1
  0.615980   6.825961 1676.228697 2.839046e-08 1
  0.670975   6.527563 1676.202972 2.957339e-08 1
  0.731194   6.229507 1676.172257 3.075633e-08 1
  0.795267   5.947868 1676.140231 3.193926e-08 1
  0.861714   5.692403 1676.102066 3.312220e-08 1
  0.924385   5.495903 1676.061167 3.430514e-08 1
  0.981685   5.353482 1676.017815 3.548807e-08 0
  0.997269   5.445794 1675.989787 3.667101e-08 0
  1.009056   5.555847 1675.965236 3.785394e-08 0
  1.020519   5.665059 1675.936157 3.903688e-08 0
  1.064296   5.595197 1675.859863 4.021982e-08 0
  1.069649   5.732526 1675.840469 4.140275e-08 0
  1.072754   5.879257 1675.822567 4.258569e-08 0
  1.077731   6.014604 1675.796176 4.376863e-08 0
  1.082117   6.152182 1675.776664 4.495156e-08 0
  1.084267   6.301575 1675.758918 4.613450e-08 0
  1.087319   6.445018 1675.742199 4.731743e-08 0
  1.085735   6.615786 1675.726048 4.850037e-08 0
  1.089513   6.753615 1675.704372 4.968330e-08 0
  1.092895   6.893050 1675.687905 5.086624e-08 0
  1.095439   7.036957 1675.668478 5.204918e-08 0
  1.098216   7.178690 1675.649028 5.323211e-08 0
  1.103621   7.302202 1675.619060 5.441504e-08 0
  1.108538   7.427922 1675.596774 5.559798e-08 0
  1.114625   7.544559 1675.580640 5.678092e-08 0
  1.121602   7.653760 1675.552316 5.796385e-08 0
  1.126192   7.778158 1675.526915 5.914679e-08 0
  1.131295   7.897958 1675.505871 6.032972e-08 0
  1.135874   8.020342 1675.481992 6.151266e-08 0
  1.138319   8.157047 1675.462468 6.269560e-08 0
  1.141721   8.286153 1675.436244 6.387853e-08 0
  1.148214   8.391786 1675.400135 6.506147e-08 0
  1.151896   8.517124 1675.371223 6.624440e-08 0
  1.153454   8.657578 1675.357057 6.742734e-08 0
  1.157989   8.774923 1675.331753 6.861027e-08 0
  1.161220   8.901382 1675.306486 6.979321e-08 0
  1.164067   9.030110 1675.280933 7.097615e-08 0
  1.168146   9.148564 1675.256453 7.215908e-08 0
  1.173359   9.257218 1675.230373 7.334202e-08 0
  1.178361   9.366592 1675.202642 7.452495e-08 0
  1.180666   9.496705 1675.177541 7.570789e-08 0
  1.184589   9.613142 1675.150743 7.689082e-08 0
  1.188003   9.733009 1675.128587 7.807376e-08 0
  1.191357   9.852657 1675.103959 7.925670e-08 0
  1.194253   9.975487 1675.085922 8.043963e-08 0
  1.196908  10.099726 1675.064995 8.162257e-08 0
  1.200562  10.214891 1675.040142 8.280550e-08 0
  1.200754  10.213273 1675.039184 8.280550e-08 0
