# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.186648  38.356723 1581.250517 2.871203e-08 0
  0.185401  38.065337 1581.358655 2.830186e-08 0
  0.184178  37.762663 1581.417652 2.789169e-08 0
  0.183738  37.295905 1581.433529 2.748152e-08 0
  0.182636  36.960429 1581.697517 2.707134e-08 0
  0.182831  36.360934 1581.634810 2.666117e-08 0
  0.182030  35.960980 1581.745025 2.625100e-08 0
  0.180735  35.652671 1581.879016 2.584083e-08 0
  0.180590  35.114836 1581.958805 2.543066e-08 0
  0.179991  34.663468 1582.041005 2.502048e-08 0
  0.180105  34.073111 1582.040744 2.461031e-08 0
  0.179719  33.577485 1582.201523 2.420014e-08 0
  0.179637  33.023740 1582.299877 2.378997e-08 0
  0.179080  32.554932 1582.321367 2.337980e-08 0
  0.178932  32.010404 1582.448516 2.296963e-08 0
  0.178430  31.527194 1582.479798 2.255945e-08 0
  0.177854  31.054259 1582.617940 2.214928e-08 0
  0.177506  30.539004 1582.707184 2.173911e-08 0
  0.177221  30.009689 1582.634555 2.132894e-08 0
  0.176220  29.601205 1582.691373 2.091877e-08 0
  0.176680  28.945075 1582.799369 2.050860e-08 0
  0.176150  28.451653 1582.845277 2.009842e-08 0
  0.175269  28.010973 1582.937126 1.968825e-08 0
  0.174455  27.555116 1582.927908 1.927808e-08 0
  0.174549  26.954424 1583.041782 1.886791e-08 0
  0.173392  26.544683 1583.069525 1.845774e-08 0
  0.172841  26.037474 1583.106599 1.804756e-08 0
  0.173413  25.361689 1583.185831 1.763739e-08 0
  0.172435  24.912334 1583.268856 1.722722e-08 0
  0.171856  24.400319 1583.414650 1.681705e-08 0
  0.171945  23.793688 1583.480008 1.640688e-08 0
  0.171301  23.285300 1583.617953 1.599670e-08 0
  0.170672  22.772433 1583.703642 1.558653e-08 0
  0.170313  22.219546 1583.814046 1.517636e-08 0
  0.169255  21.754703 1583.861730 1.476619e-08 0
  0.168574  21.235675 1583.936767 1.435602e-08 0
  0.167623  20.745858 1584.014987 1.394584e-08 0
  0.167394  20.162584 1584.133053 1.353567e-08 0
  0.166755  19.627088 1584.214367 1.312550e-08 0
  0.165384  19.171643 1584.265295 1.271533e-08 0
  0.164641  18.633060 1584.473267 1.230516e-08 0
  0.163778  18.110662 1584.503827 1.189499e-08 0
  0.162034  17.672841 1584.636494 1.148481e-08 0
  0.156924  17.594571 1584.824698 1.107464e-08 0
  0.144121  18.449936 1584.967644 1.066447e-08 1
  0.132209  19.340596 1585.003674 1.025430e-08 1
  0.122136  20.097230 1585.127106 9.844126e-09 1
  0.111937  21.015776 1585.184697 9.433954e-09 1
  0.101940  22.073155 1585.266358 9.023782e-09 1
  0.091596  23.449155 1585.214420 8.613610e-09 1
  0.084270  24.274635 1585.252538 8.203438e-09 1
  0.075850  25.620506 1585.347274 7.793266e-09 1
  0.068794  26.761795 1585.424408 7.383094e-09 1
  0.062425  27.853688 1585.529333 6.972922e-09 1
  0.056995  28.712660 1585.617565 6.562750e-09 1
  0.050673  30.276232 1585.619369 6.152579e-09 1
  0.045411  31.530651 1585.497336 5.742407e-09 1
  0.040744  32.633995 1585.590192 5.332235e-09 1
  0.036141  33.955382 1585.367427 4.922063e-09 1
  0.031991  35.139890 1586.168035 4.511891e-09 1
  0.027283  37.441294 1585.333861 4.101719e-09 1
  0.024649  37.312689 1586.220496 3.691547e-09 1
  0.021347  38.329543 1586.435103 3.281375e-09 1
  0.017387  41.165205 1586.043116 2.871203e-09 1
  0.014136  43.392876 1586.830454 2.461031e-09 1
  0.011773  43.197898 1589.299356 2.050860e-09 1
  0.008861  45.983366 1587.419911 1.640688e-09 0
  0.004976  60.445015 1593.655367 1.230516e-09 0
  0.003171  64.169281 1597.561355 8.203439e-10 0
  0.001495 -18.389082 1630.703453 4.101719e-10 0
  0.001667 -58.110927 1638.066269 4.101719e-10 0
