# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.829305   4.964820 1644.293129 1.069400e-07 0
  0.826676   4.867113 1644.302886 1.045009e-07 0
  0.824186   4.767724 1644.319692 1.020617e-07 0
  0.821243   4.670495 1644.334508 9.962255e-08 0
  0.818411   4.571933 1644.347817 9.718340e-08 0
  0.816027   4.470238 1644.359112 9.474423e-08 0
  0.814329   4.364176 1644.372679 9.230508e-08 0
  0.811864   4.261756 1644.385807 8.986592e-08 0
  0.808861   4.161417 1644.401015 8.742677e-08 0
  0.805458   4.062425 1644.415028 8.498762e-08 0
  0.801969   3.963055 1644.426125 8.254846e-08 0
  0.798256   3.863711 1644.442556 8.010931e-08 0
  0.792941   3.771095 1644.461067 7.767015e-08 0
  0.788171   3.674975 1644.471437 7.523100e-08 0
  0.784014   3.574384 1644.492006 7.279184e-08 0
  0.779878   3.473108 1644.506071 7.035268e-08 0
  0.776141   3.368731 1644.523227 6.791353e-08 0
  0.772820   3.261580 1644.543368 6.547437e-08 0
  0.769499   3.153665 1644.561424 6.303522e-08 0
  0.763117   3.056884 1644.581960 6.059606e-08 0
  0.752845   2.973781 1644.603958 5.815691e-08 0
  0.736929   2.910334 1644.631014 5.571775e-08 0
  0.675483   3.035064 1644.676693 5.327859e-08 1
  0.600343   3.258965 1644.720212 5.083944e-08 1
  0.533372   3.493007 1644.752403 4.840029e-08 1
  0.472419   3.745612 1644.769492 4.596113e-08 1
  0.419006   3.998861 1644.791955 4.352197e-08 1
  0.370840   4.265331 1644.804462 4.108282e-08 1
  0.329686   4.512833 1644.821200 3.864366e-08 1
  0.291285   4.785674 1644.821361 3.620451e-08 1
  0.256647   5.065647 1644.819642 3.376535e-08 1
  0.226459   5.326088 1644.829224 3.132620e-08 1
  0.199453   5.576545 1644.824592 2.888704e-08 1
  0.174767   5.826855 1644.820197 2.644788e-08 1
  0.150548   6.140226 1644.831809 2.400873e-08 1
  0.130869   6.345859 1644.791219 2.156957e-08 1
  0.112346   6.556468 1644.783954 1.913042e-08 1
  0.094241   6.819395 1644.752757 1.669126e-08 1
  0.078161   7.018718 1644.650199 1.425211e-08 1
  0.062057   7.328618 1644.577054 1.181295e-08 1
  0.046666   7.730846 1644.445157 9.373795e-09 0
  0.034271   7.760240 1644.079808 6.934640e-09 0
  0.020938   8.176102 1643.441023 4.495484e-09 0
  0.009267   8.766449 1640.854790 2.439156e-09 0
  0.003350  25.830125 1635.250860 2.439156e-09 0
