# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.831956   2.935363 1644.413019 6.462122e-08 0
  0.829979   2.900313 1644.416952 6.369806e-08 0
  0.829205   2.860949 1644.420515 6.277490e-08 0
  0.827351   2.825182 1644.426112 6.185174e-08 0
  0.827571   2.782291 1644.428914 6.092857e-08 0
  0.825419   2.747269 1644.433385 6.000541e-08 0
  0.825865   2.703538 1644.438870 5.908225e-08 0
  0.824819   2.664681 1644.442247 5.815909e-08 0
  0.823439   2.626761 1644.448128 5.723593e-08 0
  0.822487   2.587407 1644.450300 5.631277e-08 0
  0.820797   2.550165 1644.459971 5.538961e-08 0
  0.819663   2.511197 1644.461348 5.446645e-08 0
  0.818496   2.472152 1644.463203 5.354329e-08 0
  0.819571   2.426328 1644.467995 5.262013e-08 0
  0.818781   2.386073 1644.470794 5.169697e-08 0
  0.818483   2.344312 1644.474563 5.077381e-08 0
  0.816221   2.308078 1644.475762 4.985065e-08 0
  0.814294   2.270662 1644.482342 4.892749e-08 0
  0.814827   2.226384 1644.486459 4.800433e-08 0
  0.813478   2.187183 1644.491268 4.708117e-08 0
  0.812491   2.146891 1644.497102 4.615801e-08 0
  0.813142   2.102270 1644.502773 4.523485e-08 0
  0.811679   2.063096 1644.506193 4.431169e-08 0
  0.809211   2.026251 1644.512461 4.338853e-08 0
  0.807001   1.988546 1644.520204 4.246537e-08 0
  0.805616   1.948696 1644.525091 4.154221e-08 0
  0.803753   1.909804 1644.530197 4.061905e-08 0
  0.802624   1.868995 1644.537516 3.969589e-08 0
  0.800819   1.829674 1644.542379 3.877273e-08 0
  0.797262   1.794089 1644.545917 3.784957e-08 0
  0.795174   1.754877 1644.553542 3.692641e-08 0
  0.792020   1.717840 1644.559667 3.600325e-08 0
  0.790909   1.676129 1644.566579 3.508009e-08 0
  0.789498   1.634919 1644.574565 3.415693e-08 0
  0.787486   1.594824 1644.580486 3.323377e-08 0
  0.785551   1.554334 1644.586845 3.231061e-08 0
  0.783070   1.514702 1644.593362 3.138745e-08 0
  0.781324   1.473438 1644.599741 3.046429e-08 0
  0.780273   1.430670 1644.608031 2.954113e-08 0
  0.777759   1.390481 1644.614129 2.861797e-08 0
  0.776000   1.348661 1644.620746 2.769481e-08 0
  0.774123   1.306835 1644.628665 2.677165e-08 0
  0.771495   1.266080 1644.635998 2.584849e-08 0
  0.769976   1.223262 1644.643457 2.492533e-08 0
  0.769165   1.179188 1644.650876 2.400217e-08 0
  0.766412   1.137849 1644.660233 2.307900e-08 0
  0.761509   1.099431 1644.666938 2.215584e-08 0
  0.759721   1.056023 1644.676107 2.123269e-08 0
  0.755485   1.015723 1644.686093 2.030952e-08 0
  0.749874   0.976852 1644.694554 1.938636e-08 0
  0.746418   0.934536 1644.705299 1.846320e-08 0
  0.736222   0.899936 1644.718682 1.754004e-08 0
  0.689846   0.907985 1644.750836 1.661688e-08 1
  0.604296   0.977845 1644.792059 1.569372e-08 1
  0.526536   1.058296 1644.822199 1.477056e-08 1
  0.456711   1.145048 1644.842656 1.384740e-08 1
  0.391953   1.245751 1644.857431 1.292424e-08 1
  0.339883   1.334237 1644.866948 1.200108e-08 1
  0.291181   1.437744 1644.867993 1.107792e-08 1
  0.247015   1.553581 1644.869206 1.015476e-08 1
  0.208445   1.673677 1644.870868 9.231602e-09 1
  0.177760   1.766334 1644.872223 8.308442e-09 1
  0.148704   1.876726 1644.861189 7.385282e-09 1
  0.124454   1.962225 1644.855873 6.462122e-09 1
  0.101460   2.062703 1644.835501 5.538961e-09 1
  0.079757   2.186374 1644.807336 4.615801e-09 1
  0.061414   2.270322 1644.759878 3.692641e-09 1
  0.043831   2.381984 1644.675125 2.769481e-09 0
  0.027366   2.538864 1644.555515 1.846320e-09 0
  0.012429   2.586035 1644.005611 9.231602e-10 0
  0.008230   4.202883 1643.709721 9.231602e-10 0
