# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.180348  12.896645 1594.113289 2.832921e-09 0
  0.180040  12.733840 1594.148502 2.792450e-09 0
  0.180217  12.536884 1594.188461 2.751980e-09 0
  0.179894  12.374918 1594.213056 2.711510e-09 0
  0.179661  12.206001 1594.233995 2.671039e-09 0
  0.179554  12.028087 1594.269528 2.630569e-09 0
  0.179418  11.851982 1594.307053 2.590099e-09 0
  0.179244  11.678264 1594.332770 2.549628e-09 0
  0.179252  11.492170 1594.372276 2.509158e-09 0
  0.178953  11.325607 1594.415306 2.468688e-09 0
  0.178716  11.154770 1594.455296 2.428218e-09 0
  0.178654  10.972663 1594.492363 2.387747e-09 0
  0.178337  10.805802 1594.531534 2.347277e-09 0
  0.178189  10.628327 1594.571423 2.306807e-09 0
  0.178150  10.444188 1594.605848 2.266337e-09 0
  0.177742  10.281226 1594.641042 2.225866e-09 0
  0.177634  10.100518 1594.668871 2.185396e-09 0
  0.177139   9.941089 1594.701746 2.144926e-09 0
  0.176632   9.781338 1594.742607 2.104455e-09 0
  0.176779   9.585497 1594.769693 2.063985e-09 0
  0.176097   9.433862 1594.801020 2.023515e-09 0
  0.175712   9.265629 1594.818546 1.983044e-09 0
  0.175096   9.108122 1594.856871 1.942574e-09 0
  0.175129   8.916780 1594.889560 1.902104e-09 0
  0.174337   8.766742 1594.920170 1.861634e-09 0
  0.173962   8.594631 1594.951307 1.821163e-09 0
  0.173360   8.432771 1594.982352 1.780693e-09 0
  0.172843   8.265403 1595.028432 1.740223e-09 0
  0.172931   8.069107 1595.072283 1.699752e-09 0
  0.172721   7.886303 1595.122598 1.659282e-09 0
  0.172473   7.705420 1595.157376 1.618812e-09 0
  0.171475   7.555648 1595.218855 1.578341e-09 0
  0.168313   7.499703 1595.291390 1.537871e-09 0
  0.162142   7.579468 1595.381561 1.497401e-09 1
  0.155727   7.679184 1595.456727 1.456931e-09 1
  0.148983   7.804669 1595.512564 1.416460e-09 1
  0.142136   7.946639 1595.576917 1.375990e-09 1
  0.134943   8.124356 1595.634673 1.335520e-09 1
  0.127867   8.314477 1595.684052 1.295049e-09 1
  0.120265   8.564029 1595.726963 1.254579e-09 1
  0.113855   8.754701 1595.754086 1.214109e-09 1
  0.106754   9.025878 1595.778405 1.173639e-09 1
  0.100407   9.265604 1595.798763 1.133168e-09 1
  0.092781   9.669036 1595.819240 1.092698e-09 1
  0.086207  10.021109 1595.822661 1.052228e-09 1
  0.080385  10.333644 1595.826528 1.011757e-09 1
  0.074385  10.720432 1595.822463 9.712871e-10 1
  0.068793  11.108952 1595.812064 9.308168e-10 1
  0.063735  11.469122 1595.811742 8.903465e-10 1
  0.058624  11.902392 1595.805391 8.498761e-10 1
  0.053891  12.331060 1595.779973 8.094059e-10 1
  0.049626  12.721275 1595.777006 7.689356e-10 1
  0.045559  13.127424 1595.739825 7.284653e-10 1
  0.041610  13.574957 1595.740916 6.879950e-10 1
  0.038198  13.917726 1595.726771 6.475247e-10 1
  0.034381  14.495859 1595.649276 6.070544e-10 1
  0.031365  14.831029 1595.625500 5.665841e-10 1
  0.028077  15.384483 1595.633107 5.261138e-10 1
  0.025551  15.605133 1595.615430 4.856435e-10 1
  0.022421  16.300894 1595.540704 4.451732e-10 1
  0.019852  16.736927 1595.592971 4.047029e-10 1
  0.017730  16.866274 1595.636117 3.642327e-10 1
  0.015121  17.576352 1595.494052 3.237624e-10 1
  0.012792  18.182714 1595.482957 2.832921e-10 1
  0.010713  18.609134 1595.521306 2.428218e-10 1
  0.008695  19.100421 1595.776054 2.023515e-10 0
  0.006501  20.444504 1595.750647 1.618812e-10 0
  0.004890  20.367073 1596.193272 1.214109e-10 0
  0.002697  24.615046 1596.824587 8.094059e-11 0
  0.001245  26.024681 1599.868676 4.047029e-11 0
  0.000629  52.803160 1601.352336 4.047029e-11 0
