# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.001744 236.561508 1602.296240 5.015035e-10 0
  0.004524 179.962866 1590.313813 1.003007e-09 0
  0.007303 169.735466 1590.778958 1.504510e-09 0
  0.010193 162.095517 1589.403510 2.006014e-09 1
  0.013231 156.160150 1589.850591 2.507518e-09 1
  0.016889 146.750739 1588.590739 3.009021e-09 1
  0.020496 141.116835 1589.873384 3.510525e-09 1
  0.024030 137.554406 1589.025890 4.012028e-09 1
  0.027909 133.254691 1589.389536 4.513531e-09 1
  0.032093 128.756352 1588.981721 5.015035e-09 1
  0.036878 123.250283 1589.554013 5.516539e-09 1
  0.041725 118.836299 1589.891631 6.018042e-09 1
  0.047094 114.061509 1590.158865 6.519546e-09 1
  0.052953 109.243308 1590.420554 7.021049e-09 1
  0.059455 104.243990 1590.675832 7.522553e-09 1
  0.066335  99.653114 1591.084995 8.024056e-09 1
  0.074111  94.772787 1591.403649 8.525560e-09 1
  0.082814  89.802221 1591.614427 9.027063e-09 1
  0.092353  85.001522 1591.710165 9.528567e-09 1
  0.102749  80.420167 1591.805275 1.003007e-08 1
  0.113739  76.281987 1591.831466 1.053157e-08 1
  0.127639  71.203436 1591.997260 1.103308e-08 1
  0.140381  67.689786 1591.951424 1.153458e-08 1
  0.153736  64.502151 1591.722635 1.203608e-08 1
  0.166805  61.922138 1591.586043 1.253759e-08 1
  0.174392  61.603047 1591.254010 1.303909e-08 0
  0.177240  62.944323 1590.930088 1.354059e-08 0
  0.178556  64.793856 1590.647715 1.404210e-08 0
  0.179876  66.615285 1590.386798 1.454360e-08 0
  0.181093  68.447226 1590.210325 1.504510e-08 0
  0.182323  70.251114 1590.064330 1.554661e-08 0
  0.183289  72.136551 1589.878260 1.604811e-08 0
  0.183853  74.162720 1589.698515 1.654962e-08 0
  0.184863  75.995175 1589.440340 1.705112e-08 0
  0.185964  77.764733 1589.292945 1.755262e-08 0
  0.187693  79.251987 1589.077037 1.805413e-08 0
  0.188881  80.940268 1588.900480 1.855563e-08 0
  0.190608  82.378665 1588.546139 1.905713e-08 0
  0.192220  83.835972 1588.285137 1.955864e-08 0
  0.194011  85.192742 1587.980187 2.006014e-08 0
  0.195297  86.745810 1587.785198 2.056164e-08 0
  0.197125  88.038914 1587.526965 2.106315e-08 0
  0.199309  89.144991 1587.418164 2.156465e-08 0
  0.201407  90.270810 1587.159827 2.206616e-08 0
  0.203757  91.257517 1586.942684 2.256766e-08 0
  0.205828  92.347100 1586.718625 2.306916e-08 0
  0.208254  93.255718 1586.471603 2.357066e-08 0
  0.209865  94.509576 1586.206276 2.407217e-08 0
  0.211249  95.844886 1586.047095 2.457367e-08 0
  0.212294  97.318203 1585.977664 2.507518e-08 0
  0.214001  98.475429 1585.763749 2.557668e-08 0
  0.214663 100.095157 1585.667750 2.607818e-08 0
  0.215762 101.503398 1585.358447 2.657968e-08 0
  0.216748 102.946171 1585.237708 2.708119e-08 0
  0.217311 104.582010 1585.040683 2.758269e-08 0
  0.217692 106.297542 1584.817000 2.808420e-08 0
  0.218226 107.930624 1584.664964 2.858570e-08 0
  0.218558 109.655943 1584.648324 2.908720e-08 0
  0.218517 111.566354 1584.744905 2.958871e-08 0
  0.218980 113.217839 1584.835269 3.009021e-08 0
  0.219344 114.916395 1584.760057 3.059171e-08 0
  0.219462 116.736957 1584.757813 3.109322e-08 0
  0.219672 118.507234 1584.727345 3.159472e-08 0
  0.219486 120.490369 1584.683802 3.209623e-08 0
  0.219964 122.107019 1584.746126 3.259773e-08 0
  0.220379 123.751562 1584.882152 3.309923e-08 0
  0.220278 125.682794 1585.158635 3.360073e-08 0
  0.220601 127.374711 1585.210758 3.410224e-08 0
  0.220999 129.014362 1585.348973 3.460374e-08 0
  0.221056 130.850869 1585.499287 3.510525e-08 0
  0.221330 128.821920 1585.307900 3.460374e-08 0
