# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.002041 280.028220 1616.735252 6.951047e-10 0
  0.004300 257.075882 1586.979175 1.390209e-09 0
  0.007701 222.452833 1593.991096 2.085314e-09 0
  0.010790 211.177922 1586.923409 2.780419e-09 1
  0.014097 202.680739 1587.287806 3.475523e-09 1
  0.017425 196.758096 1586.480622 4.170628e-09 1
  0.021153 189.106378 1586.901171 4.865733e-09 1
  0.024845 184.004467 1587.294877 5.560837e-09 1
  0.028914 177.874564 1586.771309 6.255942e-09 1
  0.033218 172.006456 1588.078202 6.951046e-09 1
  0.038046 165.219068 1588.182588 7.646151e-09 1
  0.043356 158.163697 1588.257819 8.341256e-09 1
  0.049096 151.293978 1588.819760 9.036360e-09 1
  0.054994 145.447257 1589.464940 9.731465e-09 1
  0.061807 138.667494 1589.723742 1.042657e-08 1
  0.070059 130.475962 1590.129496 1.112167e-08 1
  0.077824 124.803404 1590.243535 1.181678e-08 1
  0.086950 118.256778 1590.626211 1.251188e-08 1
  0.096997 111.892070 1590.927856 1.320699e-08 1
  0.108163 105.630058 1590.953492 1.390209e-08 1
  0.120075  99.898189 1591.064321 1.459720e-08 1
  0.133165  94.366343 1591.091781 1.529230e-08 1
  0.146365  89.756371 1591.080617 1.598741e-08 1
  0.160641  85.341371 1590.899974 1.668251e-08 1
  0.172729  82.676436 1590.688375 1.737762e-08 0
  0.176685  84.073481 1590.211475 1.807272e-08 0
  0.178814  86.262491 1589.865500 1.876783e-08 0
  0.180384  88.683497 1589.443320 1.946293e-08 0
  0.181851  91.097222 1589.299496 2.015803e-08 0
  0.183234  93.533875 1589.047072 2.085314e-08 0
  0.184362  96.061233 1588.809350 2.154824e-08 0
  0.186019  98.280023 1588.529570 2.224335e-08 0
  0.187892 100.340014 1588.298536 2.293845e-08 0
  0.190432 102.008899 1587.926579 2.363356e-08 0
  0.192198 104.042096 1587.637977 2.432866e-08 0
  0.193890 106.075503 1587.492502 2.502377e-08 0
  0.196257 107.708582 1587.335423 2.571887e-08 0
  0.199019 109.084942 1587.199198 2.641398e-08 0
  0.203339 109.599987 1586.367287 2.710908e-08 0
  0.206292 110.788331 1586.013862 2.780419e-08 0
  0.208927 112.123303 1585.732125 2.849929e-08 0
  0.210637 113.924849 1585.495016 2.919440e-08 0
  0.212737 115.483031 1585.353728 2.988950e-08 0
  0.214167 117.384115 1585.128891 3.058461e-08 0
  0.215510 119.307217 1584.847102 3.127971e-08 0
  0.216511 121.395389 1584.580062 3.197481e-08 0
  0.216743 123.903375 1584.294902 3.266992e-08 0
  0.217620 126.026582 1584.154925 3.336502e-08 0
  0.217813 128.526406 1584.345186 3.406013e-08 0
  0.217987 131.053163 1584.387753 3.475523e-08 0
  0.218241 133.521345 1584.404434 3.545034e-08 0
  0.218498 135.982014 1584.400101 3.614544e-08 0
  0.219036 138.256000 1584.457506 3.684055e-08 0
  0.219134 140.796755 1584.719019 3.753565e-08 0
  0.219632 143.079540 1585.017555 3.823076e-08 0
  0.219956 145.471405 1585.226759 3.892586e-08 0
  0.220070 148.000571 1585.233746 3.962096e-08 0
  0.220432 150.351906 1585.205728 4.031607e-08 0
  0.221194 152.421567 1585.049652 4.101117e-08 0
  0.221843 154.551718 1584.913311 4.170628e-08 0
  0.221913 157.079124 1584.783754 4.240138e-08 0
  0.222336 159.348307 1584.838340 4.309649e-08 0
  0.221699 162.364377 1585.625533 4.379160e-08 0
  0.222387 164.453909 1585.635014 4.448670e-08 0
  0.222933 166.618153 1585.371657 4.518180e-08 0
  0.223314 168.894045 1585.036303 4.587691e-08 0
  0.224186 170.785516 1584.860462 4.657201e-08 0
  0.224749 172.900300 1584.740754 4.726712e-08 0
  0.223994 176.019669 1585.551275 4.796222e-08 0
  0.224173 178.438868 1585.904967 4.865733e-08 0
  0.223946 178.624858 1585.780108 4.865733e-08 0
