# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.001916 247.308642 1634.134975 5.922882e-10 0
  0.003887 226.592529 1582.715661 1.184576e-09 0
  0.007676 190.315614 1588.906626 1.776865e-09 0
  0.010258 190.143998 1590.400044 2.369153e-09 1
  0.013607 178.998804 1587.429965 2.961441e-09 1
  0.016756 174.606418 1587.986280 3.553729e-09 1
  0.020440 166.986797 1587.565689 4.146017e-09 1
  0.024397 159.893336 1587.639725 4.738306e-09 1
  0.027984 156.788936 1589.395130 5.330594e-09 1
  0.032480 150.124683 1588.806121 5.922882e-09 1
  0.037411 143.374907 1589.112553 6.515170e-09 1
  0.042228 138.552001 1589.848828 7.107459e-09 1
  0.047329 133.933666 1589.928049 7.699747e-09 1
  0.053344 127.969713 1590.089307 8.292035e-09 1
  0.060114 121.664824 1590.254731 8.884323e-09 1
  0.067017 116.397313 1590.677566 9.476612e-09 1
  0.075026 110.461118 1591.193373 1.006890e-08 1
  0.083433 105.185456 1591.253235 1.066119e-08 1
  0.094053  98.479057 1591.552021 1.125348e-08 1
  0.104441  93.357575 1591.601929 1.184576e-08 1
  0.116056  88.211320 1591.659464 1.243805e-08 1
  0.127991  83.792409 1591.700134 1.303034e-08 1
  0.141395  79.296619 1591.670124 1.362263e-08 1
  0.154835  75.566188 1591.502157 1.421492e-08 1
  0.168409  72.370084 1591.311978 1.480721e-08 0
  0.174667  72.576548 1590.900765 1.539949e-08 0
  0.177306  74.245781 1590.514012 1.599178e-08 0
  0.178703  76.392424 1590.190864 1.658407e-08 0
  0.180338  78.401171 1589.936114 1.717636e-08 0
  0.181674  80.505675 1589.769234 1.776865e-08 0
  0.182658  82.744352 1589.528695 1.836093e-08 0
  0.183797  84.884752 1589.302977 1.895322e-08 0
  0.185187  86.881548 1589.056712 1.954551e-08 0
  0.186670  88.802977 1588.837698 2.013780e-08 0
  0.188300  90.623756 1588.627368 2.073009e-08 0
  0.190253  92.258707 1588.358387 2.132238e-08 0
  0.191707  94.104411 1588.041736 2.191466e-08 0
  0.193288  95.852006 1587.920099 2.250695e-08 0
  0.195404  97.309306 1587.801413 2.309924e-08 0
  0.197347  98.823631 1587.654576 2.369153e-08 0
  0.199862 100.022694 1587.414952 2.428382e-08 0
  0.203556 100.611126 1586.664739 2.487611e-08 0
  0.206011 101.773456 1586.351590 2.546839e-08 0
  0.208419 102.934585 1586.146675 2.606068e-08 0
  0.210415 104.278042 1585.839713 2.665297e-08 0
  0.211743 105.920850 1585.794541 2.724526e-08 0
  0.213317 107.430649 1585.551809 2.783755e-08 0
  0.214643 109.035595 1585.446030 2.842983e-08 0
  0.215877 110.677142 1585.096929 2.902212e-08 0
  0.216394 112.664601 1584.849135 2.961441e-08 0
  0.216938 114.629112 1584.654191 3.020670e-08 0
  0.217466 116.592996 1584.478439 3.079899e-08 0
  0.217730 118.686651 1584.533215 3.139128e-08 0
  0.218147 120.696430 1584.569881 3.198356e-08 0
  0.218257 122.869242 1584.655178 3.257585e-08 0
  0.218581 124.920117 1584.671970 3.316814e-08 0
  0.219008 126.905288 1584.614119 3.376043e-08 0
  0.218920 129.183622 1584.618230 3.435272e-08 0
  0.219225 131.225453 1584.787003 3.494500e-08 0
  0.219799 133.100922 1585.017451 3.553729e-08 0
  0.219874 135.275313 1585.193166 3.612958e-08 0
  0.220007 137.410306 1585.382244 3.672187e-08 0
  0.220442 139.354314 1585.393374 3.731416e-08 0
  0.220853 141.303871 1585.350214 3.790645e-08 0
  0.221117 143.342153 1585.175228 3.849874e-08 0
  0.221608 145.223978 1585.136160 3.909102e-08 0
  0.221841 147.270013 1585.080145 3.968331e-08 0
  0.222469 149.046968 1584.851217 4.027560e-08 0
  0.222892 150.951683 1584.795054 4.086789e-08 0
  0.222392 153.473330 1585.551623 4.146018e-08 0
  0.222256 153.577073 1585.578918 4.146018e-08 0
