# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.010171   2.006080 3776.397518 2.089142e-10 0
  0.020312   1.981737 3776.570507 4.178284e-10 1
  0.033248   1.841588 3776.528173 6.267427e-10 1
  0.045937   1.778761 3776.545338 8.356568e-10 1
  0.058134   1.757360 3776.545966 1.044571e-09 1
  0.074549   1.641644 3776.593119 1.253485e-09 1
  0.088517   1.615551 3776.606656 1.462400e-09 1
  0.104674   1.561052 3776.626100 1.671314e-09 1
  0.121798   1.509602 3776.637442 1.880228e-09 1
  0.142395   1.434119 3776.659866 2.089142e-09 1
  0.163378   1.375631 3776.664536 2.298056e-09 1
  0.184269   1.330561 3776.668968 2.506971e-09 1
  0.209178   1.269801 3776.672284 2.715885e-09 1
  0.236260   1.210746 3776.667525 2.924799e-09 1
  0.264831   1.157284 3776.668636 3.133713e-09 1
  0.294609   1.109666 3776.664770 3.342627e-09 1
  0.327301   1.061264 3776.663078 3.551542e-09 1
  0.363551   1.011485 3776.652516 3.760456e-09 1
  0.400312   0.969524 3776.640092 3.969370e-09 1
  0.440403   0.927489 3776.624903 4.178284e-09 1
  0.478100   0.896906 3776.607835 4.387199e-09 1
  0.516700   0.869263 3776.588823 4.596113e-09 1
  0.566787   0.827831 3776.564582 4.805027e-09 1
  0.585576   0.837323 3776.556748 5.013941e-09 1
  0.650514   0.781584 3776.517833 5.222855e-09 0
  0.674976   0.786009 3776.496488 5.431770e-09 0
  0.685297   0.804397 3776.484425 5.638496e-09 0
  0.689716   0.828827 3776.474424 5.846317e-09 0
  0.693394   0.853834 3776.466801 6.054137e-09 0
  0.704656   0.868967 3776.457104 6.261958e-09 0
  0.701117   0.902491 3776.452826 6.469778e-09 0
  0.701449   0.931029 3776.447866 6.677599e-09 0
  0.704009   0.956458 3776.440033 6.885418e-09 0
  0.709943   0.977123 3776.433394 7.093240e-09 0
  0.706871   1.010176 3776.430576 7.301060e-09 0
  0.710889   1.032988 3776.423123 7.508880e-09 0
  0.713345   1.057963 3776.417444 7.716701e-09 0
  0.713159   1.086745 3776.411790 7.924521e-09 0
  0.714877   1.112569 3776.406440 8.132342e-09 0
  0.714881   1.140980 3776.400092 8.340162e-09 0
  0.715369   1.168654 3776.397449 8.547982e-09 0
  0.716354   1.195386 3776.391242 8.755803e-09 0
  0.715297   1.225598 3776.387794 8.963624e-09 0
  0.717369   1.250377 3776.382689 9.171444e-09 0
  0.719085   1.275655 3776.377086 9.379264e-09 0
  0.719939   1.302376 3776.371808 9.587085e-09 0
  0.719141   1.332099 3776.368044 9.794905e-09 0
  0.720353   1.358062 3776.362694 1.000273e-08 0
  0.720740   1.385545 3776.358683 1.021055e-08 0
  0.721020   1.413185 3776.353329 1.041837e-08 0
  0.722560   1.438315 3776.349012 1.062619e-08 0
  0.723833   1.463828 3776.341775 1.083401e-08 0
  0.723048   1.493403 3776.351687 1.104183e-08 0
  0.723442   1.520833 3776.346297 1.124965e-08 0
  0.724137   1.547454 3776.341390 1.145747e-08 0
  0.723667   1.576547 3776.337100 1.166529e-08 0
  0.723561   1.604862 3776.331966 1.187311e-08 0
  0.724776   1.630224 3776.327483 1.208093e-08 0
  0.725204   1.657276 3776.321793 1.228875e-08 0
  0.726726   1.681763 3776.315237 1.249657e-08 0
  0.727297   1.708420 3776.311711 1.270439e-08 0
  0.724342   1.743452 3776.308849 1.291221e-08 0
  0.725646   1.768322 3776.304780 1.312003e-08 0
  0.724620   1.798850 3776.297859 1.332785e-08 0
  0.725834   1.823853 3776.291560 1.353567e-08 0
  0.726854   1.849273 3776.287435 1.374349e-08 0
  0.727476   1.875633 3776.283006 1.395131e-08 0
  0.727421   1.903714 3776.278802 1.415913e-08 0
  0.727618   1.931132 3776.274268 1.436695e-08 0
  0.728452   1.956813 3776.268481 1.457477e-08 0
  0.728487   1.963351 3776.268157 1.462400e-08 0
  0.728074   1.936515 3776.272724 1.441617e-08 0
