# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.107196   0.677437 3776.454073 7.656542e-10 0
  0.104958   0.681991 3776.451453 7.547163e-10 0
  0.104262   0.676565 3776.447994 7.437784e-10 0
  0.101895   0.682115 3776.453549 7.328405e-10 1
  0.099948   0.684956 3776.448589 7.219025e-10 1
  0.098036   0.687862 3776.449656 7.109646e-10 1
  0.095111   0.697936 3776.443097 7.000268e-10 1
  0.094640   0.690601 3776.441632 6.890888e-10 1
  0.091742   0.701105 3776.445943 6.781509e-10 1
  0.092607   0.683266 3776.441470 6.672130e-10 1
  0.090786   0.685592 3776.438003 6.562750e-10 1
  0.087824   0.696809 3776.432032 6.453371e-10 1
  0.085972   0.699912 3776.433872 6.343992e-10 1
  0.084196   0.702160 3776.427060 6.234613e-10 1
  0.082213   0.706602 3776.433482 6.125234e-10 1
  0.080654   0.707405 3776.430045 6.015855e-10 1
  0.079599   0.703547 3776.421653 5.906475e-10 1
  0.077383   0.710559 3776.424041 5.797096e-10 1
  0.075150   0.717563 3776.414933 5.687717e-10 1
  0.073479   0.719859 3776.407394 5.578338e-10 1
  0.071267   0.727765 3776.415168 5.468959e-10 1
  0.069755   0.728759 3776.419021 5.359579e-10 1
  0.069237   0.718834 3776.408622 5.250200e-10 1
  0.069418   0.702424 3776.410662 5.140821e-10 1
  0.066363   0.719059 3776.407371 5.031442e-10 1
  0.062723   0.744248 3776.403659 4.922063e-10 1
  0.061831   0.738109 3776.397390 4.812684e-10 1
  0.060544   0.736820 3776.396444 4.703305e-10 1
  0.058991   0.738435 3776.389116 4.593925e-10 1
  0.056626   0.751149 3776.387385 4.484546e-10 1
  0.055788   0.743770 3776.383275 4.375167e-10 1
  0.054865   0.737425 3776.388754 4.265788e-10 1
  0.051578   0.764351 3776.390002 4.156408e-10 1
  0.050926   0.753481 3776.381191 4.047029e-10 1
  0.049567   0.753502 3776.382129 3.937650e-10 1
  0.047577   0.762991 3776.374576 3.828271e-10 1
  0.047441   0.743505 3776.379534 3.718892e-10 1
  0.043626   0.784168 3776.365847 3.609513e-10 1
  0.043007   0.771721 3776.358321 3.500134e-10 1
  0.041725   0.770797 3776.361357 3.390754e-10 1
  0.039169   0.794562 3776.358781 3.281375e-10 1
  0.039233   0.766657 3776.351541 3.171996e-10 1
  0.036845   0.788142 3776.343117 3.062617e-10 1
  0.036606   0.764986 3776.335186 2.953238e-10 1
  0.033755   0.798792 3776.325784 2.843859e-10 1
  0.032403   0.799204 3776.349921 2.734479e-10 1
  0.032258   0.769246 3776.320342 2.625100e-10 1
  0.030052   0.794007 3776.321023 2.515721e-10 1
  0.028064   0.813278 3776.325325 2.406342e-10 0
  0.027231   0.799064 3776.307231 2.296963e-10 0
  0.026229   0.790769 3776.297912 2.187583e-10 0
  0.023273   0.846916 3776.304298 2.078204e-10 0
  0.023041   0.810471 3776.307447 1.968825e-10 0
  0.021209   0.831479 3776.315493 1.859446e-10 0
  0.020800   0.796165 3776.290320 1.750067e-10 0
  0.018372   0.844266 3776.326276 1.640688e-10 0
  0.017687   0.814702 3776.277333 1.531308e-10 0
  0.016082   0.837714 3776.298179 1.421929e-10 0
  0.014371   0.866218 3776.305696 1.312550e-10 0
  0.013661   0.834286 3776.286719 1.203171e-10 0
  0.011326   0.915308 3776.306310 1.093792e-10 0
  0.012719   0.810591 3776.263490 1.093792e-10 0
