# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.011396   1.334496 3776.529156 1.569591e-10 0
  0.021831   1.395170 3776.494295 3.139182e-10 1
  0.033860   1.351076 3776.498568 4.708773e-10 1
  0.047368   1.286902 3776.522278 6.278365e-10 1
  0.060359   1.263040 3776.533415 7.847956e-10 1
  0.074300   1.230065 3776.563036 9.417546e-10 1
  0.088851   1.199363 3776.598429 1.098714e-09 1
  0.104690   1.164061 3776.625672 1.255673e-09 1
  0.123980   1.106905 3776.632393 1.412632e-09 1
  0.143058   1.065688 3776.644594 1.569591e-09 1
  0.162298   1.033496 3776.649564 1.726550e-09 1
  0.183196   0.998672 3776.660091 1.883509e-09 1
  0.205821   0.963174 3776.660684 2.040469e-09 1
  0.229845   0.928843 3776.662116 2.197428e-09 1
  0.255491   0.895290 3776.660233 2.354387e-09 1
  0.283545   0.860495 3776.659412 2.511346e-09 1
  0.311990   0.830789 3776.651983 2.668305e-09 1
  0.345993   0.793154 3776.643449 2.825264e-09 1
  0.378134   0.765957 3776.633061 2.982223e-09 1
  0.411462   0.740970 3776.623026 3.139182e-09 1
  0.446841   0.716069 3776.608162 3.296141e-09 1
  0.484042   0.692585 3776.594945 3.453100e-09 1
  0.518937   0.675546 3776.584197 3.610060e-09 1
  0.553835   0.659680 3776.564814 3.767019e-09 1
  0.591609   0.643352 3776.546323 3.923978e-09 1
  0.628168   0.629899 3776.526049 4.080937e-09 1
  0.664669   0.617916 3776.504278 4.237896e-09 0
  0.676634   0.630591 3776.492331 4.394855e-09 0
  0.685206   0.645137 3776.483015 4.551814e-09 0
  0.690673   0.662213 3776.475705 4.708773e-09 0
  0.693494   0.681529 3776.469034 4.865733e-09 0
  0.694238   0.702770 3776.462072 5.022692e-09 0
  0.700934   0.717807 3776.455301 5.179651e-09 0
  0.699102   0.741606 3776.451905 5.336610e-09 0
  0.699535   0.763329 3776.448852 5.496303e-09 0
  0.700633   0.784057 3776.442653 5.654903e-09 0
  0.705229   0.800845 3776.438373 5.813503e-09 0
  0.707720   0.819762 3776.432456 5.972103e-09 0
  0.710713   0.838025 3776.428194 6.130703e-09 0
  0.707676   0.863396 3776.423604 6.289302e-09 0
  0.708244   0.884454 3776.418898 6.447902e-09 0
  0.712672   0.900576 3776.413991 6.606502e-09 0
  0.715840   0.918113 3776.408998 6.765102e-09 0
  0.714930   0.940849 3776.404690 6.923702e-09 0
  0.715885   0.961138 3776.401247 7.082301e-09 0
  0.718739   0.978745 3776.397129 7.240901e-09 0
  0.713692   1.007271 3776.393806 7.399501e-09 0
  0.714247   1.028053 3776.389964 7.558101e-09 0
  0.718808   1.042943 3776.384742 7.716701e-09 0
  0.717248   1.066700 3776.379903 7.875301e-09 0
  0.718568   1.086232 3776.379053 8.033900e-09 0
  0.718964   1.107000 3776.373291 8.192500e-09 0
  0.719189   1.128127 3776.370234 8.351100e-09 0
  0.720040   1.148163 3776.365284 8.509700e-09 0
  0.718532   1.172048 3776.362090 8.668300e-09 0
  0.719856   1.191285 3776.358103 8.826899e-09 0
  0.723816   1.206046 3776.353445 8.985499e-09 0
  0.722907   1.228887 3776.349623 9.144099e-09 0
  0.721672   1.252355 3776.346753 9.302699e-09 0
  0.719664   1.277258 3776.343550 9.461299e-09 0
  0.722024   1.294397 3776.338469 9.619898e-09 0
  0.722437   1.315003 3776.334668 9.778498e-09 0
  0.723265   1.334813 3776.331613 9.937098e-09 0
  0.723757   1.355163 3776.326415 1.009570e-08 0
  0.723360   1.377246 3776.323906 1.025430e-08 0
  0.722833   1.399559 3776.320662 1.041290e-08 0
  0.723699   1.419168 3776.316833 1.057150e-08 0
  0.723948   1.439933 3776.310884 1.073010e-08 0
  0.724988   1.459120 3776.305028 1.088870e-08 0
  0.724738   1.472765 3776.315183 1.098714e-08 0
  0.723595   1.453891 3776.320530 1.082854e-08 0
