# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.727666   1.534379 3776.309257 1.143559e-08 0
  0.726894   1.513971 3776.312932 1.127152e-08 0
  0.727463   1.490764 3776.318059 1.110745e-08 0
  0.724749   1.474246 3776.321566 1.094339e-08 0
  0.725136   1.451368 3776.326043 1.077932e-08 0
  0.724751   1.430036 3776.330879 1.061525e-08 0
  0.725111   1.407027 3776.322591 1.045118e-08 0
  0.723498   1.388231 3776.327029 1.028711e-08 0
  0.723535   1.366019 3776.331964 1.012304e-08 0
  0.723344   1.344235 3776.336133 9.958974e-09 0
  0.721200   1.326020 3776.340050 9.794905e-09 0
  0.721184   1.303839 3776.343702 9.630836e-09 0
  0.719860   1.283974 3776.349299 9.466767e-09 0
  0.720689   1.260277 3776.351491 9.302699e-09 0
  0.719367   1.240324 3776.356217 9.138630e-09 0
  0.719430   1.217952 3776.360436 8.974561e-09 0
  0.718482   1.197264 3776.364490 8.810492e-09 0
  0.718451   1.175018 3776.368108 8.646424e-09 0
  0.717872   1.153653 3776.371699 8.482355e-09 0
  0.717006   1.132705 3776.375349 8.318286e-09 0
  0.715384   1.112878 3776.379215 8.154218e-09 0
  0.715157   1.090834 3776.382935 7.990149e-09 0
  0.714811   1.068949 3776.387350 7.826080e-09 0
  0.713946   1.047802 3776.392307 7.662011e-09 0
  0.713924   1.025403 3776.396209 7.497943e-09 0
  0.711560   1.006294 3776.400529 7.333874e-09 0
  0.711537   0.983810 3776.405305 7.169805e-09 0
  0.709838   0.963593 3776.410334 7.005736e-09 0
  0.708177   0.943236 3776.415190 6.841667e-09 0
  0.707906   0.920967 3776.420038 6.677599e-09 0
  0.706690   0.899890 3776.423933 6.513530e-09 0
  0.705777   0.878349 3776.428986 6.349461e-09 0
  0.703712   0.858161 3776.434027 6.185392e-09 0
  0.701625   0.837878 3776.439097 6.021324e-09 0
  0.701851   0.814794 3776.443526 5.857255e-09 0
  0.699978   0.794085 3776.447985 5.693186e-09 0
  0.700346   0.770791 3776.452926 5.529117e-09 0
  0.699360   0.748744 3776.457394 5.363408e-09 0
  0.695695   0.729399 3776.463672 5.197698e-09 0
  0.693138   0.708763 3776.469352 5.031989e-09 0
  0.686904   0.691547 3776.477761 4.866279e-09 0
  0.681240   0.673528 3776.486442 4.700570e-09 0
  0.673297   0.657454 3776.494974 4.534861e-09 0
  0.653726   0.651951 3776.510456 4.369151e-09 0
  0.614851   0.666092 3776.533242 4.203442e-09 1
  0.577484   0.681463 3776.554888 4.037732e-09 1
  0.538795   0.700763 3776.574032 3.872023e-09 1
  0.500527   0.722149 3776.592630 3.706313e-09 1
  0.462828   0.746274 3776.609504 3.540604e-09 1
  0.426117   0.772807 3776.624614 3.374894e-09 1
  0.391586   0.800127 3776.629798 3.209185e-09 1
  0.358138   0.829396 3776.642993 3.043476e-09 1
  0.323049   0.869681 3776.650184 2.877766e-09 1
  0.294720   0.898389 3776.657690 2.712057e-09 1
  0.266256   0.933707 3776.663295 2.546347e-09 1
  0.238714   0.973688 3776.666775 2.380638e-09 1
  0.211822   1.020928 3776.668788 2.214928e-09 1
  0.189725   1.054505 3776.666029 2.049219e-09 1
  0.168202   1.093278 3776.664360 1.883509e-09 1
  0.147162   1.139479 3776.656283 1.717800e-09 1
  0.128903   1.175389 3776.647746 1.552091e-09 1
  0.109892   1.231461 3776.637186 1.386381e-09 1
  0.094115   1.266020 3776.626249 1.220672e-09 1
  0.077496   1.328335 3776.606409 1.054962e-09 1
  0.063165   1.372183 3776.569342 8.892527e-10 1
  0.050196   1.407117 3776.559408 7.235432e-10 1
  0.037174   1.463126 3776.524565 5.578338e-10 1
  0.025880   1.479094 3776.515321 3.921243e-10 1
  0.014868   1.486053 3776.494930 2.264149e-10 0
  0.009554   1.692881 3776.475474 1.657095e-10 0
  0.009766   1.656600 3776.470058 1.657095e-10 0
