# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.167217  50.095716 1574.448773 3.338252e-08 0
  0.165742  49.818423 1574.643202 3.290563e-08 0
  0.165238  49.246310 1574.821630 3.242874e-08 0
  0.164760  48.663432 1574.931957 3.195184e-08 0
  0.163800  48.216209 1575.188970 3.147495e-08 0
  0.163096  47.692830 1575.206342 3.099806e-08 0
  0.161589  47.390180 1575.622383 3.052117e-08 0
  0.160740  46.902174 1575.772861 3.004427e-08 0
  0.159821  46.423504 1575.858274 2.956738e-08 0
  0.160392  45.509444 1576.119940 2.909049e-08 0
  0.159156  45.111699 1576.346715 2.861359e-08 0
  0.158109  44.655103 1576.477510 2.813670e-08 0
  0.157617  44.034345 1576.655869 2.765981e-08 0
  0.155829  43.771805 1576.832693 2.718291e-08 0
  0.156338  42.865290 1576.852640 2.670602e-08 0
  0.155515  42.320592 1577.049729 2.622913e-08 0
  0.155012  41.685025 1577.280784 2.575223e-08 0
  0.154606  41.020844 1577.496280 2.527534e-08 0
  0.153628  40.505723 1577.453294 2.479845e-08 0
  0.154202  39.576639 1577.632537 2.432155e-08 0
  0.152506  39.234162 1577.656366 2.384466e-08 0
  0.152411  38.471255 1577.833262 2.336777e-08 0
  0.152071  37.769967 1578.020922 2.289087e-08 0
  0.151753  37.062813 1578.074372 2.241398e-08 0
  0.151133  36.422583 1578.152977 2.193709e-08 0
  0.150619  35.749206 1578.368466 2.146019e-08 0
  0.150822  34.909462 1578.509778 2.098330e-08 0
  0.149875  34.332518 1578.597524 2.050641e-08 0
  0.150048  33.491205 1578.839763 2.002951e-08 0
  0.148902  32.948016 1578.994791 1.955262e-08 0
  0.148777  32.170681 1579.166407 1.907573e-08 0
  0.148145  31.503481 1579.155263 1.859883e-08 0
  0.146883  30.954042 1579.382658 1.812194e-08 0
  0.146330  30.256698 1579.489859 1.764505e-08 0
  0.146710  29.360568 1579.664664 1.716816e-08 0
  0.146694  28.548835 1579.809769 1.669126e-08 0
  0.146734  27.727257 1579.883365 1.621437e-08 0
  0.145303  27.171564 1580.111534 1.573748e-08 0
  0.146172  26.194050 1580.261994 1.526058e-08 0
  0.145409  25.503191 1580.527154 1.478369e-08 0
  0.143523  25.002873 1580.817673 1.430680e-08 0
  0.143725  24.142615 1580.939773 1.382990e-08 0
  0.142826  23.453234 1581.148319 1.335301e-08 0
  0.140802  22.939474 1581.371504 1.287612e-08 0
  0.140831  22.091575 1581.416883 1.239922e-08 0
  0.140103  21.336450 1581.768129 1.192233e-08 0
  0.130020  22.080998 1581.983929 1.144544e-08 1
  0.121794  22.594086 1582.130914 1.096854e-08 1
  0.108808  24.192004 1582.269555 1.049165e-08 1
  0.099155  25.339671 1582.439235 1.001476e-08 1
  0.089546  26.726722 1582.483770 9.537864e-09 1
  0.080734  28.155469 1582.733974 9.060971e-09 1
  0.073337  29.371405 1582.726964 8.584078e-09 1
  0.065293  31.154939 1582.863610 8.107184e-09 1
  0.058884  32.516434 1582.779377 7.630291e-09 1
  0.052421  34.242302 1582.774833 7.153398e-09 1
  0.045672  36.678113 1583.016277 6.676505e-09 1
  0.041562  37.430484 1583.030755 6.199612e-09 1
  0.036486  39.354681 1583.258980 5.722718e-09 1
  0.031273  42.092069 1583.094052 5.245825e-09 1
  0.027890  42.906184 1583.234290 4.768932e-09 1
  0.023156  46.505035 1583.602095 4.292039e-09 1
  0.019931  48.019709 1584.206975 3.815146e-09 1
  0.016456  50.902721 1584.472151 3.338252e-09 1
  0.013766  52.145980 1585.111276 2.861359e-09 0
  0.010473  57.092539 1586.266285 2.384466e-09 0
  0.007805  61.251805 1584.894088 1.907573e-09 0
  0.005032  69.941953 1592.022392 1.430680e-09 0
  0.002319  98.894885 1607.478950 9.537864e-10 0
  0.000673 -27.603018 1695.657886 4.768932e-10 0
  0.001604 -37.644855 1712.088798 4.768932e-10 0
