# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.152413  19.701588 1579.528635 1.236532e-08 0
  0.152716  19.381747 1579.564205 1.218867e-08 0
  0.151424  19.262889 1579.658622 1.201202e-08 0
  0.151432  18.978853 1579.746866 1.183537e-08 0
  0.152517  18.563189 1579.778275 1.165873e-08 0
  0.151108  18.451623 1579.864195 1.148208e-08 0
  0.150948  18.187760 1579.905116 1.130543e-08 0
  0.151025  17.894216 1579.957754 1.112878e-08 0
  0.151167  17.592361 1580.073610 1.095214e-08 0
  0.151311  17.293239 1580.138918 1.077549e-08 0
  0.150516  17.099802 1580.186049 1.059884e-08 0
  0.149470  16.932345 1580.242258 1.042219e-08 0
  0.150382  16.544625 1580.277867 1.024555e-08 0
  0.149477  16.357083 1580.359263 1.006890e-08 0
  0.149202  16.100586 1580.382310 9.892252e-09 0
  0.148051  15.934076 1580.499988 9.715605e-09 0
  0.148198  15.630833 1580.511412 9.538958e-09 0
  0.148877  15.270921 1580.560855 9.362310e-09 0
  0.148007  15.070350 1580.637446 9.185663e-09 0
  0.147957  14.785736 1580.702418 9.009016e-09 0
  0.148704  14.423431 1580.735726 8.832368e-09 0
  0.147842  14.215301 1580.853049 8.655721e-09 0
  0.146684  14.036780 1580.910276 8.479074e-09 0
  0.146904  13.723955 1580.957726 8.302426e-09 0
  0.146787  13.440714 1581.072758 8.125779e-09 0
  0.146726  13.155482 1581.137960 7.949131e-09 0
  0.146023  12.925638 1581.171107 7.772484e-09 0
  0.145813  12.648870 1581.255505 7.595837e-09 0
  0.144898  12.433890 1581.282112 7.419189e-09 0
  0.145154  12.112615 1581.426022 7.242543e-09 0
  0.144626  11.863703 1581.473062 7.065895e-09 0
  0.144807  11.549471 1581.606613 6.889247e-09 0
  0.144473  11.280819 1581.703418 6.712599e-09 0
  0.144356  10.993932 1581.767073 6.535952e-09 0
  0.143682  10.746131 1581.853009 6.359305e-09 0
  0.144239  10.407472 1581.931768 6.182658e-09 0
  0.143502  10.162649 1581.988054 6.006010e-09 0
  0.143423   9.869069 1582.046831 5.829363e-09 0
  0.142187   9.652387 1582.127747 5.652716e-09 0
  0.142305   9.342329 1582.220256 5.476068e-09 0
  0.141649   9.084684 1582.255181 5.299421e-09 0
  0.141532   8.787116 1582.346244 5.122774e-09 0
  0.141098   8.511569 1582.399200 4.946126e-09 0
  0.140039   8.269814 1582.445292 4.769479e-09 0
  0.139294   8.005498 1582.508922 4.592831e-09 0
  0.139758   7.671497 1582.581102 4.416184e-09 0
  0.139281   7.390721 1582.628566 4.239537e-09 0
  0.139421   7.073774 1582.715439 4.062889e-09 0
  0.138898   6.790518 1582.815978 3.886242e-09 0
  0.137461   6.548371 1582.928986 3.709595e-09 0
  0.127998   6.684851 1583.157674 3.532947e-09 1
  0.116244   6.999099 1583.346629 3.356300e-09 1
  0.105818   7.287632 1583.512278 3.179652e-09 1
  0.095132   7.663277 1583.591489 3.003005e-09 1
  0.084289   8.140935 1583.666047 2.826358e-09 1
  0.074635   8.618408 1583.765230 2.649710e-09 1
  0.065330   9.190657 1583.847594 2.473063e-09 1
  0.056767   9.823753 1583.848574 2.296416e-09 1
  0.049636  10.369629 1583.915194 2.119768e-09 1
  0.042634  11.067727 1583.935016 1.943121e-09 1
  0.036367  11.795558 1583.921825 1.766474e-09 1
  0.030763  12.546544 1584.053501 1.589826e-09 1
  0.025383  13.519472 1584.107826 1.413179e-09 1
  0.020846  14.395795 1584.347766 1.236532e-09 1
  0.017285  14.889278 1584.435029 1.059884e-09 1
  0.012465  17.200788 1584.192324 8.832369e-10 0
  0.010555  16.172037 1585.007530 7.065895e-10 0
  0.006427  19.979046 1585.684852 5.299421e-10 0
  0.004263  19.848840 1587.371174 3.532947e-10 0
  0.001251  20.526741 1601.105486 1.766474e-10 0
  0.001526 -24.934969 1607.934499 1.766474e-10 0
