# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.272896 200.602956 1581.795076 1.015257e-07 0
  0.271947 198.420657 1582.113499 1.000754e-07 0
  0.271169 196.108141 1582.257382 9.862501e-08 0
  0.270722 193.548999 1581.931170 9.717465e-08 0
  0.270090 191.096319 1582.110959 9.572428e-08 0
  0.269088 188.900828 1582.251416 9.427392e-08 0
  0.267934 186.798371 1582.220088 9.282354e-08 0
  0.266537 184.834661 1582.459305 9.137317e-08 0
  0.264738 183.134135 1582.722893 8.992281e-08 0
  0.263809 180.807469 1583.141307 8.847244e-08 0
  0.261873 179.157153 1583.533513 8.702207e-08 0
  0.259720 177.629216 1583.935097 8.557170e-08 0
  0.258579 175.387674 1584.317401 8.412133e-08 0
  0.257589 173.015859 1584.869461 8.267097e-08 0
  0.258154 169.637441 1584.500182 8.122060e-08 0
  0.258429 166.425014 1584.268971 7.977023e-08 0
  0.257682 163.851991 1584.523624 7.831986e-08 0
  0.256257 161.697215 1585.003978 7.686950e-08 0
  0.255061 159.394143 1585.336712 7.541913e-08 0
  0.255057 156.341791 1585.370419 7.396876e-08 0
  0.254352 153.693360 1585.501281 7.251839e-08 0
  0.253692 151.009005 1585.614239 7.106802e-08 0
  0.253408 148.098719 1585.536602 6.961766e-08 0
  0.252373 145.602684 1585.509655 6.816729e-08 0
  0.252201 142.609955 1585.241740 6.671692e-08 0
  0.251819 139.713019 1585.084679 6.526655e-08 0
  0.249518 137.830383 1585.515022 6.381619e-08 0
  0.248479 135.263038 1585.842089 6.236582e-08 0
  0.247264 132.766374 1586.109445 6.091545e-08 0
  0.244516 131.043002 1586.594274 5.946508e-08 0
  0.242034 129.148740 1587.149868 5.801471e-08 0
  0.239227 127.414118 1587.433986 5.656435e-08 0
  0.236504 125.574855 1587.702858 5.511398e-08 0
  0.231918 124.673100 1588.145389 5.366361e-08 0
  0.225981 124.502576 1588.414188 5.221324e-08 0
  0.221325 123.558771 1589.066494 5.076287e-08 0
  0.215979 123.023148 1589.404035 4.931251e-08 0
  0.212913 121.141404 1589.480814 4.786214e-08 0
  0.209293 119.495655 1589.624395 4.641177e-08 0
  0.204990 118.184951 1589.825610 4.496140e-08 0
  0.201204 116.520334 1590.044839 4.351103e-08 0
  0.196236 115.483442 1590.295547 4.206067e-08 0
  0.182164 120.129907 1590.431821 4.061030e-08 1
  0.166753 126.561164 1590.472194 3.915993e-08 1
  0.153229 132.619591 1590.803896 3.770956e-08 1
  0.140500 139.106744 1590.713799 3.625920e-08 1
  0.128778 145.679771 1591.092090 3.480883e-08 1
  0.117294 153.316271 1590.954981 3.335846e-08 1
  0.107276 160.342445 1591.055534 3.190809e-08 1
  0.098356 166.953889 1590.860738 3.045772e-08 1
  0.090038 173.658571 1591.628776 2.900736e-08 1
  0.081926 181.360456 1591.366195 2.755699e-08 1
  0.074946 187.816220 1591.346068 2.610662e-08 1
  0.068465 194.173532 1591.573633 2.465625e-08 1
  0.062433 200.397670 1592.330807 2.320588e-08 1
  0.056862 206.306346 1591.934892 2.175552e-08 1
  0.051450 212.795795 1592.533226 2.030515e-08 1
  0.046151 220.294041 1592.898683 1.885478e-08 1
  0.041620 225.487209 1593.446009 1.740441e-08 1
  0.037111 231.789192 1592.045842 1.595405e-08 1
  0.032932 237.470685 1593.716609 1.450368e-08 1
  0.029254 240.596071 1593.350773 1.305331e-08 1
  0.025139 248.879240 1594.805929 1.160294e-08 1
  0.021135 259.013401 1596.834201 1.015257e-08 1
  0.017359 270.256232 1595.594457 8.702207e-09 1
  0.014576 268.231247 1600.084658 7.251839e-09 1
  0.010985 284.740410 1599.973365 5.801471e-09 1
  0.008397 279.259213 1607.470805 4.351104e-09 0
  0.004845 322.350210 1618.625568 2.900736e-09 0
  0.001999 390.606164 1612.225087 1.450368e-09 0
  0.002172 358.150382 1641.607712 1.450368e-09 0
