# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.001947 215.094710 1642.424411 8.569858e-10 0
  0.003443 233.993849 1577.957701 1.713972e-09 0
  0.008371 159.565229 1601.522802 2.570957e-09 0
  0.011191 164.689260 1596.098217 3.427943e-09 1
  0.014703 157.021520 1593.846994 4.284929e-09 1
  0.018608 149.019904 1594.148932 5.141915e-09 1
  0.022270 145.268043 1594.410078 5.998901e-09 1
  0.026019 142.062528 1593.290496 6.855887e-09 1
  0.029967 138.744314 1591.800163 7.712872e-09 1
  0.034402 134.344274 1591.932296 8.569858e-09 1
  0.039289 129.399526 1592.090066 9.426844e-09 1
  0.043949 126.193292 1592.690239 1.028383e-08 1
  0.049675 120.939246 1591.983762 1.114082e-08 1
  0.054626 118.449541 1591.881031 1.199780e-08 1
  0.060712 114.186657 1591.592521 1.285479e-08 1
  0.066932 110.482042 1591.352520 1.371177e-08 1
  0.074439 105.549696 1591.386390 1.456876e-08 1
  0.081836 101.655839 1591.378092 1.542574e-08 1
  0.089727  97.867983 1591.203081 1.628273e-08 1
  0.098676  93.673941 1591.203382 1.713972e-08 1
  0.108399  89.535815 1591.136753 1.799670e-08 1
  0.119432  85.132187 1591.142411 1.885369e-08 1
  0.131618  80.763412 1590.959482 1.971067e-08 1
  0.144047  77.000707 1590.904942 2.056766e-08 1
  0.157906  73.168182 1590.860855 2.142465e-08 1
  0.173000  69.456692 1590.722976 2.228163e-08 1
  0.188697  66.129216 1590.498389 2.313862e-08 1
  0.198437  65.211878 1590.279954 2.399560e-08 0
  0.201927  66.372154 1590.127893 2.485259e-08 0
  0.204160  67.909695 1589.995568 2.570958e-08 0
  0.207017  69.206687 1589.789265 2.656656e-08 0
  0.208845  70.809633 1589.778097 2.742355e-08 0
  0.211553  72.091331 1589.634014 2.828053e-08 0
  0.213556  73.577835 1589.565238 2.913752e-08 0
  0.215096  75.200062 1589.496831 2.999450e-08 0
  0.217038  76.658539 1589.342846 3.085149e-08 0
  0.219628  77.860164 1589.087031 3.170848e-08 0
  0.222330  78.992028 1588.905184 3.256546e-08 0
  0.226092  79.722682 1588.677354 3.342245e-08 0
  0.228734  80.822376 1588.433258 3.427943e-08 0
  0.233665  81.095673 1588.058880 3.513642e-08 0
  0.235420  82.452082 1587.938902 3.599340e-08 0
  0.237722  83.600260 1587.432180 3.685039e-08 0
  0.240193  84.659842 1587.454643 3.770738e-08 0
  0.242090  85.909813 1587.168995 3.856436e-08 0
  0.243477  87.318225 1586.945273 3.942135e-08 0
  0.244811  88.730857 1586.618614 4.027833e-08 0
  0.246822  89.880298 1586.367118 4.113532e-08 0
  0.248404  91.168231 1585.852497 4.199230e-08 0
  0.249923  92.464139 1585.512687 4.284929e-08 0
  0.250625  94.048617 1585.313081 4.370628e-08 0
  0.251154  95.689974 1585.243891 4.456326e-08 0
  0.251987  97.208511 1585.090983 4.542025e-08 0
  0.253158  98.584860 1584.776242 4.627723e-08 0
  0.254249  99.979722 1584.613267 4.713422e-08 0
  0.255357 101.355697 1584.432754 4.799121e-08 0
  0.254984 103.313851 1584.579686 4.884819e-08 0
  0.255092 105.081939 1584.756914 4.970518e-08 0
  0.255256 106.827571 1584.700897 5.056217e-08 0
  0.255202 108.660032 1584.839919 5.141915e-08 0
  0.255582 110.308072 1584.850954 5.227613e-08 0
  0.256353 111.778964 1584.940209 5.313312e-08 0
  0.256103 113.693091 1584.968271 5.399011e-08 0
  0.256355 115.384458 1584.863450 5.484709e-08 0
  0.256994 116.896024 1584.810663 5.570408e-08 0
  0.257577 118.424930 1584.646723 5.656106e-08 0
  0.257678 120.171539 1584.400625 5.741805e-08 0
  0.258609 121.526593 1584.273645 5.827504e-08 0
  0.259101 123.079787 1584.206156 5.913202e-08 0
  0.259385 124.724997 1583.927576 5.998901e-08 0
  0.259046 123.106645 1584.129301 5.913202e-08 0
