# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.001329  90.615899 1602.660324 2.225866e-10 0
  0.003831  61.311148 1596.039300 4.451732e-10 0
  0.007256  49.845101 1596.127946 6.677599e-10 0
  0.010517  45.686650 1594.186121 8.903465e-10 1
  0.013754  43.828998 1593.982114 1.112933e-09 1
  0.017844  40.539383 1593.709196 1.335520e-09 1
  0.020833  40.509668 1593.403610 1.558106e-09 1
  0.024292  39.701833 1593.695753 1.780693e-09 1
  0.028370  38.245871 1593.399952 2.003280e-09 1
  0.032171  37.478969 1593.385674 2.225866e-09 1
  0.036777  36.060435 1593.129556 2.448453e-09 1
  0.041363  34.979390 1593.000461 2.671039e-09 1
  0.046564  33.657128 1593.221013 2.893626e-09 1
  0.051653  32.679103 1593.054749 3.116213e-09 1
  0.057074  31.687790 1593.074307 3.338799e-09 1
  0.063323  30.465374 1593.023727 3.561386e-09 1
  0.069819  29.357518 1592.986005 3.783973e-09 1
  0.077182  28.119262 1592.909898 4.006559e-09 1
  0.084467  27.121144 1592.882567 4.229146e-09 1
  0.092915  25.953113 1592.825790 4.451732e-09 1
  0.102460  24.712160 1592.774431 4.674319e-09 1
  0.111615  23.765512 1592.727177 4.896906e-09 1
  0.122019  22.727171 1592.676373 5.119492e-09 1
  0.133128  21.736505 1592.607039 5.342079e-09 1
  0.145209  20.758420 1592.534040 5.564665e-09 1
  0.157581  19.893731 1592.477404 5.787252e-09 1
  0.169975  19.152476 1592.390197 6.009839e-09 1
  0.183233  18.424713 1592.294073 6.232425e-09 1
  0.195880  17.850321 1592.153607 6.455012e-09 0
  0.199283  18.150812 1592.102628 6.677599e-09 0
  0.200538  18.638481 1592.039139 6.900185e-09 0
  0.201205  19.174951 1592.058549 7.122772e-09 0
  0.202006  19.696796 1592.002532 7.345358e-09 0
  0.202861  20.208168 1591.910364 7.567945e-09 0
  0.204498  20.635817 1591.873895 7.790532e-09 0
  0.204801  21.193883 1591.854046 8.013118e-09 0
  0.205620  21.695787 1591.836535 8.235705e-09 0
  0.205860  22.256318 1591.812617 8.458291e-09 0
  0.206990  22.717589 1591.746994 8.680878e-09 0
  0.207834  23.205395 1591.699480 8.903465e-09 0
  0.208266  23.735777 1591.692934 9.126051e-09 0
  0.209124  24.215174 1591.661287 9.348639e-09 0
  0.210048  24.682832 1591.615271 9.571225e-09 0
  0.210298  25.226714 1591.578161 9.793811e-09 0
  0.211332  25.673857 1591.543583 1.001640e-08 0
  0.211733  26.194819 1591.489913 1.023898e-08 0
  0.212013  26.728123 1591.510436 1.046157e-08 0
  0.212648  27.216064 1591.463298 1.068416e-08 0
  0.213075  27.727104 1591.450182 1.090674e-08 0
  0.214009  28.169639 1591.422693 1.112933e-08 0
  0.215351  28.554217 1591.345352 1.135192e-08 0
  0.215647  29.073851 1591.330768 1.157450e-08 0
  0.216032  29.580250 1591.309030 1.179709e-08 0
  0.216667  30.050230 1591.251823 1.201968e-08 0
  0.216953  30.565723 1591.276965 1.224226e-08 0
  0.217699  31.015307 1591.261024 1.246485e-08 0
  0.218250  31.489332 1591.249679 1.268744e-08 0
  0.218936  31.941495 1591.228758 1.291002e-08 0
  0.219350  32.431118 1591.164451 1.313261e-08 0
  0.220192  32.854497 1591.132874 1.335520e-08 0
  0.220651  33.332683 1591.069036 1.357778e-08 0
  0.221374  33.768537 1591.029488 1.380037e-08 0
  0.221912  34.230037 1590.966647 1.402296e-08 0
  0.222532  34.676396 1590.933492 1.424554e-08 0
  0.223452  35.073327 1590.868159 1.446813e-08 0
  0.224054  35.517113 1590.797091 1.469072e-08 0
  0.224863  35.925565 1590.753706 1.491330e-08 0
  0.225624  36.338810 1590.699471 1.513589e-08 0
  0.226418  36.743861 1590.637336 1.535848e-08 0
  0.227385  37.117768 1590.544357 1.558106e-08 0
  0.227042  37.173690 1590.557063 1.558106e-08 0
