# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.000746  78.715835 1604.912352 1.099261e-10 0
  0.002057  40.611646 1586.025855 2.198521e-10 0
  0.006267  18.238939 1595.373147 3.297782e-10 0
  0.009411  25.080098 1594.458204 4.397043e-10 0
  0.012860  22.994312 1593.961558 5.496303e-10 1
  0.015777  22.505156 1594.150006 6.595564e-10 1
  0.018915  21.864234 1593.475773 7.694825e-10 1
  0.022616  20.933374 1593.624077 8.794086e-10 1
  0.025981  20.502172 1593.513386 9.893346e-10 1
  0.029705  19.924170 1593.395054 1.099261e-09 1
  0.033743  19.295167 1593.398912 1.209187e-09 1
  0.037642  18.868692 1593.373366 1.319113e-09 1
  0.041895  18.366252 1593.322291 1.429039e-09 1
  0.046650  17.762207 1593.365938 1.538965e-09 1
  0.051441  17.258670 1593.279920 1.648891e-09 1
  0.056383  16.795998 1593.288729 1.758817e-09 1
  0.062979  15.976599 1593.233682 1.868743e-09 1
  0.068614  15.527234 1593.243421 1.978669e-09 1
  0.075296  14.935339 1593.236491 2.088595e-09 1
  0.081523  14.520423 1593.252476 2.198521e-09 1
  0.089233  13.929259 1593.239673 2.308448e-09 1
  0.097439  13.363390 1593.167797 2.418374e-09 1
  0.106238  12.814060 1593.144138 2.528300e-09 1
  0.115336  12.316346 1593.098172 2.638226e-09 1
  0.125447  11.795533 1593.075313 2.748152e-09 1
  0.135112  11.389666 1593.021777 2.858078e-09 1
  0.146106  10.937735 1592.967513 2.968004e-09 1
  0.157187  10.543346 1592.929331 3.077930e-09 1
  0.167931  10.221188 1592.881005 3.187856e-09 1
  0.179076   9.915291 1592.813665 3.297782e-09 1
  0.190443   9.633965 1592.733770 3.407708e-09 1
  0.197826   9.573308 1592.643124 3.517634e-09 0
  0.199956   9.768229 1592.614680 3.627560e-09 0
  0.200553  10.034283 1592.588708 3.737486e-09 0
  0.200686  10.322569 1592.570914 3.847412e-09 0
  0.201077  10.596813 1592.561477 3.957338e-09 0
  0.201199  10.884523 1592.555212 4.067265e-09 0
  0.201471  11.163699 1592.537683 4.177191e-09 0
  0.202448  11.402165 1592.515132 4.287117e-09 0
  0.203105  11.656667 1592.474214 4.397043e-09 0
  0.204039  11.893387 1592.432703 4.506969e-09 0
  0.204240  12.171491 1592.414928 4.616895e-09 0
  0.204804  12.427003 1592.397230 4.726821e-09 0
  0.205176  12.692985 1592.371574 4.836747e-09 0
  0.205411  12.966586 1592.349762 4.946673e-09 0
  0.205967  13.218856 1592.350871 5.056599e-09 0
  0.205953  13.507173 1592.338339 5.166525e-09 0
  0.206566  13.753682 1592.317403 5.276451e-09 0
  0.206810  14.023605 1592.304293 5.386377e-09 0
  0.207307  14.275542 1592.284431 5.496303e-09 0
  0.208001  14.512399 1592.234545 5.606230e-09 0
  0.207822  14.809766 1592.219536 5.716156e-09 0
  0.208890  15.017413 1592.183809 5.826082e-09 0
  0.209381  15.264825 1592.172512 5.936008e-09 0
  0.209486  15.539716 1592.158987 6.045934e-09 0
  0.209538  15.818367 1592.134143 6.155860e-09 0
  0.210369  16.037234 1592.120297 6.265786e-09 0
  0.210635  16.297968 1592.105582 6.375712e-09 0
  0.210938  16.555192 1592.092646 6.485638e-09 0
  0.211345  16.803321 1592.057558 6.595564e-09 0
  0.211380  17.080559 1592.041483 6.705490e-09 0
  0.212082  17.303138 1592.020219 6.815416e-09 0
  0.212099  17.580789 1591.989695 6.925342e-09 0
  0.212770  17.803497 1591.979608 7.035268e-09 0
  0.212624  18.094169 1591.962614 7.145195e-09 0
  0.213198  18.322928 1591.965654 7.255121e-09 0
  0.213618  18.564077 1591.946761 7.365047e-09 0
  0.214086  18.799919 1591.939117 7.474973e-09 0
  0.214314  19.056154 1591.926976 7.584898e-09 0
  0.214815  19.287238 1591.891706 7.694824e-09 0
  0.214666  19.300565 1591.901291 7.694824e-09 0
