# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.238983  47.620451 1589.195455 2.105549e-08 0
  0.238135  47.106602 1589.294500 2.075470e-08 0
  0.237078  46.630460 1589.433821 2.045391e-08 0
  0.235373  46.278009 1589.528152 2.015311e-08 0
  0.234167  45.821454 1589.660747 1.985232e-08 0
  0.233086  45.337389 1589.696734 1.955153e-08 0
  0.231614  44.923155 1589.785922 1.925073e-08 0
  0.231058  44.327960 1589.844626 1.894994e-08 0
  0.229677  43.886271 1589.927763 1.864915e-08 0
  0.229240  43.260756 1590.008083 1.834836e-08 0
  0.227852  42.810153 1590.132396 1.804756e-08 0
  0.226221  42.400746 1590.216275 1.774677e-08 0
  0.224980  41.910719 1590.367228 1.744598e-08 0
  0.223630  41.437944 1590.438793 1.714519e-08 0
  0.223066  40.813299 1590.547903 1.684439e-08 0
  0.221827  40.309454 1590.576106 1.654360e-08 0
  0.221721  39.595212 1590.624335 1.624281e-08 0
  0.219928  39.177827 1590.729024 1.594201e-08 0
  0.219210  38.565211 1590.791605 1.564122e-08 0
  0.218518  37.943132 1590.864704 1.534043e-08 0
  0.217798  37.322034 1590.934907 1.503964e-08 0
  0.217403  36.642653 1590.962903 1.473884e-08 0
  0.216416  36.058622 1590.972567 1.443805e-08 0
  0.216000  35.375227 1590.990169 1.413726e-08 0
  0.215108  34.766091 1591.007822 1.383647e-08 0
  0.214846  34.051772 1591.024816 1.353567e-08 0
  0.213769  33.461604 1591.114956 1.323488e-08 0
  0.212626  32.877333 1591.173458 1.293409e-08 0
  0.211369  32.304010 1591.217234 1.263329e-08 0
  0.210860  31.611291 1591.234147 1.233250e-08 0
  0.210033  30.961383 1591.266397 1.203171e-08 0
  0.209495  30.265045 1591.283494 1.173092e-08 0
  0.208391  29.644882 1591.320446 1.143012e-08 0
  0.207832  28.942249 1591.359674 1.112933e-08 0
  0.206919  28.283960 1591.412333 1.082854e-08 0
  0.205967  27.625521 1591.454939 1.052775e-08 0
  0.204789  26.990477 1591.502250 1.022695e-08 0
  0.204113  26.283495 1591.537170 9.926161e-09 0
  0.202660  25.668418 1591.625440 9.625367e-09 0
  0.201332  25.030133 1591.713735 9.324575e-09 0
  0.200212  24.359587 1591.741936 9.023782e-09 0
  0.198449  23.756454 1591.784795 8.722989e-09 0
  0.189441  24.024379 1591.939299 8.422196e-09 1
  0.175054  25.072517 1592.042311 8.121404e-09 1
  0.162015  26.086447 1592.170483 7.820610e-09 1
  0.148781  27.315714 1592.263793 7.519818e-09 1
  0.136215  28.643945 1592.289020 7.219026e-09 1
  0.125281  29.845118 1592.373718 6.918233e-09 1
  0.113947  31.385947 1592.510644 6.617440e-09 1
  0.103961  32.840138 1592.499878 6.316647e-09 1
  0.094646  34.353601 1592.565821 6.015855e-09 1
  0.085683  36.050298 1592.607417 5.715062e-09 1
  0.078460  37.297289 1592.648246 5.414269e-09 1
  0.071100  38.871110 1592.725112 5.113476e-09 1
  0.064269  40.472757 1592.830844 4.812684e-09 1
  0.058459  41.715263 1592.860282 4.511891e-09 1
  0.052059  43.720349 1592.931700 4.211098e-09 1
  0.047150  44.824599 1593.031330 3.910305e-09 1
  0.042216  46.211907 1592.849456 3.609513e-09 1
  0.037242  48.020293 1592.886433 3.308720e-09 1
  0.032463  50.077772 1593.133112 3.007927e-09 1
  0.028958  50.529198 1593.123023 2.707135e-09 1
  0.024567  52.942743 1593.090117 2.406342e-09 1
  0.021404  53.149703 1593.856891 2.105549e-09 1
  0.017268  56.488610 1593.843985 1.804756e-09 1
  0.014118  57.573140 1594.350643 1.503964e-09 1
  0.010539  61.667115 1595.529169 1.203171e-09 1
  0.007497  65.046236 1596.189933 9.023782e-10 0
  0.004909  66.086243 1598.568669 6.015855e-10 0
  0.001374 112.493897 1616.963986 3.007927e-10 0
  0.000840 179.028819 1581.709170 3.007927e-10 0
