# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.016371  14.075099 1653.676072 2.832921e-09 0
  0.033611  13.527197 1654.804327 5.665841e-09 0
  0.054436  12.699504 1655.043967 8.498762e-09 1
  0.075057  12.287754 1655.113282 1.133168e-08 1
  0.095065  12.126927 1655.178829 1.416460e-08 1
  0.117213  11.802016 1655.261161 1.699752e-08 1
  0.140297  11.504978 1655.265717 1.983044e-08 1
  0.163878  11.256537 1655.275409 2.266337e-08 1
  0.189171  10.970230 1655.301465 2.549629e-08 1
  0.216206  10.665233 1655.299689 2.832920e-08 1
  0.244657  10.367420 1655.306185 3.116213e-08 1
  0.275373  10.048410 1655.306933 3.399505e-08 1
  0.308669   9.711507 1655.311230 3.682797e-08 1
  0.343929   9.386356 1655.308505 3.966089e-08 1
  0.382016   9.053873 1655.330122 4.249381e-08 1
  0.423828   8.705022 1655.319650 4.532673e-08 1
  0.468007   8.375906 1655.322096 4.815965e-08 1
  0.517687   8.017578 1655.316108 5.099257e-08 1
  0.571931   7.660336 1655.311210 5.382549e-08 1
  0.630366   7.316040 1655.299800 5.665841e-08 1
  0.696140   6.956032 1655.281697 5.949133e-08 1
  0.767758   6.607502 1655.264622 6.232425e-08 1
  0.846959   6.261868 1655.244630 6.515717e-08 1
  0.933326   5.929424 1655.217560 6.799009e-08 1
  1.028133   5.606890 1655.187971 7.082301e-08 1
  1.122111   5.342718 1655.153935 7.365594e-08 1
  1.188828   5.236859 1655.121877 7.648886e-08 0
  1.211824   5.327882 1655.100422 7.932178e-08 0
  1.234059   5.418727 1655.076830 8.215470e-08 0
  1.244289   5.559526 1655.057973 8.498762e-08 0
  1.255038   5.695647 1655.039379 8.782054e-08 0
  1.263252   5.841124 1655.016716 9.065346e-08 0
  1.272554   5.979663 1655.001477 9.348638e-08 0
  1.281618   6.117274 1654.979919 9.631930e-08 0
  1.290154   6.255548 1654.962725 9.915222e-08 0
  1.295606   6.407190 1654.942053 1.019851e-07 0
  1.302771   6.548962 1654.924618 1.048181e-07 0
  1.310028   6.688684 1654.902336 1.076510e-07 0
  1.314585   6.772530 1654.888552 1.093792e-07 0
  1.306541   6.637377 1654.909523 1.065463e-07 0
