# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.011354  20.132955 1657.750243 2.189224e-09 0
  0.023409  19.310544 1659.266628 4.378448e-09 1
  0.037205  18.432553 1659.735041 6.567672e-09 1
  0.051337  17.829533 1659.907163 8.756897e-09 1
  0.066006  17.333717 1660.076929 1.094612e-08 1
  0.080833  16.988906 1660.062092 1.313534e-08 1
  0.097094  16.500492 1660.108521 1.532457e-08 1
  0.113765  16.094274 1660.146258 1.751379e-08 1
  0.131568  15.656545 1660.121655 1.970302e-08 1
  0.150326  15.225339 1660.128749 2.189224e-08 1
  0.171027  14.720643 1660.142817 2.408146e-08 1
  0.192930  14.235831 1660.126383 2.627069e-08 1
  0.217687  13.668042 1660.144095 2.845991e-08 1
  0.244190  13.122078 1660.117495 3.064914e-08 1
  0.273034  12.574028 1660.119268 3.283836e-08 1
  0.308360  11.875762 1660.118821 3.502759e-08 1
  0.345222  11.270743 1660.105926 3.721681e-08 1
  0.384851  10.704792 1660.109437 3.940603e-08 1
  0.428016  10.159986 1660.105885 4.159526e-08 1
  0.478195   9.572488 1660.101161 4.378448e-08 1
  0.533860   9.003058 1660.101968 4.597371e-08 1
  0.594590   8.468517 1660.084260 4.816293e-08 1
  0.663241   7.937027 1660.056165 5.035215e-08 1
  0.737021   7.452854 1660.011139 5.254138e-08 1
  0.784116   7.296939 1659.957645 5.473060e-08 0
  0.799571   7.442175 1659.906189 5.691983e-08 0
  0.810000   7.629081 1659.864769 5.910905e-08 0
  0.839755   7.630049 1659.773781 6.129828e-08 0
  0.846174   7.843906 1659.732703 6.348750e-08 0
  0.851258   8.066029 1659.700664 6.567672e-08 0
  0.856369   8.285148 1659.667625 6.786595e-08 0
  0.859702   8.519237 1659.631615 7.005517e-08 0
  0.863563   8.746222 1659.599303 7.224440e-08 0
  0.869088   8.953958 1659.564415 7.443362e-08 0
  0.874346   9.161868 1659.528350 7.662285e-08 0
  0.878954   9.374224 1659.490700 7.881207e-08 0
  0.885741   9.560745 1659.446804 8.100129e-08 0
  0.891892   9.751452 1659.404749 8.319052e-08 0
  0.896910   9.952122 1659.367415 8.537974e-08 0
  0.903097  10.137328 1659.323531 8.756896e-08 0
  0.909891  10.313245 1659.288458 8.975819e-08 0
  0.914847  10.507574 1659.257002 9.194741e-08 0
  0.918682  10.712785 1659.216151 9.413664e-08 0
  0.922806  10.912966 1659.179124 9.632586e-08 0
  0.926612  11.115159 1659.143651 9.851509e-08 0
  0.930993  11.308666 1659.104238 1.007043e-07 0
  0.934518  11.510948 1659.066907 1.028935e-07 0
  0.938152  11.710328 1659.031233 1.050828e-07 0
  0.942120  11.903947 1658.995771 1.072720e-07 0
  0.945732  12.091431 1658.960404 1.093792e-07 0
  0.942267  11.892505 1658.994759 1.071900e-07 0
