# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.881783   4.474624 1659.766025 3.805302e-08 0
  0.880714   4.415986 1659.773632 3.750940e-08 0
  0.879516   4.357881 1659.783599 3.696579e-08 0
  0.877297   4.304697 1659.790474 3.642217e-08 0
  0.876105   4.246207 1659.797950 3.587856e-08 0
  0.876038   4.182176 1659.806315 3.533494e-08 0
  0.873963   4.127622 1659.813652 3.479133e-08 0
  0.872753   4.068758 1659.821143 3.424771e-08 0
  0.870774   4.013266 1659.829109 3.370410e-08 0
  0.869965   3.952192 1659.838220 3.316048e-08 0
  0.868729   3.892946 1659.845985 3.261687e-08 0
  0.867335   3.834236 1659.852293 3.207326e-08 0
  0.867196   3.769856 1659.858030 3.152964e-08 0
  0.866299   3.708689 1659.864409 3.098603e-08 0
  0.865552   3.646721 1659.873976 3.044241e-08 0
  0.864415   3.586333 1659.882041 2.989880e-08 0
  0.862596   3.528544 1659.890273 2.935518e-08 0
  0.861621   3.467092 1659.899916 2.881157e-08 0
  0.860092   3.407716 1659.910001 2.826795e-08 0
  0.859255   3.345484 1659.916967 2.772434e-08 0
  0.858222   3.283773 1659.927314 2.718072e-08 0
  0.857040   3.222577 1659.935296 2.663711e-08 0
  0.855592   3.162131 1659.944242 2.609350e-08 0
  0.853487   3.103884 1659.953271 2.554988e-08 0
  0.853095   3.039271 1659.960325 2.500627e-08 0
  0.851530   2.978645 1659.968391 2.446265e-08 0
  0.850082   2.917418 1659.975908 2.391904e-08 0
  0.849312   2.853688 1659.983933 2.337542e-08 0
  0.848699   2.789338 1659.991596 2.283181e-08 0
  0.847970   2.725259 1659.999411 2.228819e-08 0
  0.845527   2.666443 1660.008589 2.174458e-08 0
  0.844275   2.603605 1660.019023 2.120097e-08 0
  0.842455   2.542365 1660.027369 2.065735e-08 0
  0.840619   2.480820 1660.037647 2.011374e-08 0
  0.837820   2.421841 1660.047419 1.957012e-08 0
  0.833862   2.365681 1660.059474 1.902651e-08 0
  0.805272   2.377182 1660.112222 1.848289e-08 0
  0.802143   2.318635 1660.125703 1.793928e-08 0
  0.794500   2.269976 1660.140200 1.739566e-08 0
  0.788149   2.216768 1660.153874 1.685205e-08 0
  0.785083   2.153647 1660.166967 1.630844e-08 0
  0.772588   2.115334 1660.185213 1.576482e-08 0
  0.737971   2.137771 1660.212172 1.522121e-08 1
  0.683657   2.224962 1660.244101 1.467759e-08 1
  0.629195   2.328456 1660.269797 1.413398e-08 1
  0.575397   2.448550 1660.289993 1.359036e-08 1
  0.524677   2.578055 1660.305366 1.304675e-08 1
  0.479546   2.703265 1660.317254 1.250313e-08 1
  0.436201   2.842777 1660.324722 1.195952e-08 1
  0.396011   2.988981 1660.330746 1.141590e-08 1
  0.355488   3.171202 1660.331749 1.087229e-08 1
  0.322318   3.322673 1660.333805 1.032868e-08 1
  0.292017   3.474429 1660.334552 9.785060e-09 1
  0.264263   3.626047 1660.334303 9.241446e-09 1
  0.238881   3.775374 1660.331623 8.697832e-09 1
  0.215628   3.921101 1660.327217 8.154218e-09 1
  0.193698   4.074038 1660.324931 7.610603e-09 1
  0.173783   4.216564 1660.316026 7.066988e-09 1
  0.155318   4.354921 1660.310223 6.523374e-09 1
  0.137960   4.494267 1660.298577 5.979759e-09 1
  0.122854   4.588049 1660.300809 5.436145e-09 1
  0.107190   4.732686 1660.288799 4.892530e-09 1
  0.092665   4.866257 1660.274602 4.348916e-09 1
  0.079345   4.972798 1660.261066 3.805302e-09 1
  0.066924   5.053360 1660.238044 3.261687e-09 1
  0.054365   5.182826 1660.173775 2.718073e-09 1
  0.042140   5.350318 1660.155082 2.174458e-09 1
  0.031338   5.391729 1660.039927 1.630844e-09 1
  0.020208   5.564090 1659.828926 1.087229e-09 1
  0.009233   5.949615 1659.131301 5.436145e-10 0
  0.008106   6.948164 1659.238371 5.436145e-10 0
