# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.921115  12.090808 1659.132488 1.067196e-07 0
  0.916281  11.851509 1659.183497 1.040601e-07 0
  0.910312  11.624545 1659.225527 1.014005e-07 0
  0.902566  11.416788 1659.266897 9.874096e-08 0
  0.895409  11.197982 1659.310659 9.608141e-08 0
  0.887284  10.987117 1659.372748 9.342184e-08 0
  0.880327  10.759112 1659.419863 9.076229e-08 0
  0.873408  10.526286 1659.475007 8.810274e-08 0
  0.867533  10.278033 1659.516259 8.544318e-08 0
  0.861284  10.030281 1659.559012 8.278363e-08 0
  0.857072   9.755856 1659.596290 8.012407e-08 0
  0.851412   9.494444 1659.641845 7.746452e-08 0
  0.846033   9.226778 1659.685323 7.480496e-08 0
  0.836676   8.997792 1659.740783 7.214541e-08 0
  0.804648   9.008777 1659.843664 6.948585e-08 0
  0.791082   8.814561 1659.901749 6.682630e-08 0
  0.755312   8.864421 1659.965673 6.416675e-08 1
  0.682654   9.401829 1660.023856 6.150719e-08 1
  0.611970  10.034927 1660.067116 5.884764e-08 1
  0.548585  10.688811 1660.101965 5.618808e-08 1
  0.491459  11.366771 1660.128963 5.352853e-08 1
  0.440037  12.064437 1660.152001 5.086897e-08 1
  0.393823  12.775542 1660.169690 4.820942e-08 1
  0.353612  13.443355 1660.190221 4.554986e-08 1
  0.315766  14.175894 1660.191239 4.289031e-08 1
  0.283430  14.813713 1660.208101 4.023075e-08 1
  0.254232  15.423372 1660.218399 3.757120e-08 1
  0.226065  16.117302 1660.229705 3.491165e-08 1
  0.199389  16.881713 1660.218451 3.225209e-08 1
  0.175774  17.570387 1660.238198 2.959253e-08 1
  0.154662  18.174496 1660.227120 2.693298e-08 1
  0.136243  18.594185 1660.207702 2.427343e-08 1
  0.117599  19.181623 1660.216258 2.161387e-08 1
  0.100654  19.653416 1660.166052 1.895432e-08 1
  0.084374  20.155644 1660.099461 1.629476e-08 1
  0.069075  20.601769 1660.056863 1.363521e-08 1
  0.054487  21.022002 1659.909618 1.097565e-08 1
  0.039273  22.089507 1659.547410 8.316099e-09 1
  0.027008  21.854016 1659.294699 5.656544e-09 1
  0.013892  22.363175 1657.956784 2.996989e-09 0
  0.011488  24.159657 1657.757940 2.659555e-09 0
  0.012129  22.872207 1657.362391 2.659555e-09 0
