# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.108484   7.920252 1653.862488 1.068345e-07 0
  1.102995   7.770042 1653.890749 1.042898e-07 0
  1.098455   7.611674 1653.922380 1.017450e-07 0
  1.092941   7.458776 1653.951866 9.920035e-08 0
  1.086089   7.313335 1653.978787 9.665564e-08 0
  1.080413   7.158176 1654.006179 9.411093e-08 0
  1.073946   7.006513 1654.034520 9.156623e-08 0
  1.069988   6.837126 1654.056568 8.902152e-08 0
  1.065185   6.671582 1654.080250 8.647682e-08 0
  1.061205   6.499480 1654.105480 8.393211e-08 0
  1.056673   6.329612 1654.123737 8.138740e-08 0
  1.052943   6.153330 1654.145207 7.884270e-08 0
  1.047649   5.984758 1654.168321 7.629799e-08 0
  1.012054   5.987499 1654.221514 7.375328e-08 0
  1.000952   5.846022 1654.247012 7.120858e-08 0
  0.991681   5.689839 1654.270889 6.866387e-08 0
  0.979603   5.546407 1654.298065 6.611916e-08 0
  0.962979   5.424852 1654.329060 6.357446e-08 0
  0.896029   5.596361 1654.373357 6.102975e-08 1
  0.810403   5.929911 1654.414778 5.848504e-08 1
  0.728404   6.310865 1654.446640 5.594034e-08 1
  0.653755   6.711824 1654.473788 5.339563e-08 1
  0.585687   7.134969 1654.497558 5.085093e-08 1
  0.525129   7.559722 1654.515464 4.830622e-08 1
  0.470652   7.990389 1654.535628 4.576151e-08 1
  0.421992   8.416315 1654.551421 4.321681e-08 1
  0.378353   8.834483 1654.557267 4.067210e-08 1
  0.338839   9.247536 1654.564377 3.812739e-08 1
  0.302754   9.658958 1654.572574 3.558269e-08 1
  0.269652  10.069176 1654.577178 3.303798e-08 1
  0.239755  10.452616 1654.570221 3.049327e-08 1
  0.210920  10.889889 1654.580371 2.794857e-08 1
  0.186139  11.216390 1654.557098 2.540386e-08 1
  0.161732  11.615769 1654.567412 2.285915e-08 1
  0.139493  11.968624 1654.550937 2.031445e-08 1
  0.119232  12.248283 1654.507264 1.776974e-08 1
  0.099337  12.596099 1654.468562 1.522503e-08 1
  0.080612  12.927577 1654.409739 1.268033e-08 1
  0.063058  13.209229 1654.313025 1.013562e-08 1
  0.045571  13.686159 1654.128724 7.590915e-09 0
  0.029414  14.076727 1653.703606 5.046208e-09 0
  0.013960  14.881483 1652.812123 2.544706e-09 0
  0.013243  15.784815 1652.537624 2.544706e-09 0
