# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.016869   0.388583 1654.421068 9.133161e-11 0
  0.032034   0.414819 1654.471827 1.826632e-10 0
  0.055913   0.365189 1654.490959 2.739948e-10 1
  0.078527   0.347261 1654.503141 3.653264e-10 1
  0.102918   0.331489 1654.510406 4.566580e-10 1
  0.130247   0.314366 1654.515901 5.479897e-10 1
  0.158645   0.301136 1654.520001 6.393213e-10 1
  0.189248   0.288504 1654.523788 7.306529e-10 1
  0.223060   0.275370 1654.527383 8.219845e-10 1
  0.259652   0.262836 1654.531368 9.133161e-10 1
  0.296843   0.252873 1654.536124 1.004648e-09 1
  0.338065   0.242194 1654.541455 1.095979e-09 1
  0.379541   0.233637 1654.547640 1.187311e-09 1
  0.418759   0.228030 1654.553960 1.278642e-09 1
  0.458926   0.222881 1654.560956 1.369974e-09 1
  0.499423   0.218431 1654.567922 1.461306e-09 1
  0.538357   0.215234 1654.575626 1.552637e-09 1
  0.575736   0.213004 1654.584129 1.643969e-09 1
  0.612488   0.211358 1654.592379 1.735301e-09 1
  0.649727   0.210015 1654.597188 1.826632e-09 1
  0.687147   0.208572 1654.598160 1.917964e-09 1
  0.723614   0.207343 1654.596060 2.009295e-09 1
  0.761894   0.205590 1654.591151 2.100627e-09 1
  0.799930   0.204057 1654.584376 2.191959e-09 1
  0.837075   0.202923 1654.576570 2.283290e-09 1
  0.873191   0.201905 1654.566658 2.374622e-09 0
  0.888344   0.206786 1654.560188 2.465953e-09 0
  0.897806   0.212599 1654.556809 2.557285e-09 0
  0.910348   0.217119 1654.553007 2.648617e-09 0
  0.928713   0.219860 1654.546725 2.739948e-09 0
  0.944914   0.223230 1654.539985 2.831280e-09 0
  0.944510   0.231145 1654.538732 2.922611e-09 0
  0.947650   0.237562 1654.537362 3.013943e-09 0
  0.955189   0.242697 1654.534006 3.105275e-09 0
  0.958444   0.249051 1654.531542 3.196606e-09 0
  0.956394   0.256851 1654.531115 3.287938e-09 0
  0.957677   0.263578 1654.529638 3.379270e-09 0
  0.959547   0.270167 1654.528110 3.470601e-09 0
  0.961186   0.276820 1654.526714 3.561933e-09 0
  0.964315   0.282987 1654.525139 3.653264e-09 0
  0.960629   0.291249 1654.525146 3.744596e-09 0
  0.962281   0.297781 1654.523743 3.835928e-09 0
  0.964586   0.304134 1654.522295 3.927259e-09 0
  0.964717   0.311178 1654.520847 4.018591e-09 0
  0.966798   0.317552 1654.519214 4.109923e-09 0
  0.968946   0.323895 1654.517631 4.201254e-09 0
  0.966147   0.331945 1654.516988 4.292586e-09 0
  0.968548   0.338134 1654.515685 4.383917e-09 0
  0.970184   0.344591 1654.514303 4.475249e-09 0
  0.967635   0.352583 1654.513406 4.566580e-09 0
  0.968220   0.359403 1654.512319 4.657912e-09 0
  0.969254   0.366052 1654.510984 4.749244e-09 0
  0.970858   0.372484 1654.509892 4.840575e-09 0
  0.971410   0.379290 1654.508580 4.931907e-09 0
  0.972092   0.386057 1654.507406 5.023239e-09 0
  0.972302   0.392975 1654.505969 5.114570e-09 0
  0.973395   0.399559 1654.504927 5.205902e-09 0
  0.974400   0.406150 1654.503767 5.297233e-09 0
  0.974538   0.413094 1654.502592 5.388565e-09 0
  0.976303   0.419340 1654.501504 5.479897e-09 0
  0.976085   0.426419 1654.500214 5.571228e-09 0
  0.976767   0.433108 1654.498963 5.662560e-09 0
  0.974405   0.441194 1654.498508 5.753891e-09 0
  0.975600   0.447626 1654.497479 5.845223e-09 0
  0.975926   0.454461 1654.496250 5.936555e-09 0
  0.977658   0.460640 1654.495082 6.027886e-09 0
  0.977302   0.467792 1654.493968 6.119217e-09 0
  0.976836   0.475012 1654.493069 6.210549e-09 0
  0.977930   0.481467 1654.492517 6.301881e-09 0
  0.978197   0.488296 1654.491469 6.393213e-09 0
  0.978490   0.488182 1654.491333 6.393213e-09 0
