# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.107789   4.616365 1654.065071 6.264145e-08 0
  1.105655   4.558241 1654.073686 6.173361e-08 0
  1.104252   4.496921 1654.081455 6.082576e-08 0
  1.102184   4.438074 1654.091977 5.991791e-08 0
  1.100600   4.377146 1654.100644 5.901006e-08 0
  1.099097   4.315690 1654.109555 5.810222e-08 0
  1.097184   4.255666 1654.118249 5.719437e-08 0
  1.093410   4.202579 1654.126414 5.628652e-08 0
  1.092134   4.139622 1654.134521 5.537868e-08 0
  1.089918   4.080010 1654.144464 5.447083e-08 0
  1.087531   4.020858 1654.151160 5.356298e-08 0
  1.085225   3.961067 1654.160452 5.265514e-08 0
  1.082985   3.900834 1654.168967 5.174729e-08 0
  1.080774   3.840246 1654.176977 5.083944e-08 0
  1.079069   3.777638 1654.184109 4.993159e-08 0
  1.077340   3.714889 1654.192214 4.902374e-08 0
  1.076831   3.647811 1654.200641 4.811590e-08 0
  1.075125   3.584693 1654.207048 4.720805e-08 0
  1.074183   3.518815 1654.214804 4.630020e-08 0
  1.071874   3.457261 1654.221607 4.539236e-08 0
  1.069472   3.395730 1654.228040 4.448451e-08 0
  1.068783   3.328565 1654.234817 4.357666e-08 0
  1.066125   3.267308 1654.243732 4.266882e-08 0
  1.063691   3.205119 1654.251821 4.176097e-08 0
  1.062454   3.139086 1654.260040 4.085312e-08 0
  1.061750   3.071407 1654.265490 3.994527e-08 0
  1.059549   3.007817 1654.272075 3.903743e-08 0
  1.055507   2.948839 1654.290092 3.812958e-08 0
  1.054576   2.881404 1654.298520 3.722173e-08 0
  1.052885   2.815626 1654.307355 3.631389e-08 0
  1.050880   2.750481 1654.315578 3.540604e-08 0
  1.048798   2.685280 1654.323536 3.449819e-08 0
  1.042734   2.629778 1654.333325 3.359035e-08 0
  1.008348   2.644944 1654.367908 3.268250e-08 0
  1.003151   2.585783 1654.377103 3.177465e-08 0
  0.999206   2.521858 1654.384824 3.086680e-08 0
  0.995473   2.456828 1654.393845 2.995896e-08 0
  0.991718   2.391397 1654.402788 2.905111e-08 0
  0.987572   2.326365 1654.412575 2.814326e-08 0
  0.982615   2.262684 1654.421805 2.723541e-08 0
  0.976972   2.199844 1654.432738 2.632757e-08 0
  0.970127   2.138937 1654.444486 2.541972e-08 0
  0.957939   2.088745 1654.457367 2.451187e-08 0
  0.908220   2.120943 1654.482895 2.360403e-08 1
  0.841923   2.199886 1654.510674 2.269618e-08 1
  0.768946   2.312509 1654.536512 2.178833e-08 1
  0.697479   2.443579 1654.556367 2.088048e-08 1
  0.631589   2.581331 1654.573371 1.997264e-08 1
  0.570894   2.726102 1654.586892 1.906479e-08 1
  0.515481   2.875477 1654.597301 1.815694e-08 1
  0.466324   3.019684 1654.607171 1.724910e-08 1
  0.420530   3.172364 1654.612642 1.634125e-08 1
  0.378652   3.327478 1654.619028 1.543340e-08 1
  0.340302   3.484699 1654.623791 1.452555e-08 1
  0.305299   3.641526 1654.621687 1.361771e-08 1
  0.273856   3.788980 1654.620209 1.270986e-08 1
  0.245234   3.928976 1654.619913 1.180201e-08 1
  0.216511   4.107884 1654.618217 1.089417e-08 1
  0.191724   4.252396 1654.611066 9.986319e-09 1
  0.168712   4.393097 1654.606065 9.078471e-09 1
  0.147055   4.536087 1654.598661 8.170624e-09 1
  0.127434   4.652881 1654.592884 7.262777e-09 1
  0.108439   4.784365 1654.573488 6.354929e-09 1
  0.090740   4.900833 1654.558546 5.447083e-09 1
  0.073755   5.024149 1654.519760 4.539236e-09 1
  0.057104   5.191504 1654.488212 3.631388e-09 1
  0.042098   5.278865 1654.392439 2.723541e-09 0
  0.027089   5.457288 1654.182187 1.815694e-09 0
  0.012326   5.928302 1653.666867 9.078471e-10 0
  0.010823   6.842591 1653.510436 9.078471e-10 0
