# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.978490   0.488182 1654.491333 6.393213e-09 0
  0.977982   0.481488 1654.492301 6.301881e-09 0
  0.976933   0.475023 1654.493302 6.210549e-09 0
  0.977641   0.467693 1654.494319 6.119217e-09 0
  0.977144   0.460954 1654.495530 6.027886e-09 0
  0.976456   0.454291 1654.496743 5.936555e-09 0
  0.975477   0.447754 1654.498097 5.845223e-09 0
  0.974903   0.441015 1654.499424 5.753891e-09 0
  0.972979   0.434866 1654.500295 5.662560e-09 0
  0.972854   0.427915 1654.501543 5.571228e-09 0
  0.971825   0.421345 1654.502795 5.479897e-09 0
  0.971991   0.414251 1654.504104 5.388565e-09 0
  0.971523   0.407432 1654.505523 5.297233e-09 0
  0.970925   0.400647 1654.506624 5.205902e-09 0
  0.970749   0.393698 1654.508168 5.114570e-09 0
  0.970143   0.386900 1654.509282 5.023239e-09 0
  0.971517   0.379325 1654.510283 4.931907e-09 0
  0.969815   0.372963 1654.511520 4.840575e-09 0
  0.969411   0.366076 1654.512844 4.749244e-09 0
  0.968502   0.359376 1654.514095 4.657912e-09 0
  0.968938   0.352175 1654.515672 4.566580e-09 0
  0.966762   0.345909 1654.517222 4.475249e-09 0
  0.965733   0.339208 1654.518642 4.383917e-09 0
  0.965183   0.332333 1654.520085 4.292586e-09 0
  0.963998   0.325658 1654.521395 4.201254e-09 0
  0.965106   0.318213 1654.522664 4.109923e-09 0
  0.963887   0.311539 1654.524125 4.018591e-09 0
  0.964488   0.304266 1654.525370 3.927259e-09 0
  0.962686   0.297754 1654.527097 3.835928e-09 0
  0.960711   0.291259 1654.528615 3.744596e-09 0
  0.959437   0.284529 1654.529801 3.653264e-09 0
  0.961740   0.276743 1654.530772 3.561933e-09 0
  0.960220   0.270082 1654.531993 3.470601e-09 0
  0.957862   0.263632 1654.533848 3.379270e-09 0
  0.955993   0.257009 1654.536014 3.287938e-09 0
  0.958523   0.249182 1654.536381 3.196606e-09 0
  0.955108   0.242957 1654.538650 3.105275e-09 0
  0.947402   0.237713 1654.542300 3.013943e-09 0
  0.945249   0.231051 1654.544725 2.922611e-09 0
  0.946281   0.223570 1654.545531 2.831280e-09 0
  0.929262   0.220201 1654.551459 2.739948e-09 0
  0.909944   0.217194 1654.559496 2.648617e-09 0
  0.897882   0.212732 1654.564909 2.557285e-09 0
  0.888044   0.207474 1654.568853 2.465953e-09 0
  0.876239   0.202447 1654.573496 2.374622e-09 0
  0.839538   0.202554 1654.583726 2.283290e-09 1
  0.795768   0.204623 1654.596970 2.191959e-09 1
  0.756720   0.206672 1654.608027 2.100627e-09 1
  0.717792   0.208684 1654.617327 2.009295e-09 1
  0.677610   0.211082 1654.626170 1.917964e-09 1
  0.637459   0.213820 1654.633974 1.826632e-09 1
  0.596218   0.217260 1654.640968 1.735301e-09 1
  0.555130   0.221142 1654.647082 1.643969e-09 1
  0.515315   0.225076 1654.652156 1.552637e-09 1
  0.475253   0.229751 1654.655778 1.461306e-09 1
  0.436333   0.234626 1654.657776 1.369974e-09 1
  0.397218   0.240535 1654.658557 1.278642e-09 1
  0.357797   0.247934 1654.658222 1.187311e-09 1
  0.320238   0.255637 1654.656539 1.095979e-09 1
  0.281448   0.266541 1654.653378 1.004648e-09 1
  0.247660   0.275211 1654.648272 9.133161e-10 1
  0.215419   0.284700 1654.642361 8.219845e-10 1
  0.183884   0.296425 1654.635770 7.306529e-10 1
  0.154979   0.307733 1654.628822 6.393213e-10 1
  0.128769   0.317336 1654.620633 5.479897e-10 1
  0.103135   0.330121 1654.611723 4.566580e-10 1
  0.079244   0.343166 1654.598806 3.653264e-10 1
  0.056960   0.357847 1654.584091 2.739948e-10 1
  0.036685   0.368327 1654.559920 1.826632e-10 0
  0.017382   0.372982 1654.500649 9.133161e-11 0
  0.015809   0.427548 1654.472039 9.133161e-11 0
