# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.012768  16.376991 1652.648871 2.544706e-09 0
  0.027610  14.985028 1653.735330 5.089413e-09 0
  0.045106  13.890458 1654.093813 7.634119e-09 0
  0.062409  13.398559 1654.269123 1.017883e-08 1
  0.080267  13.024282 1654.390233 1.272353e-08 1
  0.099051  12.667309 1654.449635 1.526824e-08 1
  0.118836  12.318885 1654.457603 1.781295e-08 1
  0.139046  12.032563 1654.450100 2.035765e-08 1
  0.161524  11.652617 1654.466193 2.290236e-08 1
  0.185439  11.277709 1654.469876 2.544706e-08 1
  0.211970  10.852772 1654.475491 2.799177e-08 1
  0.239464  10.480110 1654.472805 3.053648e-08 1
  0.269568  10.085529 1654.473002 3.308118e-08 1
  0.302989   9.663188 1654.479822 3.562589e-08 1
  0.339917   9.228746 1654.475671 3.817060e-08 1
  0.379174   8.824834 1654.470244 4.071530e-08 1
  0.422186   8.421081 1654.469742 4.326001e-08 1
  0.471334   7.986656 1654.471125 4.580471e-08 1
  0.525234   7.565237 1654.470169 4.834942e-08 1
  0.585359   7.145499 1654.463300 5.089413e-08 1
  0.653876   6.716623 1654.451664 5.343884e-08 1
  0.728297   6.317457 1654.432220 5.598354e-08 1
  0.810305   5.936163 1654.405576 5.852825e-08 1
  0.895728   5.603400 1654.367685 6.107296e-08 1
  0.961869   5.435397 1654.324762 6.361766e-08 0
  0.979932   5.548820 1654.295904 6.616237e-08 0
  0.991185   5.696822 1654.266846 6.870707e-08 0
  1.000074   5.855354 1654.243376 7.125178e-08 0
  1.011522   5.995836 1654.219920 7.379649e-08 0
  1.044171   6.008334 1654.171148 7.634119e-08 0
  1.052830   6.157858 1654.144726 7.888590e-08 0
  1.056314   6.335560 1654.125307 8.143061e-08 0
  1.061447   6.501947 1654.103388 8.397531e-08 0
  1.065440   6.673870 1654.080634 8.652002e-08 0
  1.070160   6.839854 1654.054931 8.906473e-08 0
  1.075203   7.002290 1654.032579 9.160943e-08 0
  1.079669   7.167002 1654.002672 9.415414e-08 0
  1.086211   7.316395 1653.978394 9.669885e-08 0
  1.093432   7.459336 1653.951278 9.924355e-08 0
  1.098572   7.614787 1653.920297 1.017883e-07 0
  1.103632   7.769377 1653.888960 1.043330e-07 0
  1.108412   7.924569 1653.862736 1.068777e-07 0
  1.112171   8.082629 1653.834072 1.093792e-07 0
  1.108484   7.920252 1653.862488 1.068345e-07 0
